ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
269.257470,-36.397381,0.06,0.06,90,17570179-3623505,9.188,0.023,0.029,5587.7,8.008,0.049,0.051,7865.2,7.519,0.009,0.017,7478.6,AAA,111,111,000,666666,10.1,0,0,1.1800,0.4890,1.6690
221.421307,-57.155407,0.06,0.06,0,14454111-5709194,9.225,0.021,0.024,5400.4,8.008,0.017,0.023,7091.0,7.610,0.017,0.023,6643.9,AAA,211,111,000,666666,13.7,0,0,1.2170,0.3980,1.6150
83.680393,-22.410032,0.06,0.06,90,05344329-2224361,8.559,0.019,0.026,12269.6,8.008,0.039,0.042,7865.2,7.874,0.017,0.023,5209.8,AAA,111,111,000,665566,27.5,0,0,0.5510,0.1340,0.6850
310.207665,33.802193,0.07,0.06,0,20404983+3348078,8.125,0.011,0.020,17077.7,8.008,0.015,0.021,8427.7,7.985,0.031,0.034,5400.3,AAA,111,111,000,666656,10.8,0,0,0.1170,0.0230,0.1400
263.653404,-25.370121,0.06,0.06,90,17343681-2522124,9.753,0.021,0.024,752.0,8.008,0.051,0.053,1605.9,7.131,0.011,0.018,2338.9,AAA,211,111,000,666666,10.2,0,0,1.7450,0.8770,2.6220
46.188146,64.803307,0.06,0.06,90,03044515+6448119,8.776,0.009,0.019,8166.4,8.008,0.017,0.023,7598.2,7.786,0.029,0.033,6714.6,AAA,111,111,000,664455,13.8,0,0,0.7680,0.2220,0.9900
258.584891,-57.763512,0.06,0.06,90,17142037-5745486,8.645,0.023,0.029,10219.5,8.008,0.021,0.026,8141.6,7.871,0.019,0.024,5224.2,AAA,111,111,000,676666,15.3,0,0,0.6370,0.1370,0.7740
44.770022,70.396461,0.07,0.06,0,02590480+7023472,8.576,0.015,0.023,10890.1,8.008,0.037,0.040,8723.9,7.930,0.015,0.021,4617.6,AAA,111,111,000,666666,15.6,0,0,0.5680,0.0780,0.6460
270.617525,-0.660519,0.06,0.06,90,18022820-0039378,8.898,0.023,0.029,9621.2,8.008,0.037,0.040,11109.9,7.649,0.017,0.023,7359.0,AAA,111,111,000,666666,13.7,0,0,0.8900,0.3590,1.2490
73.310533,-31.121765,0.06,0.06,90,04531452-3107183,8.631,0.025,0.030,13646.8,8.008,0.049,0.051,10732.7,7.906,0.021,0.026,5420.3,AAA,111,111,000,556655,36.4,0,0,0.6230,0.1020,0.7250
335.777718,21.629513,0.09,0.07,0,22230665+2137462,8.506,0.045,0.048,14289.9,8.008,0.029,0.033,9030.5,7.876,0.009,0.017,6397.6,AAA,111,111,000,665566,19.1,0,0,0.4980,0.1320,0.6300
265.612685,-25.892536,0.06,0.06,90,17422704-2553331,9.351,0.018,0.022,1052.0,8.008,0.025,0.029,1551.4,7.321,0.011,0.018,1896.8,AAA,211,111,000,666655,14.5,0,0,1.3430,0.6870,2.0300
274.859702,-20.022415,0.06,0.06,90,18192632-2001206,9.559,0.026,0.029,1794.0,8.008,0.041,0.044,2990.3,7.395,0.013,0.020,5350.8,AAA,211,111,000,666666,11.4,0,0,1.5510,0.6130,2.1640
108.090331,-22.958775,0.06,0.06,90,07122167-2257315,8.897,0.023,0.029,9968.5,8.008,0.033,0.036,10732.7,7.742,0.013,0.020,6304.1,AAA,111,111,000,666666,19.3,0,0,0.8890,0.2660,1.1550
271.798185,-8.926888,0.06,0.06,0,18071156-0855367,9.342,0.019,0.023,4684.1,8.008,0.033,0.036,7865.2,7.461,0.019,0.024,7889.0,AAA,211,111,000,666666,10.7,0,0,1.3340,0.5470,1.8810
230.821066,23.989120,0.13,0.08,0,15231705+2359208,8.607,0.019,0.026,13020.6,8.008,0.049,0.051,9347.8,7.854,0.023,0.027,6995.5,AAA,111,111,000,666666,38.1,0,0,0.5990,0.1540,0.7530
305.819087,38.149147,0.06,0.06,0,20231658+3808569,9.628,0.018,0.022,4744.9,8.008,0.047,0.049,8427.7,7.343,0.003,0.015,7399.8,AAA,211,111,000,667767,17.2,0,0,1.6200,0.6650,2.2850
198.074353,42.425880,0.07,0.06,90,13121784+4225331,8.488,0.011,0.020,11809.5,8.008,0.019,0.024,10016.4,7.900,0.015,0.021,6045.3,AAA,111,111,000,666656,44.0,0,0,0.4800,0.1080,0.5880
257.786856,22.510092,0.06,0.06,90,17110884+2230363,8.901,0.023,0.029,11016.1,8.008,0.009,0.017,11904.5,7.718,0.019,0.024,7399.8,AAA,111,111,000,666666,47.3,0,0,0.8930,0.2900,1.1830
208.116188,29.092041,0.13,0.09,90,13522788+2905313,8.630,0.021,0.027,10725.8,8.008,0.011,0.018,9030.5,7.879,0.017,0.023,4839.7,AAA,111,111,000,666666,72.4,0,0,0.6220,0.1290,0.7510
199.534761,51.497906,0.10,0.06,90,13180834+5129524,8.270,0.011,0.020,19698.4,8.008,0.017,0.023,13204.1,7.974,0.021,0.026,6947.4,AAA,111,111,000,666666,34.2,0,0,0.2620,0.0340,0.2960
136.515646,-50.605858,0.06,0.06,0,09060375-5036210,9.205,0.017,0.024,6767.5,8.008,0.033,0.036,7598.2,7.524,0.027,0.031,7444.2,AAA,111,111,000,666655,15.2,0,0,1.1970,0.4840,1.6810
330.821116,-47.030842,0.07,0.06,90,22031706-4701510,8.827,0.015,0.023,9922.7,8.008,0.021,0.026,8141.6,7.796,0.013,0.020,5597.8,AAA,111,111,000,666666,48.2,0,0,0.8190,0.2120,1.0310
144.523757,-40.129707,0.06,0.06,0,09380570-4007469,8.783,0.027,0.032,9643.4,8.008,0.045,0.047,10016.4,7.718,0.017,0.023,6226.2,AAA,111,111,000,666655,21.9,0,0,0.7750,0.2900,1.0650
139.383508,-40.492374,0.06,0.06,0,09173204-4029325,9.118,0.013,0.021,7589.8,8.008,0.043,0.045,10732.7,7.560,0.031,0.034,7454.5,AAA,111,111,000,666666,19.8,0,0,1.1100,0.4480,1.5580
137.712296,-41.096256,0.06,0.06,90,09105095-4105465,8.978,0.011,0.020,8341.2,8.008,0.021,0.026,10016.4,7.691,0.023,0.027,6607.2,AAA,111,111,000,666666,11.8,0,0,0.9700,0.3170,1.2870
140.930826,-46.506935,0.06,0.06,90,09234339-4630249,9.349,0.021,0.024,6574.0,8.008,0.051,0.053,11904.5,7.491,0.021,0.026,8511.8,AAA,211,111,000,666656,11.4,0,0,1.3410,0.5170,1.8580
297.437274,22.599630,0.06,0.06,0,19494494+2235586,8.684,0.023,0.029,10205.4,8.008,0.033,0.036,8427.7,7.762,0.015,0.021,7105.9,AAA,111,111,000,666666,14.6,0,0,0.6760,0.2460,0.9220
110.450900,-5.848623,0.07,0.06,0,07214821-0550550,8.579,0.015,0.023,11241.6,8.008,0.053,0.055,8723.9,7.830,0.013,0.020,5241.1,AAA,111,111,000,666666,11.4,0,0,0.5710,0.1780,0.7490
69.952615,-8.478477,0.09,0.06,0,04394862-0828425,8.875,0.025,0.030,10530.0,8.008,0.043,0.045,10016.4,7.803,0.023,0.027,5959.6,AAA,111,111,000,666666,41.6,0,0,0.8670,0.2050,1.0720
92.412382,23.814222,0.08,0.06,0,06093897+2348511,8.726,0.027,0.032,12942.9,8.008,0.049,0.051,11109.9,7.742,0.019,0.024,9541.6,AAA,111,111,000,666666,13.0,0,0,0.7180,0.2660,0.9840
347.522846,38.375423,0.06,0.06,90,23100548+3822315,8.584,0.013,0.021,11990.3,8.008,0.043,0.045,10016.4,7.835,0.011,0.018,5786.6,AAA,111,111,000,666666,28.8,0,0,0.5760,0.1730,0.7490
77.367748,21.722845,0.06,0.06,90,05092825+2143222,8.609,0.011,0.020,10935.3,8.008,0.011,0.018,7865.2,7.822,0.021,0.026,5465.4,AAA,111,111,000,665666,17.6,0,0,0.6010,0.1860,0.7870
245.573021,44.284157,0.06,0.06,0,16221752+4417029,8.599,0.007,0.018,13116.9,8.008,0.011,0.018,9347.8,7.920,0.009,0.017,5538.9,AAA,111,111,000,666666,38.3,0,0,0.5910,0.0880,0.6790
297.020871,29.150875,0.06,0.06,90,19480500+2909031,8.724,0.019,0.026,8567.0,8.008,0.013,0.020,7865.2,7.795,0.009,0.017,4554.3,AAA,111,111,000,664466,12.7,0,0,0.7160,0.2130,0.9290
192.016752,-39.364067,0.06,0.06,90,12480402-3921506,8.562,0.013,0.021,15053.2,8.008,0.021,0.026,13204.1,7.866,0.015,0.021,6683.8,AAA,111,111,000,666666,13.6,0,0,0.5540,0.1420,0.6960
204.722723,-2.263108,0.16,0.12,90,13385345-0215471,8.595,0.019,0.026,13627.9,8.008,0.037,0.040,11109.9,7.747,0.011,0.018,6723.9,AAA,111,111,000,666655,36.6,0,0,0.5870,0.2610,0.8480
206.955167,-21.405106,0.06,0.06,90,13474924-2124183,8.758,0.011,0.020,11728.2,8.008,0.025,0.029,9030.5,7.811,0.009,0.017,5915.9,AAA,111,111,000,666666,52.5,0,0,0.7500,0.1970,0.9470
296.244403,74.062714,0.10,0.10,0,19445865+7403457,8.386,0.013,0.021,14389.0,8.008,0.007,0.016,10016.4,7.923,0.019,0.020,4647.5,AAA,112,111,000,666666,36.1,0,0,0.3780,0.0850,0.4630
345.024776,71.323044,0.09,0.06,0,23000594+7119229,8.564,0.011,0.020,11011.1,8.008,0.017,0.023,7865.2,7.873,0.007,0.016,5397.8,AAA,111,111,000,666666,31.9,0,0,0.5560,0.1350,0.6910
344.603775,77.583557,0.08,0.06,0,22582490+7735008,8.165,0.035,0.039,14839.9,8.008,0.025,0.029,7865.2,7.919,0.027,0.031,4506.3,AAA,111,111,000,666666,31.1,0,0,0.1570,0.0890,0.2460
247.929496,-46.674690,0.06,0.06,90,16314307-4640288,9.439,0.019,0.023,3997.9,8.008,0.031,0.034,8141.6,7.430,0.019,0.024,7070.0,AAA,211,111,000,666757,15.8,0,0,1.4310,0.5780,2.0090
335.971741,74.146744,0.08,0.06,0,22235321+7408482,8.610,0.013,0.021,10925.2,8.008,0.021,0.026,7598.2,7.955,0.027,0.031,4835.3,AAA,111,111,000,666666,27.6,0,0,0.6020,0.0530,0.6550
305.330194,29.713472,0.06,0.06,90,20211924+2942484,9.179,0.018,0.022,6468.9,8.008,0.015,0.021,8723.9,7.557,0.019,0.024,8009.8,AAA,211,111,000,666666,14.2,0,0,1.1710,0.4510,1.6220
247.639986,-45.687542,0.06,0.06,90,16303359-4541151,9.404,0.018,0.022,3988.7,8.008,0.035,0.038,7865.2,7.409,0.037,0.040,7208.1,AAA,211,111,000,666644,10.9,0,0,1.3960,0.5990,1.9950
239.944589,-53.306713,0.06,0.06,90,15594670-5318241,10.118,0.017,0.021,2456.0,8.008,0.031,0.034,7598.2,7.022,0.011,0.018,10294.9,AAA,211,111,000,666666,12.5,0,0,2.1100,0.9860,3.0960
353.811791,79.670723,0.07,0.06,90,23351482+7940146,8.138,0.017,0.024,16874.5,8.008,0.031,0.034,9347.8,7.919,0.019,0.024,5355.8,AAA,111,111,000,676766,28.5,0,0,0.1300,0.0890,0.2190
74.792731,49.528828,0.06,0.06,90,04591025+4931437,8.508,0.005,0.018,14263.6,8.008,0.023,0.027,9676.3,7.838,0.023,0.027,7348.9,AAA,111,111,000,677767,16.0,0,0,0.5000,0.1700,0.6700
139.338684,-66.665314,0.06,0.06,0,09172128-6639551,8.671,0.017,0.024,12275.2,8.008,0.043,0.045,11109.9,7.791,0.027,0.031,6683.8,AAA,111,111,000,666666,15.2,0,0,0.6630,0.2170,0.8800
148.830623,-47.607861,0.06,0.06,0,09551934-4736282,8.706,0.019,0.026,10715.9,8.008,0.029,0.033,10732.7,7.810,0.023,0.027,6344.8,AAA,111,111,000,666644,12.4,0,0,0.6980,0.1980,0.8960
19.608006,23.472874,0.13,0.06,90,01182592+2328223,8.604,0.019,0.026,14991.0,8.008,0.021,0.026,10732.7,7.880,0.027,0.031,7070.0,AAA,111,111,000,666666,19.6,0,0,0.5960,0.1280,0.7240
278.270014,20.188772,0.06,0.06,0,18330480+2011195,8.950,0.017,0.024,8559.1,8.008,0.015,0.021,9347.8,7.727,0.013,0.020,5567.0,AAA,111,111,000,666666,17.5,0,0,0.9420,0.2810,1.2230
279.413561,19.734989,0.07,0.06,0,18373925+1944059,8.990,0.027,0.032,11257.2,8.008,0.013,0.020,15160.4,7.615,0.011,0.018,7086.3,AAA,111,111,000,776777,11.5,0,0,0.9820,0.3930,1.3750
145.626788,-32.160347,0.06,0.06,90,09423042-3209372,8.712,0.019,0.026,10656.9,8.008,0.029,0.033,10016.4,7.864,0.017,0.023,5832.0,AAA,111,111,000,676777,47.0,0,0,0.7040,0.1440,0.8480
290.550385,2.851848,0.13,0.06,0,19221209+0251066,9.071,0.019,0.023,6668.5,8.008,0.021,0.026,7340.2,7.653,0.039,0.042,5959.6,AAA,211,111,000,666655,12.5,0,0,1.0630,0.3550,1.4180
248.404959,-47.688751,0.06,0.06,0,16333719-4741195,10.065,0.021,0.024,2096.2,8.008,0.047,0.049,5379.1,6.984,0.015,0.021,10661.5,AAA,211,111,000,666666,13.9,0,0,2.0570,1.0240,3.0810
59.295799,55.122475,0.06,0.06,90,03571099+5507209,9.192,0.014,0.018,6391.9,8.008,0.009,0.017,7598.2,7.652,0.015,0.021,7596.6,AAA,211,111,000,666666,18.5,0,0,1.1840,0.3560,1.5400
287.785877,5.701229,0.06,0.06,90,19110861+0542044,8.663,0.013,0.021,10404.7,8.008,0.037,0.040,9347.8,7.750,0.011,0.018,5840.1,AAA,111,111,000,666666,10.9,0,0,0.6550,0.2580,0.9130
76.550704,47.927711,0.07,0.07,90,05061216+4755397,8.804,0.023,0.029,10860.0,8.008,0.019,0.024,8427.7,7.824,0.033,0.036,7444.2,AAA,111,111,000,666666,14.6,0,0,0.7960,0.1840,0.9800
158.516377,-62.123104,0.06,0.06,0,10340393-6207231,9.130,0.019,0.022,6101.4,8.008,0.065,0.067,9347.8,7.501,0.027,0.031,7345.5,AAA,211,111,000,556666,13.1,0,0,1.1220,0.5070,1.6290
270.010793,-53.944519,0.07,0.07,0,18000259-5356402,8.541,0.021,0.027,13836.6,8.008,0.037,0.040,9030.5,7.864,0.015,0.021,6468.7,AAA,111,111,000,556666,11.8,0,0,0.5330,0.1440,0.6770
289.442150,10.099960,0.06,0.06,90,19174611+1005598,9.453,0.021,0.024,4531.4,8.008,0.045,0.047,7340.2,7.383,0.019,0.024,7642.2,AAA,211,111,000,665666,14.0,0,0,1.4450,0.6250,2.0700
249.440308,-11.585915,0.06,0.06,90,16374567-1135092,8.999,0.025,0.030,10065.4,8.008,0.037,0.040,12755.9,7.743,0.017,0.023,7748.5,AAA,111,111,000,666666,31.1,0,0,0.9910,0.2650,1.2560
20.211060,26.376371,0.09,0.07,90,01205065+2622349,8.598,0.023,0.029,13129.0,8.008,0.015,0.021,10732.7,7.899,0.009,0.017,5647.0,AAA,111,111,000,664655,58.0,0,0,0.5900,0.1090,0.6990
105.192120,-27.129684,0.06,0.06,90,07004610-2707468,8.055,0.009,0.019,23196.9,8.008,0.057,0.059,11500.3,7.936,0.023,0.027,5457.8,AAA,111,111,000,666666,37.0,0,0,0.0470,0.0720,0.1190
158.498822,39.317360,0.06,0.06,90,10335971+3919024,8.574,0.019,0.026,13894.1,8.008,0.013,0.020,9347.8,7.908,0.015,0.021,6656.1,AAA,111,111,000,665555,10.1,0,0,0.5660,0.1000,0.6660
254.368774,-54.735065,0.06,0.06,90,16572850-5444062,8.570,0.015,0.023,10950.4,8.008,0.031,0.034,7340.2,7.839,0.019,0.024,5197.8,AAA,111,111,000,666666,15.9,0,0,0.5620,0.1690,0.7310
191.818757,-21.138956,0.06,0.06,0,12471650-2108202,8.694,0.005,0.018,12440.3,8.008,0.053,0.055,8427.7,7.860,0.019,0.024,5462.9,AAA,111,111,000,666655,39.6,0,0,0.6860,0.1480,0.8340
107.452400,56.169113,0.06,0.06,90,07094857+5610088,8.638,0.019,0.026,13559.1,8.008,0.045,0.047,9347.8,7.855,0.021,0.026,7752.1,AAA,111,111,000,666666,41.7,0,0,0.6300,0.1530,0.7830
255.491879,-57.085194,0.06,0.06,90,17015805-5705066,9.016,0.021,0.027,7261.6,8.008,0.019,0.024,7865.2,7.742,0.021,0.026,5883.3,AAA,111,111,000,666666,11.1,0,0,1.0080,0.2660,1.2740
182.547745,-82.723030,0.08,0.06,0,12101145-8243229,8.984,0.015,0.023,7478.8,8.008,0.049,0.051,9347.8,7.623,0.005,0.016,6341.9,AAA,111,111,000,666666,11.8,0,0,0.9760,0.3850,1.3610
118.824818,56.693214,0.07,0.06,90,07551795+5641355,8.558,0.013,0.021,14595.9,8.008,0.019,0.024,10368.4,7.854,0.015,0.021,6758.0,AAA,111,111,000,666666,64.3,0,0,0.5500,0.1540,0.7040
121.144579,-37.938484,0.06,0.06,90,08043469-3756185,8.837,0.009,0.019,10534.9,8.008,0.043,0.045,11109.9,7.745,0.021,0.026,6073.2,AAA,111,111,000,666666,21.9,0,0,0.8290,0.2630,1.0920
117.990965,-18.873251,0.07,0.06,0,07515783-1852237,8.511,0.025,0.030,14724.1,8.008,0.063,0.065,12755.9,7.838,0.033,0.036,5770.6,AAA,111,111,000,666666,24.2,0,0,0.5030,0.1700,0.6730
175.564111,-6.233688,0.14,0.09,0,11421538-0614012,8.709,0.019,0.026,11853.1,8.008,0.045,0.047,10368.4,7.811,0.025,0.029,5521.0,AAA,111,111,000,666655,74.3,0,0,0.7010,0.1970,0.8980
118.700029,-17.492344,0.06,0.06,90,07544800-1729324,8.492,0.007,0.018,16055.7,8.008,0.039,0.042,12755.9,7.937,0.023,0.027,5267.7,AAA,111,111,000,566655,12.6,0,0,0.4840,0.0710,0.5550
202.726984,-36.169029,0.11,0.08,0,13305447-3610085,8.112,0.011,0.020,17890.8,8.008,0.027,0.031,10016.4,7.967,0.017,0.023,5124.1,AAA,111,111,000,777777,19.1,0,0,0.1040,0.0410,0.1450
107.777251,-46.894871,0.06,0.06,90,07110654-4653415,8.620,0.017,0.024,11599.2,8.008,0.043,0.045,8427.7,7.784,0.025,0.029,6064.9,AAA,111,111,0d0,666666,21.2,0,0,0.6120,0.2240,0.8360
156.522334,-60.321373,0.07,0.06,0,10260536-6019169,8.828,0.017,0.024,8341.2,8.008,0.041,0.044,8723.9,7.763,0.009,0.017,5385.4,AAA,111,111,000,665666,13.3,0,0,0.8200,0.2450,1.0650
269.469016,8.802759,0.07,0.06,0,17575256+0848099,8.776,0.025,0.030,10399.9,8.008,0.073,0.074,9676.3,7.674,0.013,0.020,6483.7,AAA,111,111,000,664466,15.0,0,0,0.7680,0.3340,1.1020
186.636405,-31.153334,0.06,0.06,90,12263273-3109120,8.520,0.021,0.027,11869.4,8.008,0.029,0.033,8427.7,7.952,0.025,0.029,5019.0,AAA,111,111,000,776767,59.2,0,0,0.5120,0.0560,0.5680
103.544636,80.480835,0.06,0.06,0,06541071+8028510,8.619,0.011,0.020,12440.3,8.008,0.025,0.029,10732.7,7.894,0.015,0.021,6292.4,AAA,111,111,000,665666,21.4,0,0,0.6110,0.1140,0.7250
169.022060,-45.929508,0.06,0.06,0,11160529-4555462,8.806,0.017,0.024,9120.7,8.008,0.047,0.049,7865.2,7.788,0.023,0.027,6042.6,AAA,111,111,000,666666,18.8,0,0,0.7980,0.2200,1.0180
73.461082,47.383743,0.06,0.06,0,04535065+4723014,8.855,0.025,0.030,9670.1,8.008,0.037,0.040,9347.8,7.805,0.011,0.018,6374.1,AAA,111,111,000,676667,19.6,0,0,0.8470,0.2030,1.0500
88.276072,68.981537,0.07,0.06,0,05530625+6858535,8.560,0.031,0.035,12258.3,8.008,0.049,0.051,7865.2,7.893,0.015,0.021,6519.6,AAA,111,111,000,665666,25.4,0,0,0.5520,0.1150,0.6670
241.289217,-29.027092,0.06,0.06,90,16050941-2901375,8.619,0.021,0.027,13330.0,8.008,0.039,0.042,8723.9,7.884,0.013,0.020,5926.8,AAA,111,111,000,666666,12.0,0,0,0.6110,0.1240,0.7350
329.814601,-9.507138,0.28,0.07,90,21591550-0930256,8.580,0.019,0.026,11626.0,8.008,0.041,0.044,8141.6,7.871,0.021,0.026,5407.8,AAA,111,111,000,666666,40.4,0,0,0.5720,0.1370,0.7090
105.636659,-19.775515,0.07,0.06,0,07023279-1946318,9.123,0.023,0.029,9621.2,8.008,0.029,0.033,12755.9,7.655,0.019,0.024,7070.0,AAA,111,111,000,666655,19.2,0,0,1.1150,0.3530,1.4680
106.212977,-18.631615,0.07,0.06,0,07045111-1837538,8.781,0.027,0.032,12735.9,8.008,0.085,0.086,12322.8,7.770,0.019,0.024,6359.5,AAA,111,111,000,665655,24.6,0,0,0.7730,0.2380,1.0110
193.224598,-75.983330,0.06,0.06,90,12525390-7558599,8.976,0.035,0.039,8072.9,8.008,0.031,0.034,10016.4,7.780,0.033,0.036,6087.2,AAA,111,111,000,666666,13.0,0,0,0.9680,0.2280,1.1960
187.818177,-53.083115,0.06,0.06,0,12311636-5304592,8.781,0.023,0.029,9016.3,8.008,0.039,0.042,8427.7,7.747,0.021,0.026,5657.4,AAA,111,111,000,666666,19.0,0,0,0.7730,0.2610,1.0340
286.173538,-4.118430,0.06,0.06,90,19044164-0407063,8.327,0.015,0.023,14676.8,8.008,0.041,0.044,8427.7,7.918,0.025,0.029,5744.1,AAA,111,111,000,666666,20.0,0,0,0.3190,0.0900,0.4090
202.449420,-48.259399,0.07,0.06,0,13294786-4815338,8.718,0.021,0.027,12168.3,8.008,0.027,0.031,10016.4,7.808,0.017,0.023,7050.5,AAA,111,111,000,665567,24.4,0,0,0.7100,0.2000,0.9100
207.863190,-73.555389,0.06,0.06,0,13512716-7333194,8.984,0.031,0.035,7224.9,8.008,0.037,0.040,8427.7,7.680,0.021,0.026,5813.3,AAA,111,111,000,666666,13.6,0,0,0.9760,0.3280,1.3040
283.147399,-8.327059,0.06,0.06,0,18523537-0819374,8.745,0.017,0.024,7575.8,8.008,0.049,0.051,7598.2,7.773,0.031,0.034,5523.6,AAA,111,111,000,666656,14.2,0,0,0.7370,0.2350,0.9720
286.083056,-4.434202,0.06,0.06,0,19041993-0426031,10.018,0.021,0.024,3200.6,8.008,0.035,0.038,8427.7,7.024,0.019,0.024,13546.3,AAA,211,111,000,666666,26.9,0,0,2.0100,0.9840,2.9940
305.744733,18.321335,0.08,0.07,90,20225873+1819168,8.690,0.027,0.032,10875.0,8.008,0.025,0.029,8141.6,7.845,0.014,0.016,5350.8,AAA,112,111,000,665544,15.5,0,0,0.6820,0.1630,0.8450
315.123790,-29.631739,0.06,0.06,90,21002970-2937542,8.577,0.015,0.023,17046.3,8.008,0.025,0.029,12322.8,7.892,0.023,0.027,6992.3,AAA,111,111,000,666666,56.7,0,0,0.5690,0.1160,0.6850
119.162000,-62.341434,0.07,0.06,0,07563888-6220291,8.534,0.027,0.032,12996.6,8.008,0.057,0.059,10016.4,7.935,0.025,0.029,5462.9,AAA,111,111,000,666655,27.2,0,0,0.5260,0.0730,0.5990
359.695939,20.971869,0.06,0.06,0,23584702+2058187,8.554,0.011,0.020,13671.9,8.008,0.033,0.036,9030.5,7.914,0.019,0.024,6619.4,AAA,111,111,000,666666,45.7,0,0,0.5460,0.0940,0.6400
359.185568,17.983860,0.06,0.06,90,23564453+1759018,8.482,0.021,0.027,13634.2,8.008,0.049,0.051,9676.3,7.835,0.015,0.021,5786.6,AAA,111,111,000,664666,26.9,0,0,0.4740,0.1730,0.6470
258.365284,-50.324966,0.06,0.06,90,17132766-5019298,9.005,0.009,0.019,7335.5,8.008,0.041,0.044,7865.2,7.601,0.031,0.034,6934.6,AAA,111,111,000,666655,13.8,0,0,0.9970,0.4070,1.4040
217.597905,-50.502766,0.06,0.06,90,14302349-5030099,8.586,0.021,0.027,12388.8,8.008,0.037,0.040,9676.3,7.849,0.017,0.023,5518.5,AAA,111,111,000,776635,13.3,0,0,0.5780,0.1590,0.7370
204.423222,-80.964676,0.13,0.06,0,13374157-8057528,8.822,0.021,0.027,7561.9,8.008,0.047,0.049,8427.7,7.707,0.033,0.036,5292.0,AAA,111,111,000,776766,16.9,0,0,0.8140,0.3010,1.1150
191.082719,-44.610725,0.06,0.06,90,12441985-4436386,8.599,0.013,0.021,12241.4,8.008,0.035,0.038,10016.4,7.855,0.033,0.036,5880.6,AAA,111,111,000,666666,32.3,0,0,0.5910,0.1530,0.7440
243.408005,-26.497204,0.06,0.06,90,16133792-2629499,8.616,0.021,0.027,12913.1,8.008,0.075,0.076,8427.7,7.779,0.013,0.020,6528.6,AAA,111,111,000,665666,15.9,0,0,0.6080,0.2290,0.8370
93.363939,-16.622169,0.06,0.06,90,06132734-1637198,8.734,0.021,0.027,11990.3,8.008,0.031,0.034,11109.9,7.878,0.025,0.029,5757.3,AAA,111,111,000,666666,29.7,0,0,0.7260,0.1300,0.8560
244.707269,-69.471039,0.06,0.06,0,16184974-6928157,8.339,0.015,0.023,17251.6,8.008,0.009,0.017,10368.4,7.969,0.015,0.021,6292.4,AAA,111,111,000,666666,14.0,0,0,0.3310,0.0390,0.3700
289.472740,4.543897,0.08,0.06,0,19175345+0432380,9.070,0.018,0.022,6229.2,8.008,0.017,0.023,7091.0,7.617,0.023,0.027,5951.4,AAA,211,111,000,666656,12.3,0,0,1.0620,0.3910,1.4530
266.541756,-37.727703,0.06,0.06,90,17461002-3743397,9.141,0.017,0.021,5260.5,8.008,0.035,0.038,7091.0,7.495,0.017,0.023,7914.4,AAA,211,111,000,666655,10.4,0,0,1.1330,0.5130,1.6460
238.953430,-66.820656,0.08,0.06,0,15554882-6649143,8.923,0.015,0.023,8189.0,8.008,0.023,0.027,9030.5,7.786,0.015,0.021,5848.2,AAA,111,111,000,666666,10.3,0,0,0.9150,0.2220,1.1370
215.811798,-40.937073,0.06,0.06,90,14231483-4056134,8.819,0.027,0.032,9328.9,8.008,0.019,0.024,9347.8,7.784,0.025,0.029,6727.0,AAA,111,111,000,666666,29.9,0,0,0.8110,0.2240,1.0350
235.852694,-41.736118,0.07,0.06,90,15432464-4144100,8.324,0.015,0.023,15769.9,8.008,0.017,0.023,11500.3,7.922,0.007,0.016,5924.1,AAA,111,111,000,666666,14.5,0,0,0.3160,0.0860,0.4020
275.437254,-27.571045,0.06,0.06,90,18214494-2734157,9.032,0.020,0.023,3464.4,8.008,0.031,0.034,5763.8,7.665,0.023,0.027,5314.0,AAA,211,111,000,666666,13.5,0,0,1.0240,0.3430,1.3670
66.958357,52.825420,0.06,0.06,90,04275000+5249315,8.537,0.011,0.020,13416.2,8.008,0.031,0.034,9030.5,7.903,0.007,0.016,6028.7,AAA,111,111,000,666666,21.5,0,0,0.5290,0.1050,0.6340
215.825157,-66.876106,0.06,0.06,90,14231803-6652339,9.047,0.020,0.023,6817.6,8.008,0.039,0.042,10016.4,7.517,0.021,0.026,6754.9,AAA,211,111,000,665566,12.9,0,0,1.0390,0.4910,1.5300
244.726475,-45.101620,0.06,0.06,0,16185435-4506058,8.192,0.023,0.029,16055.7,8.008,0.035,0.038,8141.6,7.934,0.039,0.042,4600.7,AAA,111,111,000,666655,11.5,0,0,0.1840,0.0740,0.2580
218.721411,-40.942951,0.06,0.06,0,14345313-4056346,8.639,0.007,0.018,12213.2,8.008,0.035,0.038,10368.4,7.745,0.011,0.018,6736.3,AAA,111,111,000,666645,15.8,0,0,0.6310,0.2630,0.8940
277.658685,-26.730570,0.06,0.06,90,18303808-2643500,9.063,0.017,0.024,6269.5,8.008,0.035,0.038,9347.8,7.426,0.019,0.024,8730.1,AAA,111,111,000,665566,12.3,0,0,1.0550,0.5820,1.6370
