ra,dec,h_m,prox
77.879011,-45.723526,9.152,82.3
73.037788,-22.621042,9.152,77.9
189.786536,20.607157,9.152,97.5
229.699646,60.941795,9.152,78.2
350.370408,5.642802,9.152,75.2
147.101936,6.249468,9.152,91.0
235.131137,-0.703999,9.152,106.1
164.338157,30.996296,9.152,99.8
18.231012,-28.085133,9.152,143.2
338.126904,-46.887096,9.152,95.1
26.537124,-1.490274,9.152,79.6
165.361276,-13.235905,9.152,77.5
157.463793,28.057125,9.152,88.1
18.947334,33.096962,9.152,81.2
196.014753,49.757004,9.152,84.8
6.360593,-28.983376,9.153,75.2
359.188985,5.654659,9.153,80.6
349.457042,-16.120007,9.153,115.0
62.357268,-60.784050,9.153,82.0
231.460156,46.553711,9.153,90.4
70.653139,-62.960579,9.153,80.3
141.564310,34.187607,9.153,87.6
0.816411,-27.708191,9.153,94.5
211.167868,3.860634,9.153,88.2
217.975990,39.171089,9.153,95.0
76.253418,-29.032141,9.153,85.7
245.942742,13.344708,9.153,79.5
165.321853,10.787012,9.153,84.4
192.365946,8.654039,9.153,113.7
192.312562,38.292686,9.153,109.1
28.812322,-40.862942,9.153,112.1
144.886531,67.228058,9.153,77.4
205.953251,-26.852615,9.153,77.6
352.452896,-5.529313,9.153,86.4
56.476290,-21.905062,9.154,76.5
28.390816,-60.433483,9.154,75.4
27.626777,4.149386,9.154,92.3
116.594843,28.420576,9.154,79.6
84.741645,-38.413223,9.154,95.7
240.152010,59.658245,9.154,76.7
164.699097,-8.994077,9.154,87.5
227.399451,68.066956,9.154,85.5
199.072903,2.379258,9.154,78.7
8.590946,6.713473,9.154,113.1
194.602197,50.137707,9.154,81.7
41.377632,-39.329670,9.154,78.0
169.883082,-6.431432,9.154,80.5
352.068998,-64.785797,9.154,76.7
36.779160,-40.788387,9.154,80.2
197.952533,-18.636261,9.154,95.8
246.078287,19.590391,9.154,75.8
137.913113,27.475487,9.155,88.5
342.494650,-45.917088,9.155,76.0
236.110078,71.849312,9.155,77.8
68.871281,-34.368385,9.155,104.6
216.591728,56.097183,9.155,79.7
215.293692,-1.049820,9.155,111.7
59.673628,-75.963554,9.155,81.9
31.849965,-58.791893,9.155,120.2
14.030964,-19.669044,9.155,96.7
223.037985,18.069027,9.155,79.6
38.126346,12.945081,9.155,76.9
185.865482,44.452686,9.155,100.7
29.865418,13.249384,9.155,115.6
209.791197,7.724301,9.155,117.1
16.622920,-14.836400,9.155,88.5
129.515258,54.627609,9.155,91.5
25.101229,-27.997313,9.155,120.8
332.750140,10.303691,9.155,77.8
185.165220,27.766348,9.155,75.5
128.008039,0.755311,9.156,75.5
124.932539,1.748334,9.156,77.9
245.484702,18.592834,9.156,90.4
213.754197,65.574799,9.156,85.5
351.373429,-4.232629,9.156,76.8
326.288459,-6.273745,9.156,90.3
263.453085,67.896996,9.156,82.9
186.436179,-3.990845,9.156,75.3
156.854658,-21.208355,9.156,84.8
178.418020,37.045975,9.156,128.4
161.912721,63.626400,9.156,101.3
266.523831,46.994129,9.156,89.4
188.231613,50.155369,9.156,78.9
22.630014,18.489182,9.156,88.6
238.730350,12.369235,9.157,87.6
28.716434,-8.468791,9.157,80.3
126.525143,26.895828,9.157,97.9
58.608048,-67.889839,9.157,82.5
351.599903,-54.312248,9.157,133.6
190.975194,21.806419,9.157,75.1
161.589732,15.893264,9.157,89.3
44.371559,-20.229290,9.157,93.0
43.140080,-13.329321,9.157,80.5
348.052778,-23.644354,9.157,95.0
331.270063,-36.758865,9.158,75.7
220.886358,4.050064,9.158,78.8
164.959451,15.858848,9.158,119.9
14.143514,-0.574283,9.158,117.0
174.324447,71.424088,9.158,93.0
16.962391,31.897791,9.158,82.1
16.826605,-34.593330,9.158,92.7
179.694541,4.217789,9.158,103.6
14.732797,20.153421,9.158,88.5
354.334977,-46.782642,9.158,118.9
1.103877,5.566242,9.158,84.8
118.428359,22.688829,9.158,79.2
8.383488,17.511086,9.158,83.0
201.414313,42.796135,9.158,80.6
215.423774,20.135853,9.159,84.1
214.418048,39.258667,9.159,78.2
24.795260,-26.428169,9.159,112.4
182.035152,3.131481,9.159,122.5
64.422211,-58.161354,9.159,78.2
0.924803,-24.414038,9.159,118.7
5.085339,-48.984856,9.159,101.8
54.882138,-33.530354,9.159,83.0
169.001125,-14.000930,9.159,78.5
202.441774,49.526726,9.159,89.3
131.697132,66.369080,9.159,81.3
178.908512,38.944218,9.159,107.5
196.304701,43.208778,9.160,114.5
161.790747,10.750507,9.160,102.5
348.782310,-3.978873,9.160,76.8
175.059488,20.136606,9.160,89.9
337.641495,12.073731,9.160,80.4
204.994847,61.972191,9.160,77.5
330.724002,-24.816521,9.160,78.8
158.218181,37.340061,9.160,102.0
359.947029,20.887041,9.160,78.5
30.517386,-22.130144,9.160,84.8
25.069691,19.552080,9.160,95.2
223.323495,4.199625,9.160,93.5
32.815432,4.594281,9.160,118.3
14.406622,16.569109,9.160,85.7
166.761354,44.004787,9.160,86.5
188.583995,-9.851332,9.161,81.2
159.777088,56.676086,9.161,75.5
64.560110,-38.295200,9.161,77.0
119.330269,54.866207,9.161,88.8
244.969895,19.954165,9.161,81.2
65.375092,-15.071576,9.161,81.7
59.849592,-19.916454,9.161,76.9
23.189815,-44.309765,9.161,100.6
203.181162,11.247811,9.161,85.8
168.158056,6.087363,9.161,89.1
211.356436,37.470978,9.161,115.6
234.734205,22.116228,9.161,83.3
193.572809,48.171555,9.161,89.3
50.911118,-47.772079,9.161,83.6
205.149168,41.686897,9.161,92.4
128.047868,17.470171,9.161,97.1
128.367486,41.556816,9.161,80.4
354.332138,-31.951010,9.161,90.3
18.788814,-2.758954,9.161,83.5
16.001602,5.690448,9.161,81.0
223.420348,2.368331,9.161,84.2
166.195190,23.995461,9.161,87.0
25.564357,-26.261070,9.162,101.1
157.010781,45.955883,9.162,80.7
129.936885,38.070587,9.162,79.8
166.818570,37.878178,9.162,99.0
23.785462,6.738589,9.162,93.0
176.048974,31.133747,9.162,95.0
20.278558,24.916977,9.162,76.0
56.089502,-35.169701,9.162,97.9
166.195137,65.839859,9.162,109.4
12.095426,-34.050064,9.162,92.9
28.944393,-59.122440,9.162,82.3
234.525918,53.582611,9.162,75.4
114.365125,60.880367,9.162,77.3
9.432621,-16.941397,9.162,78.7
151.613897,67.947563,9.162,79.4
4.522218,11.467959,9.162,97.4
68.472484,-27.910248,9.163,83.6
131.883394,36.566113,9.163,79.2
164.307518,79.431221,9.163,75.5
255.679152,45.509651,9.163,76.2
34.087654,-5.850468,9.163,79.3
210.872166,29.919458,9.163,127.1
353.270704,4.295923,9.163,79.9
52.354056,16.166784,9.163,75.6
173.728380,10.161636,9.163,106.2
355.084675,-16.894615,9.163,94.4
45.196043,-14.441807,9.163,80.3
194.526109,-8.349722,9.163,76.6
336.341632,14.543632,9.163,81.5
158.679329,29.430332,9.164,107.9
33.565454,7.370368,9.164,88.9
151.666450,35.474243,9.164,81.3
37.256185,14.402591,9.164,103.8
159.504311,46.724949,9.164,92.2
127.261478,41.403046,9.164,90.1
206.888904,77.818382,9.164,94.4
192.665571,6.967243,9.164,81.6
24.392504,-9.168445,9.164,75.3
20.012076,-1.972268,9.164,83.9
38.936483,2.610093,9.164,75.4
5.466926,-45.447460,9.164,85.9
347.604874,-42.837364,9.164,76.9
59.882687,-39.667255,9.165,94.4
178.563332,-11.790546,9.165,92.9
167.326109,8.991737,9.165,76.7
32.333610,-32.104198,9.165,80.7
8.106831,-4.836396,9.165,119.8
38.994299,-52.552891,9.165,82.5
217.545938,47.459957,9.165,84.5
94.883147,-63.674587,9.165,93.9
200.551279,-2.945147,9.165,88.2
203.197484,8.903748,9.165,123.7
343.946635,-16.873186,9.165,111.2
178.610689,51.107620,9.165,78.6
340.648500,-26.889200,9.165,98.8
357.495122,-41.026436,9.166,107.3
134.140809,16.109901,9.166,89.1
141.863917,31.203915,9.166,88.4
160.654405,-3.918496,9.166,83.3
178.192504,33.709728,9.166,83.2
26.809024,3.765397,9.166,117.0
337.059975,-26.012312,9.166,92.6
182.884990,46.126579,9.166,76.4
62.234969,-22.371899,9.166,78.4
71.842223,-50.834293,9.166,84.1
43.678976,18.717178,9.166,89.7
179.974270,-14.485570,9.166,78.9
18.240174,-55.025696,9.167,111.3
347.317778,-31.157194,9.167,89.2
209.543478,-19.332504,9.167,79.5
139.559122,6.090064,9.167,79.1
217.419990,21.977425,9.167,103.1
152.611950,9.862561,9.167,88.1
171.838284,60.079136,9.167,76.6
324.492071,-6.412745,9.167,82.9
22.298931,-16.012350,9.167,75.7
165.869438,23.381275,9.167,77.1
330.543765,-44.720535,9.167,85.8
168.790872,2.794650,9.167,85.4
341.567401,0.504155,9.167,81.6
168.851091,51.386055,9.168,83.2
175.565797,24.193312,9.168,94.8
14.137843,9.283048,9.168,85.3
171.748044,14.342752,9.168,80.9
1.131025,15.243332,9.168,104.7
239.690907,41.682667,9.168,107.4
122.932906,22.173477,9.168,87.1
1.512630,-55.587231,9.168,83.7
13.099375,-42.781258,9.168,82.3
347.038930,-35.296951,9.168,89.8
44.434071,-56.606754,9.169,75.3
32.390721,-49.061180,9.169,89.9
161.304103,42.795082,9.169,84.7
250.344573,66.651352,9.169,78.9
185.988427,68.705727,9.169,95.8
193.698134,30.917416,9.169,87.0
184.623702,83.214424,9.169,75.2
217.305987,17.532393,9.169,92.6
57.908769,-48.836834,9.169,107.9
149.629932,42.791824,9.169,83.2
359.256637,-27.227547,9.169,115.3
37.256027,6.714725,9.169,78.0
248.652281,43.616150,9.169,91.6
8.413321,15.932318,9.169,83.9
128.243345,43.263493,9.169,82.3
171.755913,7.282686,9.169,83.6
209.175912,31.017466,9.169,96.8
232.220764,-6.749244,9.169,87.0
212.497916,14.862222,9.170,79.9
171.624521,22.605946,9.170,119.1
169.856282,16.190739,9.170,83.7
129.868870,31.666227,9.170,86.8
176.817121,49.779133,9.170,142.3
190.052551,36.054939,9.170,102.2
242.240221,44.340958,9.170,101.6
143.489367,28.941568,9.170,92.0
215.297993,12.656638,9.170,76.6
227.800064,57.924046,9.170,86.1
36.774903,14.004930,9.170,129.3
224.576220,7.275917,9.170,75.4
180.325742,54.211224,9.170,84.5
178.044570,-7.730459,9.170,82.1
45.612020,-17.667021,9.170,87.2
31.689244,-35.746086,9.170,98.6
7.879108,-46.283489,9.170,87.4
42.907134,13.437821,9.170,79.7
209.736970,57.681499,9.170,78.8
51.531661,-45.473373,9.171,88.8
202.570233,18.127716,9.171,123.0
349.889233,15.852579,9.171,95.1
177.449527,-1.812435,9.171,77.7
359.190092,-6.849616,9.171,77.9
55.001959,8.440835,9.171,83.6
357.780894,-51.703373,9.171,90.7
227.054065,-5.236928,9.171,77.6
197.636223,57.475662,9.171,84.3
31.716368,14.487779,9.171,91.5
349.767823,0.779785,9.171,97.2
29.932203,-65.581680,9.171,76.3
187.719666,-2.415114,9.171,83.2
223.951388,33.619091,9.171,80.4
347.290061,-27.814526,9.171,111.4
15.944574,-56.861145,9.171,80.8
212.353195,34.808971,9.172,77.0
175.177097,41.166618,9.172,83.1
39.296211,-18.280821,9.172,103.3
172.509547,22.807777,9.172,83.8
208.145244,6.893599,9.172,124.8
249.713639,24.183325,9.172,82.7
31.592131,-44.092831,9.172,76.0
235.193234,79.624535,9.172,80.7
2.877486,-9.199888,9.172,93.0
144.355803,50.995613,9.172,87.3
47.734710,-4.163039,9.172,76.2
9.320661,2.614888,9.172,76.2
62.630458,-22.921736,9.173,79.4
207.199516,18.294214,9.173,79.8
172.278913,-4.584948,9.173,77.9
49.970154,-60.940151,9.173,78.4
174.917702,42.529182,9.173,77.8
183.194462,79.984077,9.173,98.4
43.127340,-28.701193,9.173,124.3
237.319056,45.981289,9.173,84.9
246.294661,40.731693,9.173,80.9
217.602321,41.157803,9.173,95.1
136.937426,75.600861,9.173,83.0
181.227880,-21.440571,9.173,87.9
231.919885,-5.363131,9.173,79.0
314.062912,0.257355,9.173,82.8
339.484942,-14.479987,9.173,83.2
182.010969,31.184441,9.174,107.2
203.586459,15.638856,9.174,87.5
340.019453,-40.597717,9.174,77.9
345.557825,-40.130062,9.174,86.7
357.733353,-59.097847,9.174,95.6
207.521002,36.132751,9.174,78.6
141.233898,65.091797,9.174,80.6
189.915312,14.463439,9.174,84.3
54.338986,19.242992,9.174,77.4
205.201401,33.901840,9.174,76.9
337.808214,-4.080542,9.174,80.7
36.925974,-36.964054,9.174,88.8
44.357518,-30.255505,9.174,90.0
126.001382,43.662018,9.174,78.5
187.837203,44.087086,9.174,83.9
241.640525,17.171074,9.175,81.0
201.851005,34.818913,9.175,76.9
331.353711,-54.079796,9.175,78.0
121.416372,36.345730,9.175,87.8
149.289730,38.854969,9.176,82.1
28.414222,-20.183561,9.176,80.8
4.260766,-38.236900,9.176,132.9
242.969374,8.890878,9.176,91.6
57.342981,-19.536642,9.176,135.9
9.552765,-11.623833,9.176,82.3
200.853196,18.930393,9.176,101.4
356.336763,-31.234648,9.176,102.7
347.779047,38.082443,9.176,89.1
45.628063,-69.867287,9.176,86.5
171.650742,49.216686,9.177,78.9
348.680326,-53.354099,9.177,83.1
151.717986,27.995033,9.177,89.9
45.209567,7.112592,9.177,87.6
170.669705,49.601685,9.177,77.0
153.754963,29.759018,9.177,91.5
174.124275,40.205738,9.177,91.2
174.524759,40.776199,9.177,91.1
316.427798,-52.335789,9.177,77.4
343.404024,-4.117533,9.177,75.3
7.031009,-23.072981,9.177,78.1
68.442121,-45.190262,9.177,76.8
42.836224,-13.678190,9.178,85.2
158.785827,33.830555,9.178,118.5
199.476503,-15.126435,9.178,76.5
356.075238,-41.151791,9.178,86.7
17.497332,-0.130090,9.178,97.4
211.016805,3.677548,9.178,97.6
16.158907,-41.496094,9.178,113.9
356.150080,-40.634998,9.178,95.0
21.878013,-62.377941,9.178,98.7
145.468492,80.663803,9.179,78.3
238.765226,10.091881,9.179,77.4
356.529120,-29.722513,9.179,116.3
150.552035,32.643658,9.179,76.2
355.088922,-48.901794,9.179,95.5
24.918428,-15.178931,9.179,119.6
334.391283,-19.810745,9.179,77.0
227.382180,18.534557,9.179,93.6
157.536895,45.090191,9.179,119.7
159.400433,22.640684,9.179,80.9
225.732519,16.478815,9.179,75.7
217.696847,-16.710985,9.179,78.1
6.686125,-33.435074,9.179,88.2
132.545342,31.100010,9.179,88.2
241.617654,23.220055,9.179,80.7
147.454976,32.080315,9.180,80.8
217.193372,55.793842,9.180,94.9
199.388625,46.406811,9.180,79.5
219.399540,29.030535,9.180,86.4
194.521890,0.160329,9.180,77.7
26.427558,7.452170,9.180,103.1
15.556112,-4.690044,9.180,86.8
32.444109,13.742516,9.180,87.1
39.521131,-33.356403,9.180,81.7
51.837694,-0.277462,9.180,85.2
24.344999,-25.729124,9.181,129.7
20.833672,-17.885717,9.181,79.6
14.053229,5.696225,9.181,98.9
198.297684,59.713078,9.181,107.4
352.798032,-25.831099,9.181,77.5
215.107207,12.915800,9.181,101.1
160.534606,41.972431,9.181,89.9
6.133438,-25.381353,9.181,134.1
156.102873,-10.178734,9.181,77.0
170.943608,34.242741,9.181,112.6
238.360751,52.259724,9.181,104.2
37.511198,-24.231129,9.181,75.6
21.367381,15.728293,9.181,100.0
138.100746,-3.155213,9.181,83.9
32.045491,-29.674782,9.181,78.0
17.787867,-26.606005,9.181,80.8
176.537163,1.522677,9.181,107.9
218.393466,22.405727,9.182,79.2
12.584312,-28.668653,9.182,132.9
32.451695,-4.878697,9.182,87.2
214.016161,70.492554,9.182,110.9
33.159113,-11.281427,9.182,86.5
31.624786,-12.948982,9.182,82.9
182.916056,56.634804,9.182,79.2
3.899945,-26.257896,9.182,81.2
168.998241,56.398335,9.182,84.6
3.751507,-13.714753,9.182,86.9
43.094867,-6.139101,9.182,77.1
129.329278,22.097931,9.182,95.0
343.646756,-21.347420,9.182,88.6
73.930882,-20.428249,9.183,77.4
37.462950,-51.259800,9.183,89.4
65.603620,-56.620041,9.183,108.6
22.103113,-33.984520,9.183,75.2
60.379039,-13.380132,9.183,92.0
165.923102,13.257416,9.183,78.5
163.881790,16.983553,9.183,75.2
24.928970,-29.636164,9.183,90.7
333.972141,-40.232018,9.183,77.4
143.092524,27.663193,9.183,91.4
167.703644,36.484138,9.183,119.8
195.154805,25.984613,9.183,99.1
38.689447,-24.331682,9.184,114.6
166.985924,3.010433,9.184,75.6
158.152263,2.877350,9.184,115.0
23.530227,-20.729132,9.184,126.1
60.587237,-31.500551,9.184,89.2
0.691479,4.809900,9.184,78.2
194.104391,15.857789,9.184,101.1
29.031975,-16.843399,9.184,92.4
238.578618,22.360514,9.184,80.1
305.722051,-56.710236,9.184,75.4
50.254778,7.934117,9.185,115.8
180.705817,63.052780,9.185,88.0
212.113237,7.510829,9.185,110.4
1.446629,-47.456539,9.185,76.5
64.499221,-44.597179,9.185,98.5
76.455652,-30.971928,9.185,82.7
7.751956,-34.890335,9.185,92.5
134.680605,47.201733,9.186,96.3
43.231811,14.283503,9.186,84.7
50.755630,-73.868607,9.186,83.9
271.955495,45.337833,9.186,81.1
191.271863,-33.020702,9.186,76.3
352.881259,-6.623117,9.186,76.4
187.459389,-16.015547,9.186,109.2
20.910118,27.428137,9.186,84.9
195.728999,72.311371,9.186,83.4
165.484672,16.917143,9.186,170.0
179.372173,-21.304132,9.186,82.9
193.140082,36.017307,9.186,84.6
204.967336,23.958206,9.186,79.3
61.038939,-13.380180,9.186,81.2
195.664509,53.608681,9.187,93.6
337.142493,-38.561481,9.187,81.7
71.828981,84.556770,9.187,82.6
211.201410,17.710329,9.187,95.0
194.888436,32.601799,9.187,77.3
38.518728,-35.555843,9.187,100.3
157.922413,36.933678,9.187,100.2
9.415520,-7.010798,9.187,104.5
357.452634,-44.763920,9.187,75.3
17.359123,-25.087711,9.187,80.0
185.884748,51.670040,9.187,75.2
123.891818,31.834526,9.187,82.3
223.987038,2.830055,9.188,80.2
28.551583,-73.784782,9.188,83.3
17.561885,5.596336,9.188,80.3
197.048483,24.179281,9.188,103.6
202.181742,2.631965,9.188,80.6
204.671846,47.171062,9.188,98.3
209.042902,81.090530,9.188,87.9
340.829718,-47.833843,9.188,78.7
183.638931,3.988159,9.188,93.7
193.599162,45.057461,9.188,79.6
150.100731,11.451959,9.188,99.2
170.763887,0.141919,9.188,100.2
359.100177,-15.399058,9.188,140.8
18.217033,-17.642462,9.188,121.0
158.309291,7.773034,9.188,76.8
194.553643,53.051491,9.188,92.8
204.717703,32.833740,9.189,101.7
351.596550,-35.134262,9.189,81.0
49.160087,-12.211996,9.189,83.9
42.419446,-21.634285,9.189,113.8
40.676757,6.136393,9.189,95.5
9.505387,-25.792660,9.189,80.9
23.754096,8.959160,9.189,115.9
17.011612,12.026809,9.189,76.1
140.116921,44.058510,9.189,88.1
186.830620,4.973720,9.189,104.7
14.197057,-44.246574,9.189,83.6
1.502725,7.109362,9.189,95.9
190.644182,51.583031,9.189,88.1
141.287643,18.485037,9.189,82.9
14.604729,-30.067022,9.189,95.5
349.716369,-6.788469,9.189,77.4
202.402449,8.632916,9.189,81.4
168.334886,28.298988,9.190,96.4
40.913110,-53.257481,9.190,102.8
30.354463,-40.242462,9.190,94.0
179.302750,3.159429,9.190,80.3
65.476103,-54.627815,9.190,81.7
62.340281,-13.586831,9.190,75.8
36.442872,9.899677,9.190,93.7
344.575498,10.591749,9.190,80.3
160.180868,16.192514,9.190,82.0
340.329938,-55.174271,9.190,91.1
219.774959,37.378952,9.190,96.0
344.382115,-37.595055,9.190,87.9
20.557811,-4.833168,9.190,87.8
52.060033,-24.221056,9.190,121.5
49.875868,11.603045,9.191,104.8
152.230484,11.379145,9.191,95.1
250.018805,58.838142,9.191,86.4
41.822605,-7.444927,9.191,92.8
333.497399,-15.079663,9.191,76.9
235.518699,58.353779,9.191,87.2
211.703094,66.784164,9.191,77.5
52.269655,-31.438669,9.191,82.8
343.356975,-41.292801,9.191,77.8
59.805941,-27.131817,9.191,85.4
157.665692,37.960091,9.191,79.0
63.047819,-39.946083,9.191,96.5
66.478364,-40.768272,9.191,75.3
173.263893,35.221550,9.191,93.9
225.745365,23.803635,9.191,79.9
173.726330,-0.792625,9.191,80.2
349.739795,-51.748928,9.192,79.8
165.230490,40.609123,9.192,81.5
33.591747,-36.806030,9.192,86.4
190.881726,64.223068,9.192,79.3
50.542827,-4.111571,9.192,111.8
180.175218,32.533524,9.192,95.0
30.454901,-0.119771,9.192,80.7
46.508954,7.720801,9.192,76.2
9.166760,0.710950,9.192,98.7
131.923372,5.875621,9.192,81.2
245.014499,34.543827,9.193,76.5
1.950010,15.538294,9.193,79.8
181.834919,44.135681,9.193,98.3
353.540502,-58.447155,9.193,88.1
56.423433,-20.863634,9.193,84.6
41.632091,-21.973040,9.193,78.2
198.395445,11.265889,9.193,109.1
138.693781,26.453960,9.193,75.5
331.282744,-29.134787,9.193,76.0
46.376355,-38.903816,9.193,96.2
203.985636,2.099330,9.193,149.8
209.187850,-16.158081,9.193,76.7
28.967708,-13.626723,9.193,77.7
13.320953,-16.983135,9.193,81.9
61.515878,-27.041986,9.193,119.5
165.499515,54.097771,9.193,80.1
63.776657,-5.248521,9.194,84.0
152.261196,38.073250,9.194,79.6
168.629015,11.540263,9.194,104.9
165.930586,13.150973,9.194,90.7
340.617192,-14.724592,9.194,92.2
188.377423,14.885223,9.194,103.3
154.800267,67.254631,9.194,80.4
206.647437,1.931431,9.194,88.4
14.137654,13.155923,9.194,87.2
147.253134,1.024220,9.194,75.2
53.352671,1.765033,9.194,94.2
148.564784,22.073214,9.194,99.3
34.764227,29.513323,9.194,76.4
31.967335,-10.833666,9.195,112.5
68.266653,-30.188578,9.195,80.0
217.440879,21.083084,9.195,94.2
195.162506,30.126171,9.195,143.3
223.639432,-9.231728,9.195,88.4
142.982365,71.304146,9.195,88.3
24.615349,14.384255,9.195,94.9
191.099987,24.954807,9.195,92.5
165.584822,48.484634,9.195,80.7
13.043702,0.526767,9.195,76.2
4.608408,-10.226633,9.195,96.9
5.593842,-49.655869,9.195,103.4
166.375126,5.654082,9.195,83.0
23.041604,2.717755,9.196,82.2
192.204703,48.224892,9.196,125.3
2.696042,12.151104,9.196,100.1
21.940076,-26.646839,9.196,78.6
1.340600,27.147085,9.196,115.8
156.714667,33.590374,9.196,115.6
6.000327,27.823090,9.196,101.4
1.488496,6.554446,9.196,76.2
157.404609,26.182943,9.196,99.1
21.507335,-34.729012,9.196,106.8
144.999896,46.912247,9.196,85.0
62.172705,-39.260254,9.196,79.0
148.097932,50.623852,9.196,85.6
161.323961,8.536311,9.197,83.3
160.563565,21.019024,9.197,91.9
212.786145,4.125258,9.197,92.7
162.760787,-28.081409,9.197,77.9
31.837675,-36.087902,9.197,92.0
174.490049,11.447105,9.197,117.5
188.779351,-25.465717,9.197,77.8
176.625706,42.854301,9.197,82.4
182.530444,-20.037006,9.197,94.2
57.062262,-7.585306,9.197,80.5
195.832091,34.556454,9.197,79.0
66.283827,-40.088001,9.197,84.6
34.316511,-21.734964,9.197,75.6
176.855929,27.358570,9.198,80.4
195.082071,5.606681,9.198,84.8
205.094097,30.477926,9.198,83.8
169.812010,16.029610,9.198,104.5
52.326827,-32.539528,9.198,112.1
206.154651,63.902035,9.198,81.3
211.890222,10.759618,9.198,83.0
21.848519,-51.727367,9.198,83.7
22.472002,26.332506,9.198,75.4
33.263702,-41.531708,9.198,79.9
180.774092,30.831736,9.199,96.6
206.476200,3.130835,9.199,96.0
36.931271,-16.375713,9.199,87.3
42.153438,-38.662464,9.199,106.8
131.594202,52.853516,9.199,75.9
19.990031,-20.916862,9.199,87.2
175.011623,36.529385,9.199,84.0
133.635817,40.536488,9.199,84.9
212.777197,13.143586,9.199,100.0
22.804976,17.102440,9.199,102.4
359.592845,-47.247478,9.200,85.4
185.471156,8.112809,9.200,77.7
119.150329,35.847542,9.200,82.1
341.501643,-15.362543,9.200,89.4
193.259648,-7.950135,9.200,90.5
172.332787,55.462200,9.200,108.7
17.537145,5.584548,9.200,82.6
341.955372,-34.328621,9.200,79.7
354.401447,-6.826760,9.200,90.3
45.565640,-48.150738,9.200,83.1
174.987355,66.439827,9.200,83.5
191.848843,46.083782,9.200,79.3
178.820780,31.794968,9.201,81.6
197.419942,57.356693,9.201,88.1
161.442466,40.106155,9.201,84.0
44.171110,-23.629084,9.201,81.3
35.676003,-29.607170,9.201,114.4
13.768694,25.181595,9.201,79.7
262.280290,54.314472,9.201,77.7
14.516313,-1.944776,9.201,75.3
32.121187,-29.610670,9.201,96.7
28.879775,-10.465759,9.201,78.2
184.574107,23.642439,9.201,85.1
14.341666,15.459263,9.201,92.0
53.357637,23.919022,9.201,87.6
148.038430,42.552326,9.201,84.3
356.512697,1.224461,9.202,77.9
348.223203,-12.507591,9.202,104.1
198.818008,17.840658,9.202,83.4
192.843662,16.841860,9.202,81.9
27.431073,-8.706039,9.202,137.6
358.036148,-4.811008,9.202,76.7
182.288613,50.223438,9.202,92.8
350.228006,-54.827896,9.202,82.0
5.293942,2.185098,9.202,82.3
206.328355,14.610964,9.202,75.6
144.943255,13.785993,9.203,75.4
8.391521,13.258794,9.203,98.4
208.174423,75.006126,9.203,82.3
57.996863,12.443213,9.203,101.5
176.881893,50.180187,9.203,82.5
13.215304,12.262026,9.204,96.8
230.370774,67.379822,9.204,78.0
215.026035,-2.653165,9.204,81.0
41.902361,-68.605118,9.204,88.1
49.659618,-1.254759,9.205,79.4
49.328352,-28.138371,9.205,76.8
350.064005,-31.491631,9.205,76.4
213.320070,71.430595,9.205,80.3
158.820638,29.514654,9.205,79.3
120.137536,37.507179,9.205,81.7
5.889123,-43.220421,9.205,91.0
233.662537,72.450478,9.205,91.0
185.289373,-15.942410,9.205,75.4
172.105835,17.840450,9.205,81.2
54.787448,-29.592857,9.206,77.0
190.730434,76.539406,9.206,121.6
176.936668,3.837721,9.206,85.2
18.769943,-66.349777,9.206,91.7
141.717155,49.886608,9.206,90.6
209.561086,22.468979,9.206,79.7
233.620790,54.305859,9.206,80.3
196.440241,19.750669,9.206,85.1
180.648229,19.473986,9.206,75.7
158.839137,47.221130,9.206,76.1
79.882288,-22.248852,9.206,76.0
210.185000,69.280693,9.206,75.9
346.652042,-12.866653,9.206,75.4
39.511154,-24.807955,9.206,90.3
8.896712,8.753501,9.206,95.7
66.785335,-40.482117,9.206,79.2
2.259392,-35.692657,9.207,78.3
68.143931,-42.256378,9.207,79.7
147.983394,48.159184,9.207,99.5
187.742143,12.308505,9.207,88.7
175.466332,13.616705,9.207,84.3
183.203572,55.234001,9.207,82.2
62.326418,-6.357899,9.207,115.0
209.118672,55.070637,9.207,132.0
189.677021,6.605223,9.207,79.7
157.127882,-5.193620,9.207,78.6
273.908544,73.361137,9.207,85.9
38.859685,0.117455,9.207,82.2
192.684731,9.584252,9.207,108.3
4.511903,34.965614,9.208,81.1
194.107700,-5.592883,9.208,80.3
18.569489,6.236410,9.208,122.0
199.762928,29.539787,9.208,92.6
24.945627,-6.001611,9.208,79.0
219.562209,39.262192,9.208,78.7
193.950756,47.846027,9.208,82.8
177.681366,3.890470,9.208,77.3
1.827053,0.692720,9.208,79.7
146.206562,-2.930392,9.208,78.4
157.762460,22.782534,9.208,95.0
171.311548,63.413383,9.208,87.4
168.389527,60.342377,9.208,79.3
147.879835,46.466320,9.209,107.9
39.051046,-26.639629,9.209,103.6
168.906471,7.784366,9.209,77.2
223.770499,7.640051,9.209,89.4
133.840158,25.342201,9.209,81.0
45.528998,-49.413658,9.209,93.3
68.656285,-30.052868,9.209,75.6
165.094254,2.559961,9.209,82.8
207.173202,72.731377,9.209,89.6
218.693665,56.277100,9.209,87.7
182.734923,7.005916,9.209,84.5
225.714889,72.733490,9.209,97.5
38.890309,19.439205,9.209,76.3
145.399074,57.355606,9.209,92.2
