ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
262.878515,1.672361,0.18,0.17,0,17313084+0140204,5.204,0.226,0.226,279145.1,4.283,0.033,0.036,299026.7,4.299,0.252,0.252,166655.6,DED,313,111,000,061606,31.3,0,0,0.9210,-0.0160,0.9050
264.793107,4.425694,0.29,0.29,90,17391034+0425324,5.078,0.228,0.228,282637.6,4.032,0.176,0.176,339711.3,3.756,0.272,0.272,256460.2,DCD,333,111,000,060606,33.6,0,0,1.0460,0.2760,1.3220
265.257250,4.538388,0.12,0.12,0,17410174+0432181,4.952,0.003,0.017,317416.9,4.146,0.228,0.228,305851.1,3.754,0.328,0.328,256933.1,EDD,133,111,000,260606,27.9,0,0,0.8060,0.3920,1.1980
269.459709,21.958050,0.29,0.29,90,17575033+2157289,4.944,0.292,0.292,342633.6,4.059,0.236,0.236,393831.1,3.560,0.354,0.354,233034.4,DDD,333,111,000,060606,37.7,0,0,0.8850,0.4990,1.3840
269.521563,21.323015,0.09,0.09,90,17580517+2119228,4.794,0.009,0.019,393396.0,4.112,0.258,0.258,375068.0,3.782,8.888,8.888,189941.6,EDF,131,111,000,260426,43.4,0,0,0.6820,0.3300,1.0120
269.797886,18.876591,0.29,0.29,90,17591149+1852357,5.342,0.288,0.288,263408.6,4.244,0.204,0.204,309963.1,4.000,0.262,0.262,260867.5,DCD,333,111,000,060606,29.5,0,0,1.0980,0.2440,1.3420
255.324979,7.428533,0.29,0.29,0,17011799+0725427,4.992,0.268,0.268,376383.0,4.269,0.224,0.224,324571.2,4.170,0.308,0.308,187680.9,DDD,333,111,000,060606,34.6,0,0,0.7230,0.0990,0.8220
50.263703,73.699097,0.29,0.29,0,03210328+7341567,4.642,0.280,0.280,407971.7,4.030,0.222,0.222,328783.5,3.824,0.314,0.314,217180.1,DDD,333,111,000,060606,55.1,0,0,0.6120,0.2060,0.8180
63.124191,75.713165,0.30,0.29,0,04122980+7542473,5.181,0.274,0.274,266090.9,4.137,0.282,0.282,268602.5,3.823,0.300,0.300,225019.4,DDD,333,111,000,060606,41.7,0,0,1.0440,0.3140,1.3580
45.422492,74.904106,0.14,0.12,0,03014139+7454147,5.111,0.009,0.019,293785.3,4.228,0.234,0.234,283602.5,3.888,0.308,0.308,243343.6,EDD,133,111,000,260606,43.7,0,0,0.8830,0.3400,1.2230
48.074905,76.855560,0.17,0.17,90,03121797+7651200,5.415,0.210,0.210,222039.4,4.273,0.033,0.036,281650.2,3.916,0.294,0.294,221319.7,CED,313,111,000,061506,33.6,0,0,1.1420,0.3570,1.4990
3.354949,78.802536,0.18,0.17,0,00132518+7848091,4.978,0.033,0.037,279402.3,4.147,0.186,0.186,257104.7,3.752,0.244,0.244,216580.8,ECD,133,111,000,160606,34.7,0,0,0.8310,0.3950,1.2260
17.300940,80.011520,0.13,0.12,0,01091222+8000414,4.426,0.186,0.186,448776.4,4.018,0.198,0.198,279711.3,4.004,0.033,0.036,184000.9,CCE,331,111,000,060626,29.3,0,0,0.4080,0.0140,0.4220
27.922870,77.659195,0.17,0.14,0,01514148+7739331,5.058,0.033,0.037,319322.9,4.279,0.033,0.036,261402.7,4.205,0.438,0.438,188113.5,EED,113,111,000,161606,27.7,0,0,0.7790,0.0740,0.8530
0.059668,47.424236,0.17,0.17,0,00001432+4725272,4.830,0.033,0.037,393939.9,4.224,0.240,0.240,326821.0,3.966,0.346,0.346,234433.7,EDD,133,111,000,160606,30.5,0,0,0.6060,0.2580,0.8640
4.039311,47.892818,0.17,0.17,0,00160943+4753341,4.878,0.033,0.037,403859.2,4.185,0.228,0.228,316162.2,4.024,0.378,0.378,255164.4,EDD,133,111,000,160606,27.9,0,0,0.6930,0.1610,0.8540
3.028122,48.206253,0.29,0.29,0,00120674+4812225,5.408,0.228,0.228,247873.4,4.293,0.178,0.178,276509.5,3.969,0.306,0.306,259310.4,DCD,333,111,d00,060605,34.1,0,0,1.1150,0.3240,1.4390
0.876140,55.059956,0.13,0.13,0,00033027+5503358,5.019,0.033,0.037,308908.6,4.207,0.033,0.036,309820.4,4.012,0.314,0.314,202590.9,EED,113,111,0d0,161606,26.4,0,0,0.8120,0.1950,1.0070
0.277211,53.166882,0.13,0.13,90,00010653+5310007,4.956,0.033,0.037,316249.6,4.288,0.202,0.202,259244.8,3.949,0.033,0.036,238133.2,ECE,131,111,000,160516,27.6,0,0,0.6680,0.3390,1.0070
3.667967,53.944324,0.29,0.29,90,00144031+5356395,5.090,0.280,0.280,343898.3,4.004,0.188,0.188,360836.1,3.682,0.296,0.296,337769.2,DCD,333,111,000,060505,35.3,0,0,1.0860,0.3220,1.4080
2.402257,51.566959,0.17,0.17,90,00093654+5134010,4.806,0.033,0.037,416898.2,4.121,0.226,0.226,323973.9,3.725,0.240,0.240,302984.2,EDD,133,111,000,160605,26.3,0,0,0.6850,0.3960,1.0810
3.890431,50.050331,0.29,0.29,90,00153370+5003011,4.973,0.184,0.184,370024.1,4.100,0.208,0.208,330301.1,3.955,0.302,0.302,262675.8,CCD,333,111,000,060506,28.1,0,0,0.8730,0.1450,1.0180
4.383715,50.287346,0.29,0.29,90,00173209+5017144,5.340,0.208,0.208,273168.1,4.243,0.228,0.228,299716.0,3.884,0.224,0.224,290281.9,CDD,333,111,000,060605,30.0,0,0,1.0970,0.3590,1.4560
37.053492,58.619144,0.08,0.08,90,02281283+5837089,5.335,0.011,0.020,208175.7,4.220,0.009,0.017,240386.5,3.559,0.266,0.266,307482.2,AED,113,111,000,362606,34.2,0,0,1.1150,0.6610,1.7760
39.169365,56.196751,0.29,0.29,90,02364064+5611483,4.930,0.264,0.264,412505.7,4.098,0.258,0.258,407108.3,3.945,0.358,0.358,239012.2,DDD,333,111,000,060606,26.6,0,0,0.8320,0.1530,0.9850
25.653509,60.548004,0.29,0.29,0,01423684+6032528,4.810,0.272,0.272,401263.8,4.153,0.188,0.188,283602.5,3.974,0.364,0.364,240890.7,DCD,333,111,0d0,060606,27.5,0,0,0.6570,0.1790,0.8360
135.606226,-46.850056,0.12,0.12,90,09022549-4651002,5.237,0.003,0.017,252714.4,4.147,0.202,0.202,350840.7,3.601,0.274,0.274,276070.5,ECD,133,111,d00,260606,29.2,0,0,1.0900,0.5460,1.6360
148.823598,-29.273079,0.10,0.09,0,09551766-2916230,5.197,0.003,0.017,262198.4,4.215,0.202,0.202,297105.0,4.078,0.033,0.036,177918.1,ACE,131,111,00d,360616,51.1,0,0,0.9820,0.1370,1.1190
140.140804,-29.909668,0.29,0.29,90,09203379-2954348,5.097,0.272,0.272,341688.2,4.012,0.250,0.250,505952.8,3.865,0.248,0.248,240115.4,DDD,333,111,00d,060606,27.8,0,0,1.0850,0.1470,1.2320
147.463995,-36.268494,0.29,0.29,90,09495135-3616065,4.767,0.210,0.210,376383.0,4.078,0.212,0.212,325619.2,4.034,0.248,0.248,185276.4,CCD,333,111,d00,060606,34.3,0,0,0.6890,0.0440,0.7330
144.584342,-37.812401,0.16,0.16,90,09382024-3748446,5.105,0.033,0.037,285384.2,4.277,0.224,0.224,311250.5,3.904,0.226,0.226,201753.0,EDD,133,111,000,160606,39.9,0,0,0.8280,0.3730,1.2010
248.944644,-29.738155,0.29,0.29,0,16354671-2944173,5.429,0.304,0.304,260513.4,4.258,0.210,0.210,327876.3,3.951,0.172,0.172,229625.4,DCC,333,111,000,050606,28.7,0,0,1.1710,0.3070,1.4780
264.017602,11.312571,0.15,0.14,90,17360422+1118452,5.011,0.230,0.230,357297.5,4.187,0.033,0.036,304866.7,3.936,0.033,0.036,232819.9,DEE,311,111,000,061616,27.5,0,0,0.8240,0.2510,1.0750
259.883854,1.515006,0.29,0.29,90,17193212+0130540,4.964,0.202,0.202,348201.0,4.084,0.196,0.196,371800.5,3.827,0.242,0.242,266452.6,CCD,333,111,000,060606,29.0,0,0,0.8800,0.2570,1.1370
57.541621,66.810181,0.13,0.12,90,03500998+6648366,5.085,0.023,0.029,311479.9,4.105,0.212,0.212,352297.9,3.791,0.234,0.234,275435.5,ECD,133,111,000,260605,36.1,0,0,0.9800,0.3140,1.2940
44.493834,64.419159,0.11,0.11,90,02575852+6425089,4.660,0.033,0.037,401263.8,4.102,0.033,0.036,287150.8,3.936,0.033,0.036,209903.6,EEE,111,111,000,161616,27.1,0,0,0.5580,0.1660,0.7240
51.817138,68.252014,0.17,0.17,90,03271611+6815072,5.158,0.256,0.256,271787.8,4.058,0.033,0.036,320412.9,3.823,0.238,0.238,241112.6,DED,313,111,000,061606,36.1,0,0,1.1000,0.2350,1.3350
3.448238,1.383601,0.29,0.29,0,00134757+0123009,4.985,0.346,0.346,378817.5,4.267,0.262,0.262,303466.0,4.244,0.360,0.360,175315.4,DDD,333,111,000,060606,44.8,0,0,0.7180,0.0230,0.7410
2.217674,0.692505,0.29,0.29,0,00085224+0041330,5.067,0.278,0.278,363605.1,4.212,0.182,0.182,319234.6,3.916,0.366,0.366,312622.3,DCD,333,111,000,060605,43.7,0,0,0.8550,0.2960,1.1510
19.331349,1.841245,0.13,0.10,90,01171952+0150284,4.909,0.013,0.021,450640.3,4.247,0.218,0.218,367375.3,3.890,0.033,0.036,260267.5,EDE,131,111,000,260616,28.2,0,0,0.6620,0.3570,1.0190
11.848396,6.740910,0.30,0.29,90,00472361+0644272,4.750,0.236,0.236,395758.3,4.239,0.184,0.184,280743.7,4.029,0.252,0.252,199443.6,DCD,333,111,000,060606,51.4,0,0,0.5110,0.2100,0.7210
12.416342,6.407133,0.14,0.13,90,00493992+0624256,4.916,0.033,0.037,376729.8,4.194,0.202,0.202,335977.4,3.993,0.023,0.027,236711.9,ECE,131,111,000,160626,36.3,0,0,0.7220,0.2010,0.9230
12.826390,3.385045,0.29,0.29,0,00511833+0323061,4.958,0.234,0.234,416130.9,4.211,0.204,0.204,366868.1,4.124,0.282,0.282,224812.3,DCD,333,111,000,060606,92.7,0,0,0.7470,0.0870,0.8340
12.602112,3.381411,0.13,0.12,90,00502450+0322530,5.102,0.009,0.019,364443.3,4.244,0.220,0.220,343803.3,4.033,0.256,0.256,244466.9,EDD,133,111,dd0,270707,31.0,0,0,0.8580,0.2110,1.0690
15.858265,3.255507,0.30,0.29,0,01032598+0315198,5.240,0.244,0.244,310048.8,4.273,0.188,0.188,323377.7,3.997,0.280,0.280,235841.4,DCD,333,111,00d,060606,47.9,0,0,0.9670,0.2760,1.2430
6.158945,14.315491,0.29,0.29,90,00243814+1418557,4.776,0.288,0.288,475368.1,4.082,0.250,0.250,335822.7,3.955,0.374,0.374,236820.9,DDD,333,111,000,060606,37.0,0,0,0.6940,0.1270,0.8210
8.730685,13.371160,0.32,0.29,90,00345536+1322161,4.871,0.236,0.236,406471.4,4.114,0.216,0.216,444948.8,4.115,0.316,0.316,190730.4,DCD,333,111,000,060606,39.3,0,0,0.7570,-0.0010,0.7560
43.409300,1.969256,0.11,0.11,0,02533823+0158093,5.036,0.202,0.202,325859.2,4.277,0.142,0.142,252993.9,4.313,0.009,0.017,164520.5,CBA,331,111,000,060645,60.2,0,0,0.7590,-0.0360,0.7230
40.376088,0.546025,0.31,0.29,0,02413026+0032456,4.938,0.216,0.216,409477.5,4.244,0.210,0.210,332131.5,4.089,0.256,0.256,216680.6,CCD,333,111,00d,060706,58.5,0,0,0.6940,0.1550,0.8490
39.653325,3.443152,0.29,0.29,0,02383679+0326353,4.915,0.220,0.220,448156.8,4.273,0.216,0.216,371287.2,4.083,0.324,0.324,233464.0,DCD,333,111,0dd,060606,46.7,0,0,0.6420,0.1900,0.8320
29.726980,18.358130,0.31,0.30,90,01585447+1821292,4.802,0.264,0.264,418436.9,4.070,0.234,0.234,351487.6,3.943,0.260,0.260,247867.7,DDD,333,111,000,060706,73.7,0,0,0.7320,0.1270,0.8590
24.814420,14.285599,0.09,0.08,0,01391546+1417081,4.773,0.005,0.018,314941.6,4.156,0.210,0.210,254982.3,4.062,0.021,0.026,141781.6,ECE,131,111,000,260626,57.5,0,0,0.6170,0.0940,0.7110
335.061850,26.300758,0.17,0.17,0,22201484+2618027,4.982,0.033,0.037,354511.2,4.282,0.300,0.300,260681.4,3.933,0.328,0.328,196435.5,EDD,133,111,000,160606,37.4,0,0,0.7000,0.3490,1.0490
333.297835,25.940638,0.16,0.16,90,22131148+2556262,4.796,0.228,0.228,392672.1,4.122,0.218,0.218,302071.7,3.981,0.033,0.036,187940.3,DDE,331,111,000,060616,55.8,0,0,0.6740,0.1410,0.8150
335.673116,28.823538,0.14,0.13,0,22224154+2849247,4.978,0.033,0.037,299385.0,4.129,0.198,0.198,321595.5,3.786,0.033,0.036,224915.8,ECE,131,111,000,160616,28.3,0,0,0.8490,0.3430,1.1920
333.892107,29.458315,0.11,0.10,0,22153410+2927299,4.930,0.033,0.037,347080.3,4.172,0.268,0.268,260081.8,3.820,0.001,0.015,210581.4,EDE,131,111,000,160626,43.0,0,0,0.7580,0.3520,1.1100
342.151042,33.443493,0.13,0.12,0,22483625+3326365,4.873,8.888,8.888,378643.1,4.180,0.218,0.218,286358.5,4.051,0.246,0.246,216780.4,FDD,133,111,000,260606,26.6,0,0,0.6930,0.1290,0.8220
338.417147,31.563524,0.13,0.13,90,22334011+3133486,4.952,0.033,0.037,377250.7,4.179,0.033,0.036,307121.3,3.918,0.338,0.338,262554.8,EED,113,111,000,161606,31.2,0,0,0.7730,0.2610,1.0340
340.954936,33.926231,0.29,0.29,90,22434918+3355344,4.977,0.238,0.238,469494.0,4.072,0.248,0.248,568997.0,3.792,0.246,0.246,239673.5,DDD,333,111,000,060606,27.9,0,0,0.9050,0.2800,1.1850
335.117483,37.298023,0.17,0.17,90,22202819+3717528,4.794,0.033,0.037,393396.0,4.022,0.220,0.220,319970.5,3.948,0.256,0.256,200548.8,EDD,133,111,000,160606,32.6,0,0,0.7720,0.0740,0.8460
328.838430,36.146263,0.14,0.13,0,21552122+3608465,4.794,0.033,0.037,407220.8,4.212,0.033,0.036,297927.1,4.109,0.300,0.300,205503.9,EED,113,111,000,161606,41.6,0,0,0.5820,0.1030,0.6850
331.125328,36.286186,0.29,0.29,0,22043007+3617102,5.210,0.220,0.220,259077.7,4.071,0.234,0.234,275746.5,3.775,0.258,0.258,235190.6,DDD,333,111,dd0,060606,32.4,0,0,1.1390,0.2960,1.4350
336.152340,34.620079,0.29,0.29,0,22243656+3437122,5.289,0.288,0.288,328722.9,4.267,0.264,0.264,360670.0,3.998,0.330,0.330,212432.0,DDD,333,111,000,060606,30.0,0,0,1.0220,0.2690,1.2910
337.405955,32.828972,0.21,0.17,90,22293742+3249442,4.730,0.033,0.037,417282.3,4.091,0.228,0.228,310820.8,3.917,0.248,0.248,236930.0,EDD,133,111,000,160606,29.5,0,0,0.6390,0.1740,0.8130
329.654821,41.773476,0.13,0.13,90,21583715+4146245,4.847,0.033,0.037,401448.7,4.173,0.033,0.036,330910.1,3.632,0.250,0.250,297591.1,EED,113,111,000,161606,26.6,0,0,0.6740,0.5410,1.2150
331.938505,39.343147,0.08,0.08,90,22074524+3920353,5.047,0.003,0.017,280950.6,4.283,0.033,0.036,269593.9,4.008,0.011,0.018,258952.4,EEE,111,111,000,261626,27.0,0,0,0.7640,0.2750,1.0390
333.214173,39.166996,0.18,0.17,0,22125140+3910011,5.061,0.033,0.037,318441.8,4.277,0.202,0.202,280614.4,3.847,0.304,0.304,235841.4,ECD,133,111,000,160606,26.1,0,0,0.7840,0.4300,1.2140
113.995159,-15.917350,0.29,0.29,90,07355883-1555024,5.216,0.294,0.294,232289.7,4.076,0.220,0.220,337683.6,3.707,0.256,0.256,218082.1,DDD,333,111,00d,060606,27.5,0,0,1.1400,0.3690,1.5090
109.551147,-22.339375,0.16,0.16,0,07181227-2220217,4.991,0.276,0.276,276076.9,4.267,0.226,0.226,230202.5,4.142,0.033,0.036,156538.1,DDE,331,111,000,060616,29.7,0,0,0.7240,0.1250,0.8490
107.558423,-22.893896,0.16,0.16,90,07101402-2253380,5.057,0.033,0.037,330849.1,4.256,0.228,0.228,328480.8,3.950,0.252,0.252,200179.7,EDD,133,111,000,160606,29.1,0,0,0.8010,0.3060,1.1070
111.692411,-5.868913,0.11,0.10,0,07264617-0552080,4.889,0.033,0.037,399788.2,4.161,0.222,0.222,323228.8,3.902,0.033,0.036,224191.9,EDE,131,111,000,170616,31.2,0,0,0.7280,0.2590,0.9870
104.671277,-10.343206,0.12,0.12,90,06584110-1020355,5.308,0.003,0.017,271787.8,4.006,0.210,0.210,347944.5,3.693,0.282,0.282,262554.8,ECD,133,111,d00,260606,30.2,0,0,1.3020,0.3130,1.6150
98.675801,37.819469,0.11,0.11,0,06344219+3749100,5.230,0.005,0.018,254349.0,4.195,0.182,0.182,263578.5,3.938,0.320,0.320,249011.8,ECD,133,111,000,260606,37.2,0,0,1.0350,0.2570,1.2920
98.187611,35.063015,0.16,0.16,0,06324502+3503468,4.846,0.254,0.254,430556.4,4.296,0.184,0.184,327725.3,4.136,0.033,0.036,230154.8,DCE,331,111,000,060716,26.2,0,0,0.5500,0.1600,0.7100
98.167470,35.293758,0.09,0.09,0,06324019+3517375,4.783,0.033,0.037,456278.5,4.258,0.178,0.178,339398.6,4.199,0.101,0.102,217180.1,ECE,131,111,000,170727,34.2,0,0,0.5250,0.0590,0.5840
100.807188,37.147385,0.17,0.17,0,06431372+3708505,4.764,0.238,0.238,404417.6,4.111,0.033,0.036,338462.1,4.007,0.252,0.252,210678.4,DED,313,111,000,061606,28.9,0,0,0.6530,0.1040,0.7570
97.523555,36.687763,0.10,0.09,0,06300565+3641159,5.091,0.023,0.029,299247.1,4.033,0.280,0.280,305992.0,3.729,0.033,0.036,253992.0,ADE,131,111,000,350616,36.4,0,0,1.0580,0.3040,1.3620
94.663367,38.235600,0.29,0.29,90,06183920+3814081,4.986,0.256,0.256,341216.5,4.039,0.220,0.220,337528.2,3.821,0.314,0.314,267929.2,DDD,333,111,000,060606,43.4,0,0,0.9470,0.2180,1.1650
90.266116,25.891487,0.29,0.29,90,06010386+2553293,5.129,0.214,0.214,355492.1,4.106,0.198,0.198,364342.6,3.812,0.308,0.308,299654.0,CCD,333,111,000,060606,29.3,0,0,1.0230,0.2940,1.3170
194.526243,17.768293,0.32,0.30,90,12580629+1746058,4.906,0.322,0.322,393577.3,4.060,0.280,0.280,354739.9,3.864,0.314,0.314,232177.4,DDD,333,111,000,060506,43.0,0,0,0.8460,0.1960,1.0420
188.059965,45.497337,0.25,0.20,90,12321439+4529504,4.809,0.033,0.037,387998.5,4.114,0.246,0.246,349389.6,3.742,0.340,0.340,234217.9,EDD,133,111,000,160606,90.9,0,0,0.6950,0.3720,1.0670
190.369970,49.290569,0.18,0.17,0,12412879+4917260,4.930,0.288,0.288,384972.8,4.175,0.234,0.234,297789.9,3.809,0.033,0.036,270906.9,DDE,331,111,000,060616,97.6,0,0,0.7550,0.3660,1.1210
192.408453,48.740040,0.16,0.16,0,12493802+4844241,4.829,0.264,0.264,408159.6,4.047,0.254,0.254,312687.1,3.903,0.033,0.036,257169.8,DDE,331,111,000,060316,104.1,0,0,0.7820,0.1440,0.9260
196.112775,48.116051,0.29,0.29,90,13042706+4806577,5.196,0.230,0.230,291091.8,4.124,0.242,0.242,334433.7,3.788,0.270,0.270,249011.8,DDD,333,111,000,060606,78.9,0,0,1.0720,0.3360,1.4080
191.140654,43.126617,0.19,0.17,0,12443375+4307358,4.734,0.033,0.037,430358.1,4.019,0.248,0.248,394739.0,3.903,0.206,0.206,257169.8,EDC,133,111,000,160506,143.4,0,0,0.7150,0.1160,0.8310
203.344049,33.657639,0.18,0.18,0,13332257+3339275,5.162,0.254,0.254,344849.8,4.185,0.033,0.036,363002.8,4.314,0.248,0.248,224295.2,DED,313,111,d00,061605,42.7,0,0,0.9770,-0.1290,0.8480
214.039555,52.937923,0.29,0.29,90,14160949+5256165,5.094,0.210,0.210,354674.5,4.023,0.202,0.202,421415.0,3.869,0.308,0.308,315369.7,CCD,333,111,000,060605,33.8,0,0,1.0710,0.1540,1.2250
214.656827,53.940628,0.31,0.29,0,14183763+5356262,5.058,0.222,0.222,392852.9,4.163,0.214,0.214,357857.4,3.850,0.282,0.282,310041.6,DCD,333,111,000,060606,48.0,0,0,0.8950,0.3130,1.2080
213.598095,41.518852,0.17,0.16,90,14142354+4131078,4.676,0.236,0.236,539547.9,4.130,0.234,0.234,381865.1,3.927,0.033,0.036,243007.7,DDE,331,111,00d,060516,42.4,0,0,0.5460,0.2030,0.7490
214.009986,45.566288,0.13,0.13,90,14160239+4533586,4.716,0.288,0.288,485322.0,4.171,0.214,0.214,320265.4,4.012,0.005,0.016,217080.1,DCE,331,111,000,060626,35.6,0,0,0.5450,0.1590,0.7040
215.902318,49.405094,0.32,0.31,0,14233655+4924183,4.849,0.252,0.252,373964.2,4.043,0.228,0.228,324870.3,3.807,0.328,0.328,220607.4,DDD,333,111,000,060606,26.2,0,0,0.8060,0.2360,1.0420
211.072637,51.455124,0.17,0.16,90,14041743+5127184,5.109,0.304,0.304,315377.0,4.226,0.254,0.254,294110.1,3.860,0.033,0.036,210097.1,DDE,331,111,000,060516,31.1,0,0,0.8830,0.3660,1.2490
210.455788,40.420006,0.12,0.11,90,14014938+4025120,4.644,0.248,0.248,536821.6,4.147,0.224,0.224,363170.0,4.077,0.009,0.017,226788.0,DDA,331,111,000,060636,31.6,0,0,0.4970,0.0700,0.5670
199.397895,49.760139,0.14,0.12,90,13173549+4945365,5.138,0.252,0.252,352557.5,4.179,0.262,0.262,449065.8,3.926,0.003,0.015,289081.3,DDE,331,111,000,070727,70.2,0,0,0.9590,0.2530,1.2120
202.683093,37.774998,0.18,0.18,90,13304394+3746299,4.959,0.033,0.037,494117.2,4.223,0.186,0.186,388785.5,4.062,0.306,0.306,273287.7,ECD,133,111,000,160606,43.5,0,0,0.7360,0.1610,0.8970
201.847567,39.149536,0.17,0.17,90,13272341+3908583,5.064,0.033,0.037,404417.6,4.227,0.210,0.210,337372.8,3.982,0.290,0.290,284197.3,ECD,133,111,000,160606,35.5,0,0,0.8370,0.2450,1.0820
205.857636,45.520309,0.12,0.12,90,13432583+4531131,4.738,0.188,0.188,414219.0,4.065,0.188,0.188,341122.2,4.005,0.007,0.016,218484.2,CCE,331,111,000,060626,61.6,0,0,0.6730,0.0600,0.7330
203.140376,42.731014,0.13,0.13,0,13323369+4243516,4.750,0.033,0.037,424062.6,4.099,0.260,0.260,330605.4,3.714,0.033,0.036,257525.4,EDE,131,111,000,160616,45.8,0,0,0.6510,0.3850,1.0360
228.440502,12.040765,0.38,0.16,0,15134572+1202267,5.081,0.033,0.037,312629.5,4.219,0.164,0.164,328329.6,3.951,0.252,0.252,199995.4,ECD,133,111,000,160506,105.1,0,0,0.8620,0.2680,1.1300
220.015987,7.341371,0.30,0.29,0,14400383+0720289,5.010,0.250,0.250,300905.4,4.077,0.174,0.174,361501.4,3.908,0.240,0.240,201011.1,DCD,333,111,000,060606,70.3,0,0,0.9330,0.1690,1.1020
222.358948,10.044161,0.30,0.30,0,14492614+1002389,4.808,0.272,0.272,362434.9,4.084,0.248,0.248,335204.6,3.950,0.282,0.282,186818.6,DDD,333,111,000,060606,37.8,0,0,0.7240,0.1340,0.8580
226.015937,10.735045,0.11,0.11,90,15040382+1044061,5.197,0.027,0.032,271412.6,4.102,0.242,0.242,297241.9,4.250,0.031,0.034,146696.6,EDE,131,111,000,260625,35.7,0,0,1.0950,-0.1480,0.9470
223.415925,6.241809,0.19,0.17,0,14533982+0614305,4.712,0.033,0.037,424258.0,4.012,0.240,0.240,383804.4,4.028,0.256,0.256,186303.1,EDD,133,111,000,160606,67.0,0,0,0.7000,-0.0160,0.6840
239.463670,24.384939,0.09,0.09,90,15575128+2423057,4.900,0.011,0.020,356804.2,4.242,0.208,0.208,310534.6,3.895,0.027,0.031,189854.1,ECA,131,111,000,260636,74.8,0,0,0.6580,0.3470,1.0050
226.825233,24.869289,0.14,0.13,90,15071805+2452094,4.246,0.268,0.268,698280.6,4.013,0.218,0.218,357857.4,3.863,0.037,0.040,216880.2,DDE,331,111,000,060526,54.3,0,0,0.2330,0.1500,0.3830
236.122347,16.510344,0.16,0.16,90,15442936+1630372,4.976,0.254,0.254,395393.9,4.095,0.250,0.250,452803.7,3.819,0.033,0.036,297728.2,DDE,331,111,000,060616,64.9,0,0,0.8810,0.2760,1.1570
232.300643,16.395653,0.16,0.16,90,15291215+1623443,4.564,0.184,0.184,520990.7,4.061,0.206,0.206,366868.1,4.045,0.033,0.036,210581.4,CCE,331,111,000,060616,47.7,0,0,0.5030,0.0160,0.5190
233.888522,17.655537,0.31,0.30,0,15353324+1739199,4.664,0.238,0.238,527023.5,4.065,0.234,0.234,449686.7,3.963,0.246,0.246,260747.4,DDD,333,111,000,060605,33.1,0,0,0.5990,0.1020,0.7010
224.001680,24.386024,0.21,0.12,0,14560040+2423096,4.862,0.206,0.206,333142.5,4.287,0.188,0.188,242164.2,4.142,0.019,0.024,151223.8,CCA,331,111,d00,060666,53.5,0,0,0.5750,0.1450,0.7200
219.028649,23.250372,0.12,0.12,90,14360687+2315013,4.812,0.370,0.370,386927.9,4.222,0.274,0.274,295195.7,3.993,0.027,0.031,173468.2,DDE,331,111,000,060625,88.8,0,0,0.5900,0.2290,0.8190
219.134699,23.621458,0.35,0.31,90,14363232+2337172,4.937,0.270,0.270,395940.6,4.143,0.218,0.218,328632.1,3.980,0.278,0.278,247981.9,DDD,333,111,000,060606,58.0,0,0,0.7940,0.1630,0.9570
221.335738,18.884983,0.09,0.09,90,14452057+1853059,4.567,0.228,0.228,556711.2,4.231,0.033,0.036,313696.7,4.115,0.009,0.017,242895.8,DEA,311,111,000,071737,52.7,0,0,0.3360,0.1160,0.4520
223.348926,19.152889,0.18,0.18,0,14532374+1909104,4.882,0.260,0.260,446303.2,4.165,0.033,0.036,396195.9,4.316,0.326,0.326,194993.4,DED,313,111,000,061606,97.6,0,0,0.7170,-0.1510,0.5660
228.190092,19.095287,0.10,0.09,90,15124562+1905430,4.814,0.033,0.037,386215.8,4.108,0.256,0.256,327876.3,3.958,0.007,0.016,191964.1,EDA,131,111,000,160636,43.6,0,0,0.7060,0.1500,0.8560
222.645868,12.783990,0.16,0.16,90,14503500+1247023,4.911,0.296,0.296,353207.6,4.247,0.250,0.250,269221.7,3.945,0.033,0.036,230897.9,DDE,331,111,000,060616,46.7,0,0,0.6640,0.3020,0.9660
292.840127,26.617189,0.29,0.29,90,19312163+2637018,4.581,0.268,0.268,512896.8,4.077,0.238,0.238,349228.8,3.980,0.306,0.306,215983.2,DDD,333,111,000,060605,29.5,0,0,0.5040,0.0970,0.6010
286.566383,32.761585,0.29,0.29,90,19061593+3245417,5.080,0.274,0.274,398501.5,4.078,0.232,0.232,414677.0,3.867,0.296,0.296,265839.8,DDD,333,111,000,060606,30.6,0,0,1.0020,0.2110,1.2130
358.573296,32.592724,0.29,0.29,90,23541759+3235338,5.119,0.260,0.260,245374.8,4.059,0.240,0.240,298751.4,3.633,0.268,0.268,268052.6,DDD,333,111,000,060506,43.8,0,0,1.0600,0.4260,1.4860
32.169295,58.423538,0.17,0.17,90,02084063+5825247,4.062,0.228,0.228,696033.3,4.095,0.033,0.036,320560.5,3.646,0.268,0.268,274170.0,DED,313,111,000,061606,32.7,0,0,-0.0330,0.4490,0.4160
302.283848,16.906998,0.16,0.16,0,20090812+1654251,4.768,0.214,0.214,402930.4,4.120,0.198,0.198,359674.8,3.814,0.033,0.036,234865.9,CCE,331,111,000,060416,31.5,0,0,0.6480,0.3060,0.9540
