ra,dec,h_m,prox
346.356288,20.050009,12.030,82.2
187.733679,62.990250,12.030,85.1
3.822998,5.033773,12.030,111.5
181.037405,64.545837,12.030,83.8
71.187150,-42.214172,12.030,98.1
144.241702,61.984692,12.030,82.2
40.285905,-43.657619,12.030,81.8
171.605821,4.881029,12.030,80.8
173.976215,2.550039,12.030,134.3
43.355857,-45.860580,12.030,103.0
134.323820,56.194801,12.030,86.3
123.921274,54.400719,12.030,75.3
197.102127,60.351189,12.030,108.1
176.408461,-24.805941,12.030,76.4
60.662065,-9.260969,12.030,90.0
183.540763,2.759324,12.030,98.2
3.551615,-26.883659,12.030,88.8
227.103986,51.560120,12.030,143.7
53.338955,4.478201,12.030,94.7
173.248814,-6.516774,12.030,78.7
9.764064,-26.492079,12.030,84.1
344.274653,-34.956264,12.030,77.0
257.467528,41.307083,12.030,78.6
21.092406,-13.034704,12.030,94.4
333.404581,5.289792,12.030,84.4
58.808384,-1.626084,12.030,79.1
171.287168,-10.645288,12.030,89.2
201.762832,67.408287,12.030,80.0
190.813098,15.638695,12.030,79.0
18.812018,5.987356,12.030,96.4
55.079545,76.233963,12.030,81.1
339.466573,-11.605542,12.030,82.5
331.900627,-64.804596,12.030,87.6
232.143306,9.164783,12.030,86.2
8.052738,-29.796560,12.030,93.5
209.114188,-4.491432,12.030,96.7
193.492175,11.856822,12.030,81.2
359.596303,-43.634979,12.030,84.0
207.131626,6.176278,12.030,91.9
125.968485,49.064861,12.030,76.2
206.602674,10.879905,12.030,75.2
20.504046,-5.273435,12.030,75.6
118.049657,40.939995,12.030,82.6
182.186537,33.298527,12.030,141.7
350.618642,-21.182657,12.030,76.9
204.142382,-17.040133,12.030,96.1
185.854041,17.016945,12.030,77.2
215.114673,8.101653,12.030,80.7
30.122190,-17.601902,12.030,116.9
192.966523,11.355922,12.030,106.6
348.100252,-14.665384,12.030,80.7
212.979125,-13.980126,12.030,86.4
189.426736,27.308020,12.030,83.5
6.354492,-17.488781,12.030,79.1
175.519043,-3.334207,12.030,103.1
341.458750,-26.428843,12.030,75.9
179.173240,-6.984051,12.030,80.6
13.496924,-2.992767,12.030,85.0
246.522352,58.489540,12.030,92.2
355.239711,-11.333279,12.030,80.2
209.743777,28.325569,12.030,97.4
2.886007,-38.440628,12.030,80.7
72.107165,-27.360872,12.030,103.2
353.151783,-36.553093,12.030,92.9
24.820834,-25.419003,12.030,119.1
56.550400,-72.287560,12.030,76.4
214.546992,34.603310,12.030,142.3
327.290768,-3.498050,12.030,78.2
73.505591,-27.095440,12.030,82.3
57.740378,-64.828156,12.030,86.8
337.038906,-53.733749,12.030,84.7
349.195971,-54.405617,12.030,81.8
0.031996,-50.022064,12.030,128.1
342.483915,-10.301685,12.030,88.7
29.466188,-61.214336,12.030,75.6
112.538425,49.805893,12.031,88.6
195.794594,3.786234,12.031,80.6
355.712692,-16.370096,12.031,87.1
28.680702,8.589398,12.031,103.3
349.631534,-1.263999,12.031,89.8
198.132789,56.485325,12.031,99.2
160.074660,5.396738,12.031,87.6
180.666372,15.355145,12.031,77.5
159.505714,28.291101,12.031,99.2
188.698703,6.093373,12.031,76.4
190.968663,7.012661,12.031,76.0
190.800795,6.947466,12.031,110.8
192.650786,2.437168,12.031,80.8
50.007880,-10.242193,12.031,125.8
65.071523,-23.551935,12.031,83.2
197.076634,51.893097,12.031,83.6
79.603588,-46.972874,12.031,77.2
147.656644,-7.658442,12.031,79.2
357.867759,-40.694172,12.031,89.2
169.193415,35.241985,12.031,90.2
77.425996,-38.248680,12.031,87.4
216.831765,34.220627,12.031,81.3
353.334894,-5.776328,12.031,105.0
177.035603,69.731766,12.031,91.5
344.245339,-53.483124,12.031,76.9
31.604815,0.836258,12.031,75.9
147.828317,1.439330,12.031,78.7
24.564163,-29.988441,12.031,80.2
180.228103,58.963196,12.031,77.5
217.977703,42.670494,12.031,84.3
354.490425,-24.984655,12.031,92.1
149.563565,13.797201,12.031,80.8
356.786027,-39.631168,12.031,83.5
60.909700,-39.371384,12.031,85.8
359.921408,-13.911627,12.031,83.0
42.302088,-45.316109,12.031,106.0
194.001954,64.351334,12.031,83.2
227.307585,49.504036,12.031,80.9
126.612302,7.309317,12.031,93.6
149.550164,44.146091,12.031,91.8
197.625331,34.829239,12.031,91.6
210.979197,27.795597,12.031,86.8
170.500725,28.730988,12.031,76.6
230.746725,62.870190,12.031,76.9
164.076667,12.309612,12.031,77.4
202.654598,19.787357,12.031,80.6
42.661952,-5.549278,12.031,76.6
47.550935,-5.105029,12.031,90.5
237.687940,56.118191,12.031,79.6
210.022020,32.898544,12.031,76.7
358.895370,-34.295128,12.031,91.8
24.101594,2.630187,12.031,77.4
162.513051,22.821980,12.031,99.8
352.686777,-30.809416,12.031,79.1
204.316048,62.165386,12.031,96.0
18.050980,-8.844602,12.031,91.4
346.716326,-18.835075,12.031,76.1
16.721601,-32.360802,12.031,98.5
222.872425,40.036152,12.031,81.8
345.135344,26.069447,12.031,79.1
4.092097,-24.084597,12.031,86.3
1.092283,-23.031450,12.031,101.0
175.819365,-10.710649,12.031,94.1
150.929698,29.608171,12.031,112.5
224.522533,-8.464865,12.031,83.6
44.288701,-18.849480,12.031,91.5
43.975128,8.163126,12.031,101.0
192.991581,14.684032,12.031,86.3
145.226642,36.586540,12.031,142.1
341.081702,-48.980511,12.031,78.0
185.460930,-6.866826,12.031,90.8
21.743784,-25.402271,12.031,102.9
221.390821,39.533546,12.031,113.4
5.321090,-3.019442,12.031,86.0
13.158605,-40.564014,12.031,111.2
141.328451,25.669088,12.031,78.2
165.002293,-11.564043,12.031,101.5
6.508959,-49.831882,12.031,79.2
42.426797,-52.707741,12.031,86.9
28.068754,-56.657169,12.031,81.4
173.392209,-17.427446,12.031,82.0
30.199197,-52.430180,12.031,81.6
341.656244,10.340771,12.031,86.7
26.978124,-63.611820,12.031,85.4
210.406440,43.319942,12.031,82.8
133.082065,27.139557,12.031,81.7
117.783117,72.007683,12.031,78.4
226.775625,17.643116,12.031,99.1
199.442330,41.247883,12.031,90.1
206.230345,-6.088181,12.031,106.4
352.568708,-51.302200,12.031,82.9
215.399154,11.823279,12.031,105.8
182.651727,41.491905,12.031,99.5
356.295424,17.917732,12.031,79.9
209.986965,5.751193,12.031,84.6
207.481476,-16.083542,12.031,89.4
357.690475,14.342026,12.031,83.2
357.779042,15.959279,12.031,84.9
180.193519,39.431290,12.031,84.4
184.701611,31.184563,12.031,81.5
50.307345,-17.800745,12.031,106.7
191.681929,36.502651,12.031,109.8
177.912459,20.655493,12.031,104.2
77.212917,-15.440665,12.031,77.9
230.749288,19.204145,12.031,88.7
348.030019,-18.861599,12.031,113.7
153.122611,31.722721,12.031,84.3
31.914452,-2.515710,12.031,83.3
35.810115,-43.100304,12.031,77.8
54.976274,-18.298204,12.031,82.5
64.904487,14.131965,12.031,78.7
359.768412,-12.882028,12.032,79.4
163.229598,12.044136,12.032,81.9
44.842878,-37.026688,12.032,119.4
151.144095,48.218601,12.032,101.0
5.593727,-37.543346,12.032,96.6
337.377735,-21.147520,12.032,87.0
1.161300,-15.288884,12.032,86.0
20.043430,-36.962524,12.032,98.8
341.646983,-7.547013,12.032,75.6
170.917561,68.168594,12.032,78.3
68.738797,-21.443033,12.032,79.3
7.953489,-16.113693,12.032,137.7
22.206471,-44.852062,12.032,80.3
144.688701,70.577339,12.032,78.8
17.385677,-4.105018,12.032,77.9
22.478314,-1.498570,12.032,77.2
5.504091,-40.292336,12.032,102.4
347.603320,-13.083756,12.032,78.1
8.341211,-16.926737,12.032,83.9
26.706543,28.006655,12.032,87.9
69.291661,-6.263420,12.032,76.3
137.798225,70.248177,12.032,77.2
198.897490,22.016590,12.032,112.3
18.458065,-17.322456,12.032,168.4
22.019008,-24.697277,12.032,77.3
34.950017,-30.899197,12.032,81.2
52.382778,-26.006710,12.032,105.8
144.749988,52.849262,12.032,91.8
171.177770,61.857414,12.032,89.3
2.525780,-28.008856,12.032,82.4
254.902698,15.109299,12.032,78.4
68.017591,-11.520637,12.032,76.0
35.624226,2.371959,12.032,90.6
27.248727,-21.943695,12.032,113.1
342.326337,-30.674057,12.032,78.6
347.468294,2.228481,12.032,78.0
173.867117,43.010738,12.032,86.9
35.704647,16.260544,12.032,75.8
29.209162,3.291349,12.032,79.3
242.061330,73.980583,12.032,86.5
177.240566,44.215061,12.032,98.1
203.639114,23.267904,12.032,95.6
192.475090,75.629929,12.032,105.9
354.555106,-25.300838,12.032,87.5
50.882480,-37.242905,12.032,79.9
167.449398,57.107231,12.032,114.2
28.371003,-24.735743,12.032,86.5
18.610789,11.995108,12.032,85.5
353.403225,-26.354418,12.032,78.8
335.019690,14.314290,12.032,76.6
10.438746,-33.482449,12.032,107.8
131.509334,14.179239,12.032,76.4
345.120608,-8.592193,12.032,95.9
359.419753,-25.889048,12.032,78.2
14.185146,-21.483107,12.032,78.6
12.042438,24.350100,12.032,75.1
359.038942,-53.294998,12.032,117.0
185.546491,47.224270,12.032,98.2
77.651558,-49.922443,12.032,84.0
183.068906,37.180370,12.032,154.8
180.070238,36.470009,12.032,84.2
214.273961,-9.622622,12.032,92.7
37.104168,-16.506596,12.032,87.8
36.393573,-15.701907,12.032,79.1
189.012340,46.411732,12.032,116.7
155.607546,-2.805515,12.032,78.0
40.185845,-23.898123,12.032,85.7
41.877493,-21.315777,12.032,93.6
46.748452,3.995039,12.032,84.5
183.333940,36.874065,12.032,96.4
60.240268,3.382873,12.032,75.7
169.375665,4.555585,12.032,108.7
16.559796,2.642492,12.032,93.4
172.713470,8.525599,12.032,148.3
251.185167,43.935390,12.032,80.7
173.144377,37.068485,12.032,89.7
216.461006,3.783819,12.032,75.3
173.869015,39.836571,12.032,100.7
2.663490,16.991142,12.032,93.6
217.270146,9.655968,12.032,78.6
204.642611,29.153513,12.032,91.1
169.931983,9.877134,12.032,103.1
59.479841,-9.378286,12.032,90.1
178.419643,5.977607,12.032,78.2
144.724774,-6.907035,12.032,75.1
133.003710,44.859268,12.032,81.5
62.137860,-69.051865,12.032,78.2
34.657593,-51.188789,12.032,79.8
80.889160,-2.308822,12.032,77.8
194.395028,19.281437,12.032,80.4
64.510292,-55.410717,12.032,85.1
17.869644,-55.147049,12.032,77.9
138.159989,48.278046,12.032,91.7
351.900246,17.519737,12.032,91.5
337.226568,-43.974842,12.032,78.4
178.460741,2.360367,12.032,117.2
13.100497,-52.248291,12.032,117.9
5.936589,-54.567379,12.032,95.4
147.707950,32.255089,12.032,82.4
57.748171,20.497498,12.032,75.5
8.367284,-48.752956,12.032,91.7
3.442318,-45.417992,12.032,82.2
186.795119,-4.913787,12.032,89.3
181.892855,-10.953904,12.032,83.1
316.922847,-53.330299,12.032,80.3
339.495929,-34.560387,12.032,117.2
318.524839,-18.248428,12.032,80.1
186.093681,-2.996152,12.032,78.5
234.333003,25.573606,12.032,86.9
197.942602,-5.551384,12.032,97.0
223.344156,46.191357,12.032,113.8
208.522965,33.203121,12.032,76.3
208.498770,27.789217,12.032,103.4
66.735258,-34.478928,12.032,88.4
240.303781,67.630112,12.032,91.8
58.378852,-52.737827,12.032,104.6
8.072809,10.307883,12.032,103.0
233.312320,44.064182,12.032,75.2
59.068777,-35.287735,12.032,80.7
213.722892,32.640751,12.032,79.8
65.531458,-49.348461,12.032,87.5
330.137697,-5.743148,12.032,79.5
56.145600,-44.374817,12.032,93.7
58.394213,-44.344646,12.032,79.5
121.349927,78.942162,12.032,80.3
146.141856,20.771296,12.032,78.2
180.492361,9.133337,12.032,83.7
152.406961,20.848507,12.032,78.6
351.924747,-8.398254,12.032,81.5
175.798911,26.149181,12.032,131.2
203.691006,15.280483,12.032,84.5
224.530292,63.802505,12.032,93.9
147.141490,36.719631,12.033,87.6
130.363805,22.784784,12.033,79.1
230.100852,50.474007,12.033,81.6
348.134903,-3.559268,12.033,80.9
189.673669,-6.558473,12.033,98.6
236.806749,74.782982,12.033,94.3
151.833368,26.400793,12.033,77.9
172.961037,58.040916,12.033,87.0
189.518867,-2.187730,12.033,77.5
217.239425,59.185040,12.033,79.2
224.914005,58.524815,12.033,77.5
183.189483,-11.437496,12.033,98.7
330.709580,-54.661274,12.033,90.6
0.155223,-75.989273,12.033,78.5
185.835185,48.801685,12.033,79.4
203.205875,46.301273,12.033,83.9
354.223775,-14.238128,12.033,82.6
56.873394,-79.518852,12.033,79.3
127.446153,31.559298,12.033,86.1
160.750796,17.605797,12.033,86.3
144.238446,40.714314,12.033,94.4
166.084443,15.328045,12.033,83.6
34.753390,-63.628250,12.033,92.0
167.554457,67.460434,12.033,78.7
20.896559,-55.100166,12.033,87.7
159.752682,17.840233,12.033,84.8
216.054703,25.438072,12.033,100.5
358.626492,-16.562098,12.033,95.5
345.061069,-46.123177,12.033,75.7
224.009917,30.814278,12.033,86.3
19.200968,-17.253517,12.033,78.0
342.612980,-2.493300,12.033,77.2
325.805424,-54.950638,12.033,88.4
163.377548,1.568494,12.033,75.6
185.322842,71.837128,12.033,80.8
168.945939,73.058754,12.033,80.5
19.448378,-10.833129,12.033,77.8
174.432749,10.986585,12.033,78.2
167.712719,32.616207,12.033,96.2
170.734036,33.257835,12.033,88.4
169.776539,39.901356,12.033,91.4
180.654703,9.330413,12.033,78.1
177.639221,70.805008,12.033,81.8
151.598239,47.700821,12.033,95.9
235.212876,13.958798,12.033,90.4
267.913363,79.518524,12.033,82.2
170.271586,24.164211,12.033,77.1
191.775451,5.976789,12.033,98.3
233.729328,63.763218,12.033,88.3
211.908853,19.144827,12.033,80.4
354.735022,-42.389465,12.033,78.6
150.479289,77.116791,12.033,81.4
207.148480,24.015114,12.033,82.9
178.406471,7.051203,12.033,97.2
178.775397,68.948174,12.033,82.6
23.586435,18.466377,12.033,88.8
185.764225,68.873817,12.033,77.9
185.671568,35.163067,12.033,107.6
178.430790,19.241119,12.033,82.7
352.132543,12.609212,12.033,128.2
162.983269,37.638428,12.033,153.1
63.779851,11.884849,12.033,78.2
27.454251,-8.385310,12.033,83.0
241.359388,36.853065,12.033,80.1
144.110461,2.815456,12.033,84.7
30.358327,-10.163632,12.033,89.9
15.404460,24.946520,12.033,90.1
158.004163,48.961346,12.033,89.5
163.962953,0.622845,12.033,113.2
202.393824,67.029182,12.033,83.6
224.423372,46.050564,12.033,89.2
28.688603,-38.808567,12.033,82.6
34.324471,-6.410913,12.033,76.3
71.399744,-2.370323,12.033,87.1
41.738978,-11.537862,12.033,142.4
57.022094,-28.010834,12.033,86.3
351.498367,-29.784344,12.033,75.8
210.552852,52.814705,12.033,121.5
188.303244,19.939718,12.033,77.4
358.991176,-33.197155,12.033,100.3
349.750389,-34.939808,12.033,83.7
194.016346,9.226879,12.033,111.4
35.489441,-16.811878,12.033,119.0
11.448422,-42.079533,12.033,96.6
35.694657,2.396037,12.033,91.1
158.097652,-3.449235,12.033,76.5
28.426135,-25.688890,12.033,152.3
335.815425,-26.491468,12.033,80.5
213.931917,51.175587,12.033,96.4
37.776909,-32.736210,12.033,85.2
196.719293,10.469985,12.033,87.9
192.892248,23.723600,12.033,116.3
17.189640,0.858957,12.033,101.3
170.588558,-3.383119,12.033,122.4
34.530964,-16.267866,12.033,124.4
47.688873,11.573301,12.033,76.4
189.127298,34.552383,12.033,77.1
151.150149,-17.692051,12.033,78.4
183.478724,32.908684,12.033,112.0
196.829379,-22.696022,12.033,99.9
36.782946,-30.204378,12.033,77.4
196.879959,12.496974,12.033,108.6
54.622481,-40.709160,12.033,77.4
200.863573,-21.775639,12.033,76.9
348.515565,-23.265533,12.033,88.1
190.711159,29.750908,12.033,99.1
147.619470,-6.575776,12.033,81.5
47.660231,-6.606760,12.033,94.9
201.736778,6.196632,12.033,77.7
43.545778,2.735494,12.033,75.8
38.495439,2.655902,12.033,93.4
192.986871,32.412655,12.033,93.1
27.273381,-32.343132,12.033,75.7
55.635781,-52.367870,12.033,78.5
198.154590,13.681117,12.033,87.3
34.284764,-47.501053,12.033,134.2
64.212005,-30.488930,12.033,77.9
206.037290,24.299608,12.033,84.8
1.276431,6.258631,12.033,88.4
68.205773,-26.989592,12.033,79.3
359.536585,-40.450867,12.033,94.3
26.517338,-24.198545,12.033,92.4
26.687505,-50.120895,12.033,84.1
41.980986,25.761398,12.033,99.8
45.282809,-33.400242,12.033,116.1
235.510577,33.426380,12.034,78.3
32.076032,3.182706,12.034,92.8
205.757918,25.341879,12.034,104.2
69.114631,-32.404045,12.034,123.9
10.940389,-14.487611,12.034,84.2
179.340842,33.904663,12.034,83.0
359.167691,-10.524529,12.034,83.7
39.133068,30.133516,12.034,90.9
248.103647,46.617458,12.034,87.6
210.716702,13.021496,12.034,84.8
243.832586,62.311592,12.034,80.8
218.203802,13.156761,12.034,104.2
210.569260,16.709728,12.034,83.9
343.423561,-23.060139,12.034,76.5
42.833397,-8.482369,12.034,80.9
213.894300,10.362450,12.034,78.4
78.668750,-39.170773,12.034,87.2
199.411732,19.088438,12.034,76.9
193.729164,50.966396,12.034,88.8
19.759735,-23.731113,12.034,77.5
16.468233,26.043354,12.034,94.8
167.458644,4.432068,12.034,106.1
334.489777,-21.257971,12.034,96.0
35.960306,12.928466,12.034,75.1
169.136062,22.295158,12.034,101.2
218.757956,49.017666,12.034,110.0
61.312834,1.345361,12.034,115.4
196.061429,-9.171204,12.034,85.7
148.712965,40.262455,12.034,82.6
183.903097,34.142246,12.034,104.5
261.344155,54.939823,12.034,89.3
207.101165,9.090769,12.034,92.5
334.508822,-15.621007,12.034,107.7
189.726360,11.152611,12.034,94.1
48.735841,-7.815831,12.034,116.9
344.449629,-7.373657,12.034,93.0
343.028223,-28.955694,12.034,105.2
167.026318,37.427711,12.034,117.4
170.653077,28.144440,12.034,101.8
190.490031,22.432093,12.034,118.3
185.201854,63.124695,12.034,89.5
247.723124,74.315895,12.034,89.1
161.455524,48.400497,12.034,77.2
38.275981,-34.619076,12.034,78.1
173.899031,44.231922,12.034,98.6
332.440901,3.048917,12.034,75.2
8.071827,5.739256,12.034,76.1
42.544605,-29.915270,12.034,81.4
65.192351,-48.695900,12.034,80.3
170.538512,29.398329,12.034,82.1
218.760550,69.893791,12.034,96.4
181.306886,58.546448,12.034,130.5
63.272543,-40.897907,12.034,80.7
359.990027,-18.552103,12.034,79.6
203.706920,13.054055,12.034,92.8
121.018711,12.844810,12.034,97.7
38.762123,-39.017490,12.034,91.6
354.813634,-40.863316,12.034,84.3
177.845411,31.424301,12.034,94.1
142.882907,15.672559,12.034,114.2
39.331326,-12.166688,12.034,94.4
198.826834,1.330855,12.034,77.0
228.073396,62.916985,12.034,93.6
214.543454,61.749210,12.034,95.3
88.169414,-40.050701,12.034,75.5
191.467980,59.595634,12.034,80.7
64.318452,-44.093529,12.034,77.6
210.191595,37.253212,12.034,80.3
350.411640,-33.840050,12.034,91.0
66.152867,-52.794724,12.034,86.8
46.200424,1.633928,12.034,77.5
54.774930,2.535728,12.034,85.7
160.531748,15.231050,12.034,96.8
152.915309,22.420946,12.034,84.8
188.284590,18.167917,12.034,84.8
240.493389,37.452667,12.034,75.8
184.111960,41.948730,12.034,104.8
3.567528,-62.957611,12.034,77.8
140.544739,32.063358,12.034,89.3
138.628845,35.179901,12.034,78.0
356.816146,25.031752,12.034,78.6
135.529720,38.192947,12.034,79.8
341.177489,-11.776053,12.034,80.7
16.252156,-33.037403,12.034,118.8
14.816540,-31.383512,12.034,78.5
129.826849,38.192757,12.034,76.4
14.955645,-35.826893,12.034,93.8
170.757861,-1.049535,12.034,93.1
158.134102,55.318146,12.034,91.8
5.429172,-44.278500,12.034,96.3
38.377191,-12.599962,12.034,76.4
215.034770,47.905453,12.034,77.8
175.229880,-11.562218,12.034,76.8
341.463167,-45.048714,12.034,82.5
43.755914,8.915823,12.034,103.5
0.301432,-28.466009,12.034,80.5
50.825211,-4.829728,12.034,76.5
11.305570,-35.015598,12.034,106.1
38.740926,-56.139877,12.034,85.9
172.536023,69.095543,12.034,119.5
31.779645,-64.802834,12.034,90.0
166.830921,-24.386003,12.034,77.8
133.910400,42.478928,12.034,83.3
18.997186,-36.265553,12.034,82.3
65.108828,-66.330849,12.034,79.9
136.714978,67.929573,12.034,81.8
180.817719,29.617098,12.034,99.7
345.439559,-15.303098,12.034,82.0
133.650493,40.149715,12.034,80.7
204.909463,48.442467,12.034,153.2
347.516374,-13.296271,12.034,114.9
192.329318,38.046253,12.034,99.3
15.726748,-57.573917,12.034,120.7
151.285584,72.699829,12.034,85.3
222.990428,15.627091,12.034,104.7
23.150879,-59.514355,12.034,104.0
157.843902,-4.527660,12.034,86.3
4.308605,-36.224010,12.034,81.4
8.135627,-6.651076,12.034,100.2
175.270136,-13.471200,12.034,80.4
158.219348,9.054635,12.034,82.4
59.624679,-21.818399,12.034,86.0
222.885227,33.123890,12.034,104.8
223.566399,-14.452693,12.034,79.9
53.227347,19.145609,12.034,88.5
222.685930,8.439555,12.034,87.5
42.929378,15.960124,12.034,75.9
72.060933,-14.039302,12.034,118.1
25.316086,-7.438901,12.034,107.5
221.348961,36.142834,12.034,87.1
23.663475,17.003262,12.034,83.9
11.869606,9.690094,12.034,101.2
27.545128,-6.620836,12.034,100.0
43.170626,-52.031082,12.034,92.6
350.240690,3.102918,12.034,81.8
37.227273,-3.332059,12.034,83.5
226.258253,25.125216,12.034,78.7
158.605653,42.050617,12.034,90.0
166.669009,51.933701,12.034,87.2
169.517676,49.421818,12.034,91.4
47.273392,-66.424721,12.034,75.9
188.765231,24.734440,12.034,82.6
359.273330,36.232262,12.034,84.0
33.812644,-9.775522,12.034,117.1
253.949115,36.445137,12.035,80.2
349.818418,14.962599,12.035,88.6
120.710924,21.806017,12.035,75.9
8.778041,2.032442,12.035,79.8
61.504756,-32.862644,12.035,83.1
242.731319,70.274445,12.035,93.8
241.009818,48.438198,12.035,80.9
62.641319,-56.475708,12.035,83.8
241.435849,66.581062,12.035,85.6
53.213785,-17.085974,12.035,79.2
207.393388,67.127121,12.035,77.8
197.256842,19.027964,12.035,148.2
211.625193,25.373058,12.035,104.5
63.467443,-55.976467,12.035,92.8
7.065876,0.410254,12.035,79.7
154.057851,20.911535,12.035,113.2
24.666695,-66.811897,12.035,86.2
157.567967,0.791467,12.035,79.3
212.804372,-16.213898,12.035,82.3
30.662523,-49.062428,12.035,95.2
59.401102,-36.986362,12.035,88.6
327.096945,-2.055232,12.035,77.1
59.359696,-23.101368,12.035,96.9
201.540970,64.797913,12.035,117.4
129.777914,31.560249,12.035,84.5
203.590032,17.568027,12.035,81.8
199.481922,20.477245,12.035,86.9
175.944757,4.858258,12.035,95.5
202.546099,31.333754,12.035,75.3
55.963445,-59.813274,12.035,80.8
352.877928,-5.208279,12.035,105.1
202.919021,36.118710,12.035,77.0
44.398890,-6.466635,12.035,80.3
59.934760,-14.463979,12.035,100.6
183.013419,6.769168,12.035,99.8
182.773726,-14.889397,12.035,80.8
197.457345,-2.176770,12.035,80.8
353.571087,-9.617694,12.035,89.4
4.292704,-48.559311,12.035,93.1
191.284647,-0.429796,12.035,79.5
244.959726,29.460892,12.035,75.2
322.966769,-17.570131,12.035,76.1
268.490511,47.176281,12.035,80.3
28.444296,23.757578,12.035,77.8
179.929650,-20.390242,12.035,75.9
223.612886,-7.005546,12.035,122.7
201.875980,5.548657,12.035,101.3
188.457964,-8.202840,12.035,88.1
4.058915,11.737769,12.035,87.1
340.236194,-36.255886,12.035,86.2
210.172896,1.801044,12.035,93.8
54.615144,-9.794958,12.035,84.2
220.791899,66.533981,12.035,76.8
348.522808,-49.086895,12.035,80.1
343.143266,-47.032555,12.035,86.3
58.557350,-45.609417,12.035,81.4
196.044218,3.407411,12.035,86.4
39.864116,-54.870426,12.035,119.8
226.143068,28.448078,12.035,78.7
216.878065,40.557232,12.035,82.4
10.745574,-45.642159,12.035,75.1
224.851283,50.087811,12.035,88.7
1.679839,-65.025879,12.035,81.9
2.003409,-63.873844,12.035,93.0
9.868328,11.904705,12.035,78.0
221.460943,65.759911,12.035,79.7
54.197987,-18.964970,12.035,84.8
337.090373,-43.948624,12.035,78.2
213.102388,65.523102,12.035,84.3
330.803999,-28.256266,12.035,82.4
160.127259,10.552382,12.035,78.8
339.736692,-15.191889,12.035,100.7
43.340970,-26.883234,12.035,93.5
35.276195,-36.650944,12.035,83.2
1.440204,-24.709505,12.035,81.1
208.591911,79.696419,12.035,75.9
355.343711,37.446323,12.035,84.6
48.006202,-32.761948,12.035,80.8
51.991108,15.033804,12.035,77.7
47.751881,-32.882854,12.035,85.4
27.016483,-18.941751,12.035,97.9
219.642039,53.309082,12.035,102.4
208.972777,48.237904,12.035,78.2
31.499712,-30.193382,12.035,82.7
32.146619,14.388008,12.035,77.9
24.697022,2.958821,12.035,117.5
183.057310,32.988060,12.035,98.3
20.736595,24.425791,12.035,87.3
2.868524,28.857861,12.035,82.8
212.424366,19.921244,12.035,126.6
354.800190,-1.880848,12.035,77.3
175.874284,44.928284,12.035,104.6
39.240509,-46.834949,12.035,98.2
174.032767,42.625317,12.035,89.6
338.049634,-27.268122,12.035,81.1
154.764067,25.586643,12.035,80.2
167.866710,39.703476,12.035,139.5
321.444675,-31.633608,12.035,83.1
21.566345,12.629514,12.035,82.0
21.623466,-15.216035,12.035,106.2
10.733900,-12.014748,12.035,92.1
196.131566,25.893063,12.035,85.6
208.884455,41.223892,12.035,78.7
183.997267,45.513824,12.036,88.5
342.179592,-14.604250,12.036,104.4
22.966587,-8.434307,12.036,78.9
44.373937,-73.620720,12.036,76.6
170.642501,3.772422,12.036,87.0
45.830334,-55.270367,12.036,83.0
143.762406,67.486008,12.036,77.4
160.097881,34.627308,12.036,102.2
18.133333,-25.046587,12.036,82.3
68.551779,-52.361805,12.036,76.1
62.298945,-54.638748,12.036,89.4
49.204006,-4.587043,12.036,96.1
347.809663,-15.600041,12.036,85.2
187.685454,40.462070,12.036,123.4
251.117708,32.115963,12.036,79.4
13.640533,27.506575,12.036,84.4
160.045563,9.989699,12.036,107.8
29.604324,12.827102,12.036,103.6
49.703054,-46.217335,12.036,84.0
337.234097,-19.239222,12.036,82.5
29.315156,10.368128,12.036,104.8
197.973260,5.348560,12.036,97.5
190.999914,9.395797,12.036,76.2
48.117145,-11.135380,12.036,107.9
242.884016,13.966719,12.036,79.6
20.562505,-36.420376,12.036,84.4
190.593504,-13.140087,12.036,84.6
178.508391,43.103848,12.036,85.7
184.859775,9.747899,12.036,101.8
49.197647,-46.096703,12.036,75.3
150.881002,31.073160,12.036,84.1
159.157340,26.081329,12.036,113.3
85.250319,-8.231892,12.036,78.8
195.559135,9.715189,12.036,77.7
200.941442,24.042459,12.036,96.2
219.831054,24.481962,12.036,76.6
358.113576,7.607303,12.036,93.7
193.243427,37.396690,12.036,101.3
39.935054,-31.878477,12.036,78.5
16.523772,17.391048,12.036,82.2
40.638786,-15.778711,12.036,77.6
51.836141,-4.044622,12.036,88.4
32.857281,-32.781544,12.036,76.2
191.767878,-1.501016,12.036,127.8
348.650938,-18.574789,12.036,75.6
0.274973,-5.736387,12.036,83.2
194.229230,13.205869,12.036,93.5
185.286184,-1.163922,12.036,79.3
334.859404,-41.363804,12.036,75.4
133.921980,28.366047,12.036,86.0
227.484005,4.451417,12.036,77.3
55.389360,-13.046622,12.036,91.6
130.727285,31.657681,12.036,104.5
135.599074,39.218250,12.036,81.6
177.941371,-0.653628,12.036,76.0
175.457304,-8.285070,12.036,113.3
22.952001,-24.539980,12.036,101.5
193.113274,27.490543,12.036,98.5
31.120665,-56.106758,12.036,92.6
26.460879,-15.338556,12.036,75.7
135.296570,48.832504,12.036,77.5
226.608779,35.422062,12.036,86.9
196.177829,33.008511,12.036,84.4
184.198411,23.711561,12.036,92.3
195.463509,46.825397,12.036,98.9
354.723463,-45.356178,12.036,94.7
219.833336,-20.842117,12.036,76.1
