ra,dec,h_m,prox
154.534505,5.882644,10.053,83.7
173.484247,-13.460023,10.053,79.4
64.890833,-50.511387,10.053,82.0
44.267098,-16.707462,10.053,77.0
249.126703,53.019253,10.053,75.7
349.100829,-31.842148,10.053,92.8
1.813838,-26.063084,10.053,127.4
183.707298,8.685444,10.053,103.4
350.669546,-11.633278,10.053,76.2
223.061483,52.818726,10.053,85.1
181.036293,38.961472,10.053,90.9
45.615820,-34.319530,10.053,94.0
163.748794,23.560299,10.053,76.8
233.662376,51.325127,10.053,81.0
11.220368,-12.746907,10.054,90.9
40.485545,-38.905487,10.054,116.0
194.975002,78.165703,10.054,90.3
192.795967,20.535826,10.054,91.6
208.589939,57.933327,10.054,95.2
351.359621,-13.091920,10.054,79.7
196.863438,56.325806,10.054,110.0
233.886064,85.365845,10.054,85.1
341.628593,-2.627587,10.054,91.8
0.998978,-24.964394,10.054,112.0
188.331783,-8.191471,10.054,83.6
198.083790,61.846302,10.054,96.2
165.294682,36.830158,10.054,85.0
162.422056,76.031853,10.054,75.3
353.187363,-2.999990,10.054,76.9
187.765569,70.900391,10.054,92.6
43.926911,-42.412273,10.054,101.6
12.937599,-26.849092,10.054,125.1
134.442359,16.602156,10.054,76.0
225.840926,-7.384486,10.054,100.0
159.119791,4.548026,10.054,77.2
173.633529,-10.554837,10.054,79.9
234.654221,17.724804,10.054,119.0
127.542626,55.880661,10.054,76.2
173.733962,17.889620,10.054,81.3
67.311354,-49.892933,10.054,95.3
224.424043,39.860237,10.054,83.2
189.927588,-1.438968,10.054,100.4
354.191866,10.293833,10.054,104.6
3.793061,-13.229701,10.054,91.8
63.812432,-66.338196,10.054,75.2
33.832973,-63.334091,10.054,79.5
4.521298,3.032900,10.054,83.3
32.722244,-8.403546,10.054,95.9
166.397196,16.652323,10.054,79.5
222.175583,58.866436,10.054,84.4
133.979197,13.667984,10.054,84.3
138.839399,52.774784,10.055,93.0
213.574640,31.494968,10.055,101.4
350.632990,-32.528553,10.055,81.4
63.684179,-55.079285,10.055,76.6
164.853300,31.087370,10.055,95.6
78.538284,-5.605550,10.055,85.7
34.800002,-21.239542,10.055,83.0
247.458563,61.383972,10.055,85.8
164.062634,-7.286381,10.055,105.4
72.221574,-6.453841,10.055,98.8
186.001058,6.623169,10.055,83.5
118.404129,42.682579,10.055,75.6
338.243466,-3.879231,10.055,90.9
164.676473,46.160042,10.055,78.2
154.036349,6.065156,10.055,80.3
217.168832,67.793831,10.055,87.6
78.589798,-30.408535,10.055,78.1
153.587136,3.470257,10.055,80.6
203.203307,15.980586,10.055,91.6
8.812568,-19.769421,10.055,85.5
213.020376,3.219888,10.055,97.0
179.841583,7.650875,10.055,79.7
52.136323,-36.878357,10.055,78.4
189.036400,11.115172,10.055,86.1
249.696511,74.935120,10.055,79.6
16.549327,10.637706,10.055,77.7
172.845883,7.407618,10.055,92.5
339.865358,-52.641006,10.055,76.7
46.308595,6.148255,10.055,79.9
29.694389,-1.170956,10.055,77.1
164.622024,52.632080,10.055,92.5
60.763693,-19.377409,10.055,76.8
355.458431,-66.043312,10.055,86.0
341.099765,-63.173370,10.055,97.4
164.187185,35.851349,10.055,82.5
10.458976,-32.408394,10.056,82.0
25.186055,-54.247887,10.056,118.7
184.179640,64.934273,10.056,87.7
153.022612,28.912786,10.056,81.0
214.608127,10.304691,10.056,90.4
325.014916,-12.617731,10.056,77.6
241.309589,28.019566,10.056,80.9
352.694811,-14.200677,10.056,82.8
15.893122,-55.568130,10.056,89.7
198.359569,-17.225281,10.056,100.5
168.617950,-20.054893,10.056,107.1
354.460947,-13.249285,10.056,82.8
36.972650,-5.137073,10.056,84.7
231.604898,54.486858,10.056,109.3
158.882976,37.740715,10.056,122.2
166.961401,-8.178003,10.056,85.8
183.493447,56.723057,10.056,119.8
167.765148,33.730537,10.056,98.1
227.622224,35.688839,10.056,105.3
8.765406,-43.913799,10.057,81.2
164.234796,27.649328,10.057,108.8
219.094554,62.229649,10.057,85.8
115.579717,80.745110,10.057,80.0
175.611111,47.086475,10.057,98.4
57.558498,-24.604607,10.057,103.7
207.866699,55.794247,10.057,104.3
237.906966,55.324276,10.057,112.3
200.746454,-2.779430,10.057,80.6
342.246135,-38.226624,10.057,82.0
152.151029,22.950695,10.057,127.4
56.097370,-31.223017,10.057,90.4
200.863324,-23.187853,10.057,84.5
34.750097,-51.698605,10.057,108.3
38.488712,-63.040318,10.057,79.8
172.308405,18.879847,10.057,78.2
202.540640,17.906326,10.057,83.8
205.037383,-3.860759,10.057,83.2
357.386962,-48.548000,10.057,87.6
347.093891,-17.732256,10.057,77.8
46.335605,-40.745766,10.057,86.0
142.845796,41.163731,10.057,87.1
65.303321,-13.773809,10.057,90.8
211.814062,30.487766,10.057,90.8
35.324186,-26.280006,10.057,79.2
210.113194,47.383038,10.057,87.6
59.650270,7.767310,10.057,81.2
41.409359,7.483428,10.057,89.2
153.042598,3.508718,10.058,98.3
202.735320,29.215790,10.058,127.4
196.693099,35.813099,10.058,85.0
171.858968,-3.014020,10.058,79.9
152.269190,18.562534,10.058,79.9
349.967410,-52.614063,10.058,82.2
216.041657,-0.109151,10.058,86.8
179.983601,66.047050,10.058,84.3
11.235839,4.357621,10.058,96.9
187.975403,30.672812,10.058,112.7
193.011066,40.198570,10.058,79.1
352.328965,-24.031010,10.058,76.7
43.145013,-46.964966,10.058,77.9
31.557798,11.096958,10.058,99.8
177.971587,8.684328,10.058,95.2
233.909148,-0.610629,10.058,83.1
4.847810,-36.982197,10.058,112.4
198.222810,67.079887,10.058,111.3
191.858832,19.004965,10.058,91.8
45.224392,-25.474876,10.058,79.9
359.247660,17.106672,10.058,108.1
210.360692,47.264957,10.058,99.7
143.741160,8.735024,10.058,92.7
344.753599,-53.486820,10.058,78.2
224.016128,2.440827,10.058,77.5
356.949904,10.008801,10.058,99.9
179.946254,32.906506,10.058,79.4
199.322586,66.007942,10.058,97.7
42.482362,-21.813866,10.058,82.4
134.926895,2.740079,10.059,77.3
192.872950,8.865356,10.059,99.8
333.342568,-25.838440,10.059,80.3
343.829929,-30.948460,10.059,85.6
140.661191,19.801380,10.059,78.7
41.982282,14.836539,10.059,78.9
145.810634,39.519508,10.059,77.1
202.089258,15.791033,10.059,84.1
213.574031,11.579067,10.059,91.5
160.751598,-17.177435,10.059,95.0
206.223086,10.116304,10.059,77.2
157.792901,34.843243,10.059,87.1
19.786030,-32.017548,10.059,80.5
42.209359,-27.175512,10.059,82.5
352.824971,-25.589993,10.059,87.1
31.284457,5.079164,10.059,87.4
353.640127,-41.696697,10.059,107.6
176.235992,20.176987,10.059,83.7
163.306377,50.659592,10.059,89.4
22.866578,-53.434540,10.059,84.6
146.379810,72.032616,10.059,82.2
159.423226,21.070486,10.059,84.9
8.592155,-2.863229,10.059,91.0
166.918660,46.615017,10.060,86.9
343.776101,-54.431595,10.060,76.5
199.539684,-6.305250,10.060,80.9
20.999476,-38.423229,10.060,102.4
5.511402,-12.372554,10.060,98.0
230.651570,15.376901,10.060,77.3
221.559227,8.886407,10.060,105.2
175.222470,51.920197,10.060,96.1
26.425793,10.901501,10.060,100.4
191.913639,31.842752,10.060,135.3
187.087654,23.565687,10.060,102.7
333.279403,6.517115,10.060,83.2
6.832661,-55.856606,10.060,93.0
66.846924,-33.123470,10.060,77.9
201.385038,56.457550,10.060,81.8
88.879626,-35.191845,10.060,75.4
354.491548,-1.422829,10.060,107.2
61.049016,-0.012777,10.060,75.7
249.917682,49.388859,10.060,87.5
192.223262,30.841188,10.060,89.9
52.389445,17.566410,10.060,75.8
37.826796,-46.918571,10.060,96.8
336.418026,-1.736633,10.060,83.8
204.679689,-0.988954,10.060,92.7
31.815097,-14.527751,10.060,102.1
61.838644,-33.574238,10.060,103.5
120.503379,28.085163,10.061,87.0
12.628988,-57.656506,10.061,81.0
21.101924,-15.969347,10.061,95.7
164.431184,-22.914988,10.061,97.8
119.649394,39.198788,10.061,75.3
139.678069,9.476695,10.061,104.1
184.438557,1.587640,10.061,103.0
210.186119,10.770201,10.061,122.2
185.910163,52.458488,10.061,130.0
123.376966,47.956543,10.061,79.7
150.868519,37.565960,10.061,112.3
48.902339,2.030779,10.061,89.4
44.123830,-16.912703,10.061,95.6
245.111987,19.130453,10.061,86.4
147.990996,5.238320,10.061,94.2
77.059378,-24.623777,10.061,86.4
357.293799,-4.784686,10.061,77.2
200.537320,19.132385,10.061,104.8
181.115189,22.329161,10.061,85.8
347.250912,-27.628702,10.061,109.5
7.791019,-21.765947,10.061,79.9
215.450279,35.487843,10.061,105.1
51.961116,12.626360,10.061,105.4
173.112775,-8.197805,10.061,86.1
38.073592,-22.564808,10.061,108.5
181.457921,18.486916,10.062,119.6
184.628130,6.680998,10.062,100.1
261.266140,61.312428,10.062,77.5
162.779880,46.011700,10.062,128.3
1.178576,-29.162086,10.062,83.0
209.705368,43.838146,10.062,118.9
36.171917,3.428237,10.062,96.2
136.492732,-8.449439,10.062,89.2
16.080769,-63.574047,10.062,79.9
22.271264,-10.871202,10.062,123.1
206.255874,45.491013,10.062,89.3
223.865193,73.180077,10.062,76.9
27.341020,-23.438759,10.062,104.6
157.467696,54.338970,10.062,93.5
198.834604,2.879893,10.062,75.7
26.355260,-13.216656,10.062,81.5
177.801707,38.674744,10.062,83.5
57.242721,-14.854639,10.062,88.7
356.367258,-40.464157,10.062,75.3
61.566424,3.482295,10.062,94.7
66.848361,-17.192129,10.062,77.8
10.638213,-23.100433,10.062,155.1
177.843657,10.954560,10.062,81.6
161.585185,-4.552143,10.062,91.9
355.419255,-20.547472,10.062,86.0
198.433828,30.615805,10.062,77.2
0.355650,-9.335615,10.062,84.0
178.981061,-8.610421,10.062,75.3
6.224111,-57.389507,10.062,96.8
212.907630,5.959949,10.062,93.8
332.808388,-56.720161,10.062,84.4
18.946292,-16.040596,10.062,77.5
179.271581,60.611858,10.062,79.0
50.522053,-60.050877,10.062,76.2
12.118359,-30.252653,10.063,75.7
188.228285,8.452057,10.063,98.6
38.167469,-31.921179,10.063,77.4
226.995243,6.044717,10.063,79.3
189.508928,54.952450,10.063,87.8
17.983731,-25.853842,10.063,87.7
8.712897,17.212332,10.063,132.0
345.850694,-39.688339,10.063,83.4
21.342176,-30.239826,10.063,92.7
136.398382,8.755558,10.063,96.6
27.518285,-30.964537,10.063,83.8
173.866596,26.139786,10.063,78.6
327.075125,1.194286,10.063,77.2
46.223092,-14.341871,10.063,89.7
173.113152,3.305702,10.063,90.3
53.268163,1.615292,10.063,100.2
6.246114,-4.478074,10.063,77.9
133.679920,25.331444,10.063,83.6
73.565925,-31.486477,10.063,85.0
356.894559,-47.007641,10.063,77.2
38.511668,-35.595287,10.063,108.2
180.573291,3.039314,10.063,82.3
217.004544,21.207954,10.063,79.2
180.359800,75.414543,10.063,75.7
195.035642,-15.672640,10.063,85.0
231.580277,32.449020,10.063,80.9
157.731906,28.171379,10.063,87.2
189.709397,32.809669,10.063,112.3
141.728721,25.327051,10.063,86.5
38.727212,-19.504333,10.063,88.0
312.761541,88.845558,10.064,91.6
37.477344,-38.719971,10.064,81.6
33.542978,9.683327,10.064,81.9
162.127141,33.803829,10.064,87.2
62.245311,-22.872066,10.064,102.0
19.145690,-7.270201,10.064,88.4
7.750297,-10.485102,10.064,97.7
34.224135,19.852667,10.064,89.7
1.329419,-10.489949,10.064,77.8
194.668956,16.207396,10.064,76.1
348.649307,-2.070143,10.064,85.4
212.434558,1.864153,10.064,85.2
184.626452,29.109741,10.064,95.7
171.544010,21.712439,10.064,79.6
138.514013,73.675903,10.064,100.3
338.927166,-4.009902,10.064,86.1
24.263799,-11.983336,10.064,76.2
144.555930,19.876038,10.064,80.1
43.115755,-7.281979,10.064,77.5
228.996873,39.795040,10.064,76.7
153.444139,60.649578,10.064,75.1
64.770583,-40.823666,10.064,82.1
352.782841,-48.797153,10.064,80.4
355.463296,-26.544228,10.064,88.3
347.304414,-26.763266,10.064,99.9
22.256608,8.575890,10.064,92.9
358.118597,-21.944708,10.064,86.0
34.087593,-59.866600,10.065,102.8
40.480488,-40.219051,10.065,76.2
19.059722,-13.899326,10.065,99.2
154.971768,6.055512,10.065,84.0
176.394041,18.477243,10.065,79.0
3.499615,-55.090958,10.065,101.0
174.745163,56.857597,10.065,83.4
308.352445,-44.077396,10.065,84.4
345.680783,-14.045973,10.065,91.9
225.758265,33.626751,10.065,94.6
13.711688,19.509445,10.065,83.7
198.616529,10.281304,10.065,92.0
347.632988,-5.516295,10.065,82.3
146.186683,26.659288,10.065,78.5
238.572681,73.002403,10.065,81.4
48.715458,-49.717358,10.065,80.9
164.002651,30.803101,10.065,92.4
193.400196,60.869560,10.065,84.7
33.925787,-67.026634,10.065,80.5
188.025513,37.336952,10.065,93.2
38.928992,-12.885360,10.065,102.6
230.768454,-9.439640,10.065,91.7
23.087753,-5.847876,10.065,76.6
173.776330,-1.996149,10.065,80.8
355.287964,5.395495,10.065,81.0
213.974843,28.406776,10.065,79.1
205.393296,42.277733,10.065,102.6
190.210181,20.507875,10.065,81.8
30.502135,-20.115965,10.065,128.3
27.606083,-15.341832,10.065,106.0
350.187845,11.489290,10.065,80.7
176.840263,47.765747,10.066,80.6
154.873354,36.524265,10.066,75.9
345.370459,-24.547628,10.066,79.0
229.280581,29.706589,10.066,78.2
209.016025,12.403694,10.066,76.0
37.207168,-3.136217,10.066,82.1
64.500416,-21.971392,10.066,77.3
154.921806,35.327423,10.066,89.2
189.230348,70.905067,10.066,89.3
47.033639,-59.173939,10.066,79.8
214.763851,21.285898,10.066,85.3
44.216184,-9.908508,10.066,83.7
162.679428,0.805947,10.066,79.7
187.274446,-27.143698,10.066,85.4
4.175172,-43.045723,10.066,88.4
333.472641,-7.491230,10.066,77.3
204.439157,7.702745,10.066,115.3
24.863390,-12.993098,10.066,103.9
48.424608,-38.640659,10.066,95.7
218.376438,41.151558,10.066,77.8
336.028067,1.249939,10.066,80.4
38.032754,-14.545393,10.066,96.4
65.226502,-58.131668,10.066,115.9
160.104339,61.038609,10.066,78.6
61.192294,-50.549366,10.066,81.0
139.892736,30.940041,10.066,75.7
163.591546,-2.264415,10.066,78.3
167.063892,24.856939,10.066,75.5
146.017249,55.922722,10.066,115.3
193.631230,17.581402,10.066,93.7
168.207985,16.737469,10.066,87.9
140.565276,-6.904713,10.067,78.8
27.594529,-24.130201,10.067,99.4
10.730411,9.660770,10.067,78.5
228.163349,39.464954,10.067,108.9
355.910677,14.036213,10.067,96.7
210.852567,20.973858,10.067,107.0
10.021906,-40.600475,10.067,109.5
185.216195,59.909081,10.067,92.2
42.573459,-32.269527,10.067,101.3
187.481050,44.095718,10.067,79.0
54.887010,-31.712709,10.067,102.7
336.425644,-57.340260,10.067,90.4
24.442815,-37.685207,10.067,103.0
177.806684,9.693467,10.067,140.3
47.971491,-42.639248,10.067,79.5
168.706074,24.464434,10.067,84.4
171.298957,1.091009,10.067,85.3
58.840710,-33.551376,10.067,87.1
240.332179,6.214903,10.067,76.3
117.876058,41.837372,10.067,80.4
163.672819,39.603836,10.067,78.5
21.618085,-65.266075,10.067,80.4
40.170418,-61.790005,10.067,92.0
225.588520,33.392982,10.067,76.4
207.825826,8.202499,10.067,77.8
47.502716,-27.363276,10.067,75.9
226.011763,21.159559,10.067,77.9
10.679865,-18.584492,10.068,88.1
216.648382,9.676780,10.068,93.5
20.016356,2.596913,10.068,79.1
18.167267,-12.123533,10.068,78.6
153.304778,7.915022,10.068,91.4
55.241508,-61.704395,10.068,77.1
33.471315,-19.811768,10.068,100.3
43.889267,1.118999,10.068,88.0
162.876902,43.901997,10.068,76.4
342.024750,-8.328465,10.068,106.5
24.953479,-54.594673,10.068,87.1
160.040833,32.946407,10.068,101.1
143.349256,49.180996,10.068,75.3
80.631916,-25.141424,10.068,85.9
190.570704,12.033882,10.068,92.7
2.298121,-19.500044,10.068,78.5
177.543613,14.245879,10.068,78.2
65.943810,-7.108193,10.068,78.2
19.975454,-0.483493,10.068,82.1
64.343697,2.717789,10.068,88.1
354.349699,-19.144062,10.068,118.4
173.964368,16.365870,10.068,96.3
39.845649,-54.074657,10.068,78.5
260.425080,16.862543,10.068,92.1
146.066119,-11.406561,10.068,79.9
151.666336,62.707237,10.068,80.4
200.133715,-6.138564,10.068,83.2
189.399026,22.896841,10.068,98.8
172.025602,59.024029,10.068,77.7
187.257843,28.501595,10.068,79.5
157.181583,69.145576,10.069,77.3
186.433154,31.741573,10.069,108.4
211.037326,49.696800,10.069,98.4
67.626589,1.661169,10.069,82.7
11.583357,17.554729,10.069,97.9
8.632957,39.637661,10.069,78.6
214.245999,-20.137373,10.069,93.7
189.580210,32.571003,10.069,92.6
223.962525,37.630089,10.069,94.0
352.610985,1.386805,10.069,89.3
185.171779,55.129047,10.069,85.1
336.574913,-9.681321,10.069,87.8
51.922585,-32.973640,10.069,79.9
56.330910,-17.381708,10.069,151.6
153.670143,52.126030,10.069,78.4
38.986687,24.155556,10.069,83.4
14.766655,-22.482960,10.069,97.7
70.459623,-30.315353,10.069,103.9
205.351820,-6.484250,10.069,87.1
209.788668,23.145452,10.069,89.3
356.238031,15.998207,10.069,83.7
350.150473,-52.814137,10.069,97.7
32.965291,-3.900637,10.069,79.5
21.175168,-15.260041,10.069,79.6
16.848563,10.257262,10.069,81.2
124.870103,36.831699,10.069,106.6
22.995884,17.069586,10.069,101.6
39.241522,-67.527992,10.069,86.2
83.061231,-22.450453,10.070,85.0
196.340201,-15.306392,10.070,79.3
351.010856,12.767082,10.070,81.7
2.548613,-16.694084,10.070,78.3
15.706869,-12.342153,10.070,92.3
115.130659,40.708385,10.070,83.7
194.001440,12.542731,10.070,92.1
63.667080,-17.008263,10.070,83.7
30.653943,-3.514943,10.070,75.2
46.806853,-23.078465,10.070,79.3
219.473875,19.575335,10.070,95.7
72.130988,-60.798149,10.070,77.7
5.745676,-40.638695,10.070,77.8
241.421441,37.580734,10.070,88.1
175.423699,24.638002,10.070,77.9
181.645633,-13.780560,10.070,79.8
146.285815,71.747543,10.070,96.6
32.994338,-21.163027,10.070,81.3
67.537109,-14.693467,10.070,77.1
229.472236,78.754074,10.070,76.9
62.508698,2.100830,10.070,90.1
36.767602,-72.012672,10.070,89.2
161.897086,19.145908,10.070,100.9
65.897475,-16.893869,10.070,96.4
340.415755,-26.425936,10.070,91.2
150.050366,47.140961,10.070,91.4
152.329865,48.950993,10.070,80.0
24.682815,-13.154401,10.070,89.0
53.522396,-14.475872,10.070,78.1
6.064261,-13.510652,10.070,77.2
42.259137,-51.581001,10.071,94.2
73.385881,-41.697224,10.071,75.1
22.048892,5.127456,10.071,83.8
342.476262,-47.600471,10.071,91.5
52.861738,-27.747244,10.071,81.9
205.637324,23.504150,10.071,87.8
320.606304,-28.303570,10.071,76.0
213.038250,40.618587,10.071,126.8
206.191922,18.256126,10.071,86.0
199.784579,27.929811,10.071,100.0
140.934534,10.904265,10.071,76.3
187.248186,-29.605108,10.071,91.3
317.026945,-27.909077,10.071,80.5
221.066829,32.623817,10.071,94.2
41.908922,-1.082147,10.071,87.0
231.912663,21.630770,10.071,95.0
224.637238,13.117510,10.071,78.7
342.505258,-57.123058,10.071,136.0
249.017449,30.296926,10.071,91.2
137.411363,8.437858,10.072,77.7
153.501192,44.455486,10.072,78.2
62.493276,9.923950,10.072,97.4
246.293557,69.991547,10.072,76.5
183.941540,36.084980,10.072,95.2
142.957894,38.633194,10.072,83.4
357.270594,16.935843,10.072,82.8
247.313711,-26.488916,10.072,157.3
141.230454,12.905022,10.072,94.6
190.630675,23.334896,10.072,106.6
207.508442,73.773682,10.072,77.0
158.310990,36.053986,10.072,82.6
1.127237,-45.340633,10.072,87.9
33.702791,13.135833,10.072,87.7
148.622538,73.009483,10.072,91.7
77.864514,-11.886978,10.072,104.3
7.757763,15.426567,10.072,79.2
17.231788,-27.362667,10.072,78.8
62.008213,-30.507696,10.072,77.3
206.207343,37.885220,10.072,77.9
4.535192,21.069195,10.072,76.8
157.922743,57.767269,10.072,104.8
209.000316,56.029030,10.072,106.1
185.846900,30.731165,10.072,119.3
235.520056,52.904442,10.072,75.4
165.792216,-12.187646,10.072,82.6
190.938223,62.761654,10.072,78.4
169.126893,61.041660,10.072,123.3
44.985005,-3.773049,10.072,75.9
197.359840,61.346500,10.072,77.4
58.115257,-30.139126,10.072,82.4
195.304457,60.825626,10.072,75.7
68.847012,-23.699795,10.072,79.4
60.485837,-66.076126,10.072,95.2
154.718202,46.773628,10.072,76.4
210.920964,34.453064,10.072,81.2
337.382348,-25.600471,10.073,83.4
11.570317,-15.128145,10.073,81.3
212.328930,67.705009,10.073,80.9
152.460886,-1.072903,10.073,80.5
37.756383,-18.078430,10.073,86.8
54.408818,-35.460178,10.073,102.7
170.714896,9.981890,10.073,76.6
350.942417,18.983553,10.073,83.5
210.568532,20.650257,10.073,80.3
23.482884,-5.241179,10.073,87.6
145.455687,3.152459,10.073,100.7
351.200227,-64.633148,10.073,89.1
263.714972,73.252747,10.073,81.8
9.309208,-59.706654,10.073,82.5
148.096791,37.424629,10.073,81.7
15.390444,-9.049304,10.073,76.6
155.219688,2.749414,10.073,78.9
167.178600,51.229858,10.073,89.0
193.950751,77.036560,10.073,78.6
162.354858,36.505524,10.073,114.2
39.136564,-26.940117,10.074,117.4
251.747278,83.947296,10.074,90.9
121.756162,49.703403,10.074,75.3
168.536836,-5.087942,10.074,81.5
229.379237,70.800507,10.074,75.8
233.522652,55.703430,10.074,99.3
167.086579,-8.806337,10.074,89.0
197.064682,38.384411,10.074,89.9
334.540458,-18.539795,10.074,90.9
145.370681,18.677179,10.074,76.4
355.683589,-69.070610,10.074,100.9
351.235573,-63.791630,10.074,80.2
354.565478,-2.308922,10.074,75.2
193.753389,49.520367,10.074,117.9
2.665106,-19.648338,10.074,154.2
208.976699,18.862862,10.074,96.2
215.584127,2.813997,10.074,82.7
0.010400,-11.662186,10.074,90.7
21.206358,-12.734248,10.074,76.8
149.382323,40.395321,10.074,93.8
333.463030,-23.466633,10.074,77.3
5.081641,-63.163914,10.074,102.3
26.421545,-40.606182,10.074,81.1
188.694653,31.829018,10.074,90.1
54.155410,26.493244,10.074,76.4
201.527998,70.916298,10.074,110.5
183.002266,-17.617830,10.074,78.9
198.336803,2.308404,10.074,84.2
70.790079,-10.631500,10.075,89.8
158.233423,41.571396,10.075,110.0
202.455556,44.806217,10.075,99.8
165.001822,62.392818,10.075,77.7
52.360511,-32.095951,10.075,84.6
32.477823,3.362640,10.075,103.4
13.763023,-31.774542,10.075,96.2
355.144772,-29.618444,10.075,82.9
42.472097,-1.135381,10.075,88.4
3.442072,22.560795,10.075,75.3
208.984450,10.364040,10.075,80.4
175.117177,46.769409,10.075,113.3
11.771667,29.079834,10.075,77.1
346.202835,-43.184143,10.075,80.8
26.855510,-17.066542,10.075,78.2
350.220988,-54.216476,10.075,93.0
79.044450,-5.569909,10.075,80.4
23.919426,16.597027,10.075,98.6
164.731332,31.771624,10.075,120.8
65.183988,-24.531887,10.075,88.9
355.572643,28.946611,10.075,81.4
150.577694,-4.895332,10.075,80.8
163.889951,-1.864068,10.075,100.5
138.396205,36.722675,10.075,94.9
233.481838,11.510667,10.075,78.5
53.643616,27.362789,10.075,85.9
188.414374,10.220489,10.075,75.9
340.041584,18.235750,10.075,82.8
357.754247,-7.963326,10.075,79.7
117.983950,42.205421,10.075,85.5
203.814143,12.804137,10.075,104.6
225.284386,61.811893,10.075,91.8
153.707528,4.801918,10.075,95.9
358.399201,-3.224572,10.075,106.2
172.048797,31.398985,10.075,96.8
172.807225,26.308750,10.075,76.7
53.414236,-56.864693,10.075,85.9
19.548125,-61.083195,10.075,100.2
35.764505,14.988372,10.075,89.4
12.245311,-63.553814,10.075,91.5
349.419417,-0.208168,10.075,99.2
218.171825,46.194408,10.075,84.6
131.118309,34.199589,10.075,84.1
30.814255,-21.436834,10.075,99.0
144.850741,30.643684,10.075,76.2
33.629197,15.898679,10.075,83.6
161.873016,54.481064,10.075,87.7
163.712043,5.618126,10.075,109.6
10.750230,3.693950,10.075,80.8
20.250716,-46.204201,10.075,95.2
7.485782,-30.956951,10.076,108.7
137.975310,28.836187,10.076,97.7
337.311331,-16.995995,10.076,81.4
28.699569,11.392125,10.076,86.2
198.252665,56.963627,10.076,82.4
355.301700,-38.673855,10.076,83.5
6.026754,-39.887383,10.076,93.1
26.149540,-27.580067,10.076,103.4
13.789455,10.731714,10.076,104.8
47.363136,4.482979,10.076,91.7
199.160838,8.309996,10.076,96.3
28.808516,13.802719,10.076,104.4
86.826416,-61.711933,10.076,76.3
128.823246,41.681587,10.076,75.6
176.703795,-8.866105,10.076,84.8
131.966208,34.616951,10.076,82.7
36.218514,-44.605907,10.076,75.3
189.745930,7.891423,10.076,77.8
9.983427,-30.546118,10.076,98.5
144.796306,0.834806,10.076,77.1
36.918558,9.773604,10.077,78.6
145.533843,25.148359,10.077,93.8
26.102424,-26.601957,10.077,88.0
345.576995,-49.276600,10.077,85.8
349.646231,12.210402,10.077,76.4
208.308089,24.119995,10.077,75.1
175.811297,27.002602,10.077,82.3
134.425803,42.292187,10.077,78.1
162.893513,62.605659,10.077,80.2
204.801935,79.001923,10.077,88.0
330.847782,-22.474464,10.077,82.1
66.243063,-41.794003,10.077,119.1
179.519337,18.282085,10.077,92.3
34.174164,-21.817451,10.077,83.8
36.550631,-26.979187,10.077,80.2
179.854441,38.401424,10.077,126.2
18.095826,-56.778038,10.077,79.9
186.692556,23.223188,10.077,88.2
71.229557,-33.051624,10.077,83.6
166.186426,42.107349,10.077,91.0
56.679978,-3.364556,10.077,92.1
80.657076,-33.581051,10.078,78.7
239.214493,72.645111,10.078,104.3
3.941416,-26.535465,10.078,96.1
128.169886,69.273819,10.078,81.7
3.377510,27.815655,10.078,88.0
0.937880,-60.100067,10.078,86.5
45.358451,4.762672,10.078,80.2
49.419473,-13.487224,10.078,76.3
169.573137,47.481476,10.078,85.7
48.872031,-59.409752,10.078,77.2
137.193213,7.804133,10.078,78.8
143.817217,14.539469,10.078,100.6
53.907769,-48.933025,10.078,92.2
177.046471,11.660580,10.078,77.8
171.773619,24.421171,10.078,87.0
146.696717,8.204941,10.078,77.8
184.914031,4.511767,10.078,80.2
200.931130,48.250500,10.078,82.8
324.599250,-31.624628,10.078,89.0
254.651534,65.553841,10.078,80.6
45.027860,-49.780582,10.078,87.7
19.975825,-0.946077,10.078,90.4
86.452674,-39.252861,10.078,75.9
23.159944,-3.715047,10.078,100.7
191.994932,42.411167,10.078,99.9
150.160276,23.066113,10.079,80.4
351.168428,5.288616,10.079,86.5
164.996195,58.299999,10.079,81.5
36.783065,0.538767,10.079,101.3
206.452794,66.355507,10.079,109.5
164.726948,0.203523,10.079,96.8
117.606395,66.713692,10.079,92.1
197.753628,36.012646,10.079,78.3
145.550489,25.845976,10.079,107.2
162.486284,3.395550,10.079,78.7
223.763275,27.218801,10.079,80.1
53.403752,-12.632932,10.079,78.2
154.941614,65.380829,10.079,89.7
30.758130,-3.003849,10.079,99.9
68.691067,-38.132305,10.079,88.6
32.065009,-5.603093,10.079,111.5
39.916519,-11.100085,10.079,78.9
5.244851,-47.300625,10.079,79.2
152.815191,4.713622,10.079,97.7
181.771847,33.481022,10.079,79.2
136.848146,10.100395,10.079,104.7
136.936659,44.973778,10.079,90.1
226.229199,24.696663,10.079,126.6
52.913616,-3.388909,10.079,85.9
188.577895,66.442886,10.080,97.2
350.897589,8.104953,10.080,86.9
14.310701,-7.309272,10.080,100.7
195.735741,7.144748,10.080,109.2
27.463508,-1.488981,10.080,102.3
352.037320,11.338689,10.080,104.5
68.595926,-14.004044,10.080,86.9
169.474089,-0.622444,10.080,88.4
255.021523,73.344856,10.080,75.7
8.511012,-20.719198,10.080,88.6
197.260332,25.445112,10.080,106.5
