ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
108.190760,34.250072,0.08,0.08,90,07124578+3415002,5.561,0.013,0.021,174996.8,5.058,0.262,0.262,115003.2,4.645,0.005,0.016,109249.6,ADA,131,111,000,560646,39.5,0,0,0.5030,0.4130,0.9160
119.327157,13.269275,0.07,0.06,90,07571851+1316093,5.579,0.005,0.018,178168.1,5.058,0.009,0.017,127558.7,4.889,0.011,0.018,81436.7,AAA,111,111,000,563666,45.7,0,0,0.5210,0.1690,0.6900
284.004374,40.109924,0.06,0.06,90,18560104+4006357,5.843,0.011,0.020,166046.6,5.058,0.005,0.016,136681.6,4.780,0.011,0.018,107008.9,AAA,111,111,000,663666,33.4,0,0,0.7850,0.2780,1.0630
321.427508,58.178471,0.06,0.06,0,21254260+5810424,6.063,0.007,0.018,106470.7,5.058,0.009,0.017,132041.4,4.698,0.013,0.020,78926.0,AAA,111,111,000,666666,22.0,0,0,1.0050,0.3600,1.3650
74.954058,-4.702015,0.09,0.07,0,04594897-0442072,5.808,0.005,0.018,196892.9,5.058,0.029,0.033,174064.4,4.683,0.011,0.018,121121.2,AEA,111,111,000,662656,24.3,0,0,0.7500,0.3750,1.1250
179.448341,-10.157641,0.09,0.07,0,11574760-1009275,5.608,0.027,0.032,185878.9,5.058,0.007,0.016,127558.7,4.886,0.023,0.027,87502.4,EAA,111,111,000,263646,26.4,0,0,0.5500,0.1720,0.7220
60.720195,58.924492,0.06,0.06,90,04025284+5855281,5.571,0.017,0.024,206077.2,5.058,0.027,0.031,146457.0,4.905,0.019,0.024,117332.9,AAA,111,111,000,466666,24.5,0,0,0.5130,0.1530,0.6660
323.365941,56.279827,0.06,0.06,90,21332782+5616473,6.333,0.013,0.021,80210.3,5.058,0.025,0.029,119044.7,4.502,0.019,0.024,129009.0,AAA,111,111,000,666636,20.1,0,0,1.2750,0.5560,1.8310
356.644331,0.530095,0.13,0.09,0,23463463+0031483,5.504,0.025,0.030,219194.7,5.059,0.039,0.042,127441.2,4.910,0.017,0.023,105298.0,AAA,111,111,000,365666,48.5,0,0,0.4450,0.1490,0.5940
108.150486,41.698044,0.06,0.06,90,07123611+4141529,5.941,0.015,0.023,157047.1,5.059,0.041,0.044,146322.1,4.759,0.013,0.020,129664.2,AAA,111,111,000,664655,40.8,0,0,0.8820,0.3000,1.1820
122.062739,-12.502050,0.09,0.07,0,08081505-1230073,5.962,0.011,0.020,116850.4,5.059,0.021,0.026,123114.7,4.762,0.017,0.023,85431.9,AAA,111,111,000,666666,31.9,0,0,0.9030,0.2970,1.2000
346.975059,46.942535,0.06,0.06,90,23075401+4656331,5.946,0.011,0.020,127066.2,5.059,0.013,0.020,118935.1,4.748,0.013,0.020,92729.9,AAA,111,111,000,664666,26.0,0,0,0.8870,0.3110,1.1980
283.491501,30.877373,0.06,0.06,90,18535796+3052385,6.037,0.007,0.018,138876.9,5.059,0.019,0.024,162296.8,4.610,0.007,0.016,108998.4,AAA,111,111,000,666666,29.1,0,0,0.9780,0.4490,1.4270
245.122494,-18.690310,0.07,0.07,0,16202939-1841251,5.619,0.011,0.020,171723.6,5.059,0.037,0.040,146322.1,4.884,0.015,0.021,84687.6,AEA,111,111,000,462666,20.3,0,0,0.5600,0.1750,0.7350
271.139452,17.306688,0.06,0.06,0,18043346+1718240,5.953,0.015,0.023,140032.9,5.059,0.025,0.029,131919.8,4.792,0.005,0.016,102239.8,AAA,111,111,000,666666,39.6,0,0,0.8940,0.2670,1.1610
32.044413,69.881241,0.06,0.06,0,02081065+6952524,5.732,0.013,0.021,177676.5,5.059,0.033,0.036,127441.2,4.923,0.009,0.017,104044.7,AAA,111,111,000,665666,21.6,0,0,0.6730,0.1360,0.8090
148.321740,50.621243,0.10,0.09,0,09531721+5037164,5.537,0.077,0.079,198440.4,5.059,0.027,0.031,123114.7,4.933,0.015,0.021,92943.7,EAA,111,111,000,266666,41.0,0,0,0.4780,0.1260,0.6040
335.350430,-18.505747,0.06,0.06,0,22212410-1830206,5.757,0.013,0.021,186050.1,5.059,0.039,0.042,151464.2,4.807,0.009,0.017,111845.9,AAA,111,111,00d,664655,33.9,0,0,0.6980,0.2520,0.9500
1.125600,2.267383,0.14,0.13,0,00043014+0216025,5.759,0.015,0.023,179403.1,5.059,0.021,0.026,136555.8,4.788,0.011,0.018,102617.2,AAA,111,111,0d0,663655,22.9,0,0,0.7000,0.2710,0.9710
107.625917,-10.164381,0.06,0.06,90,07103022-1009517,5.612,0.009,0.019,185195.3,5.059,0.009,0.017,156787.0,4.849,0.017,0.023,78853.3,AAA,111,111,000,663666,21.0,0,0,0.5530,0.2100,0.7630
38.623630,3.592754,0.08,0.06,90,02342967+0335339,5.676,0.015,0.023,246621.0,5.059,0.025,0.029,221467.5,4.817,0.011,0.018,127238.9,AAA,111,111,000,563636,31.6,0,0,0.6170,0.2420,0.8590
246.034512,11.424798,0.12,0.10,0,16240828+1125292,5.606,0.015,0.023,186221.6,5.059,0.017,0.023,141354.6,4.833,0.007,0.016,91879.8,AEA,111,111,00d,662666,37.4,0,0,0.5470,0.2260,0.7730
311.050263,-21.193434,0.09,0.08,0,20441206-2111363,5.459,0.013,0.021,290957.8,5.059,0.075,0.076,186341.7,4.670,0.019,0.024,131347.0,EEE,111,111,000,261626,21.3,0,0,0.4000,0.3890,0.7890
234.191937,11.180048,0.08,0.06,90,15364606+1110481,5.801,0.031,0.035,150324.6,5.059,0.033,0.036,146322.1,4.757,0.029,0.033,113141.0,AAA,111,111,000,775736,23.5,0,0,0.7420,0.3020,1.0440
292.366411,60.668728,0.11,0.06,0,19292793+6040074,5.590,0.019,0.026,182570.2,5.059,0.015,0.021,146322.1,4.919,0.019,0.024,68995.4,AAA,111,111,000,664566,42.3,0,0,0.5310,0.1400,0.6710
296.915513,73.321152,0.08,0.06,0,19473972+7319161,5.806,0.011,0.020,149633.9,5.059,0.017,0.023,146322.1,4.846,0.019,0.024,76387.1,AAA,111,111,000,575666,22.8,0,0,0.7470,0.2130,0.9600
207.077659,85.198860,0.06,0.06,0,13481863+8511558,5.780,0.009,0.019,148057.4,5.059,0.011,0.018,114897.4,4.870,0.009,0.017,82874.3,AAA,111,111,000,666666,20.5,0,0,0.7210,0.1890,0.9100
109.894039,17.477280,0.07,0.06,0,07193456+1728382,5.780,0.015,0.023,175966.5,5.059,0.061,0.063,141354.6,4.793,0.011,0.018,130082.8,AAA,111,111,000,663666,22.2,0,0,0.7210,0.2660,0.9870
41.533683,-25.334612,0.06,0.06,90,02460808-2520046,5.568,0.001,0.017,221426.7,5.059,0.035,0.038,141354.6,4.827,0.013,0.020,95635.7,AAA,111,111,000,363666,77.9,0,0,0.5090,0.2320,0.7410
334.938999,73.040604,0.06,0.06,90,22194535+7302261,5.758,0.029,0.034,145958.7,5.059,0.023,0.027,110996.7,4.881,0.017,0.023,82038.9,AAA,111,111,000,666646,34.5,0,0,0.6990,0.1780,0.8770
175.214468,-5.198625,0.08,0.07,90,11405147-0511550,5.575,0.013,0.021,227735.1,5.059,0.075,0.076,168000.3,4.700,0.007,0.016,115191.4,AEA,111,111,000,461646,94.3,0,0,0.5160,0.3590,0.8750
188.066194,-50.498425,0.07,0.06,0,12321588-5029543,6.056,0.015,0.023,107159.3,5.059,0.041,0.044,123114.7,4.628,0.015,0.021,100050.7,AAA,111,111,000,665636,33.2,0,0,0.9970,0.4310,1.4280
91.833805,-24.217718,0.07,0.06,0,06072011-2413037,5.928,0.033,0.037,170306.0,5.060,0.013,0.020,156642.6,4.731,0.019,0.024,108148.4,AAA,111,111,000,774766,32.1,0,0,0.8680,0.3290,1.1970
84.868024,50.170361,0.06,0.06,90,05392832+5010132,5.898,0.013,0.021,152486.0,5.060,0.047,0.049,136430.0,4.783,0.011,0.018,126829.4,AAA,111,111,000,665646,27.9,0,0,0.8380,0.2770,1.1150
273.256940,-40.494865,0.06,0.06,90,18130166-4029415,5.885,0.015,0.023,139133.0,5.060,0.023,0.027,131798.4,4.709,0.025,0.029,106615.4,AAE,111,111,000,775626,21.9,0,0,0.8250,0.3510,1.1760
100.643393,-41.815327,0.08,0.07,0,06423441-4148551,5.570,0.009,0.019,221019.2,5.060,0.001,0.015,186170.1,4.868,0.011,0.018,85944.9,AEA,111,111,000,662666,36.1,0,0,0.5100,0.1920,0.7020
0.337767,40.818439,0.06,0.06,90,00012106+4049063,5.801,0.013,0.021,184939.6,5.060,0.037,0.040,167845.6,4.887,0.009,0.017,103901.1,AAA,111,111,000,665656,26.5,0,0,0.7410,0.1730,0.9140
40.988133,57.999374,0.06,0.06,90,02435715+5759577,6.112,0.019,0.026,143757.3,5.060,0.021,0.026,162147.4,4.750,0.017,0.023,113872.8,AAA,111,111,000,665646,27.2,0,0,1.0520,0.3100,1.3620
47.678955,18.743490,0.08,0.07,0,03104294+1844365,5.614,0.009,0.019,252249.3,5.060,0.033,0.036,186170.1,4.946,0.015,0.021,109149.1,AEA,111,111,000,661566,38.5,0,0,0.5540,0.1140,0.6680
352.869072,-56.142464,0.07,0.06,0,23312857-5608328,5.491,0.005,0.018,207028.4,5.060,0.045,0.047,136430.0,4.826,0.021,0.026,99087.8,AAA,111,111,000,663635,22.4,0,0,0.4310,0.2340,0.6650
329.682948,32.521549,0.07,0.06,0,21584390+3231175,5.963,0.017,0.024,159305.2,5.060,0.021,0.026,156642.6,4.726,0.013,0.020,112465.7,AAA,111,111,000,564566,30.3,0,0,0.9030,0.3340,1.2370
137.436770,-8.431836,0.07,0.06,90,09094482-0825546,5.807,0.015,0.023,190383.8,5.060,0.015,0.021,192712.6,4.817,0.013,0.020,96520.6,AAA,111,111,000,664666,23.3,0,0,0.7470,0.2430,0.9900
252.773131,-27.979908,0.06,0.06,90,16510555-2758476,5.656,0.033,0.037,171802.7,5.060,0.035,0.038,123001.4,4.854,0.011,0.018,90119.8,AAA,111,111,000,663666,20.1,0,0,0.5960,0.2060,0.8020
254.958549,-10.927929,0.07,0.06,0,16595005-1055405,5.873,0.007,0.018,156037.9,5.060,0.027,0.031,186170.1,4.764,0.009,0.017,108597.5,AAA,111,111,000,673757,20.8,0,0,0.8130,0.2960,1.1090
285.172448,-61.257072,0.07,0.06,0,19004138-6115254,5.887,0.015,0.023,154038.8,5.060,0.033,0.036,131798.4,4.695,0.013,0.020,119789.8,AAA,111,111,000,663635,20.3,0,0,0.8270,0.3650,1.1920
103.883518,64.528572,0.08,0.08,0,06553204+6431428,5.581,0.019,0.026,218791.3,5.060,0.224,0.224,162147.4,4.459,0.013,0.020,148874.4,ADA,131,111,000,360556,48.2,0,0,0.5210,0.6010,1.1220
52.710671,-32.505436,0.07,0.06,0,03305056-3230195,5.859,0.005,0.018,163617.6,5.060,0.021,0.026,141224.5,4.772,0.011,0.018,97189.7,AAA,111,111,000,664656,33.7,0,0,0.7990,0.2880,1.0870
119.927602,-50.142773,0.09,0.09,0,07594262-5008339,5.725,0.015,0.023,178825.7,5.060,0.075,0.076,151324.8,4.305,0.033,0.036,165737.2,AEE,111,111,000,661616,35.4,0,0,0.6650,0.7550,1.4200
349.740329,-9.610727,0.20,0.11,90,23185767-0936386,5.096,0.218,0.218,366462.9,5.060,0.081,0.082,162147.4,4.964,0.019,0.024,90327.5,DEA,311,111,000,062666,40.9,0,0,0.0360,0.0960,0.1320
47.693118,41.597851,0.08,0.08,90,03104634+4135522,5.837,0.037,0.041,178908.1,5.060,0.039,0.042,179849.8,4.882,0.013,0.020,115776.4,AEA,111,111,000,662656,23.3,0,0,0.7770,0.1780,0.9550
257.096897,78.828888,0.10,0.06,0,17082325+7849439,5.789,0.007,0.018,141850.2,5.060,0.007,0.016,118825.6,4.861,0.013,0.020,70310.5,AAA,111,111,000,664666,26.6,0,0,0.7290,0.1990,0.9280
130.095223,-58.375515,0.07,0.07,90,08402285-5822318,5.819,0.015,0.023,147853.0,5.061,0.013,0.020,122888.2,4.803,0.009,0.017,91247.3,AEA,111,111,000,662656,20.3,0,0,0.7580,0.2580,1.0160
273.231600,40.900650,0.06,0.06,90,18125558+4054023,5.812,0.013,0.021,217585.5,5.061,0.025,0.029,192535.1,4.875,0.013,0.020,101489.2,AAA,111,111,000,674767,21.7,0,0,0.7510,0.1860,0.9370
73.402370,67.553986,0.08,0.06,0,04533656+6733143,6.030,0.009,0.019,139775.2,5.061,0.017,0.023,141094.5,4.749,0.005,0.016,113977.7,AAA,111,111,000,676646,23.3,0,0,0.9690,0.3120,1.2810
46.664925,-6.642484,0.12,0.07,90,03063958-0638329,5.715,0.011,0.020,174353.2,5.061,0.029,0.033,141094.5,4.852,0.019,0.024,87220.8,AAA,111,111,000,664666,22.7,0,0,0.6540,0.2090,0.8630
313.121295,77.831352,0.13,0.11,0,20522911+7749528,6.188,0.005,0.018,94892.1,5.061,0.021,0.026,141094.5,4.609,0.011,0.018,82759.9,AAA,111,111,000,665666,40.0,0,0,1.1270,0.4520,1.5790
59.940561,59.968285,0.09,0.06,0,03594573+5958058,6.261,0.025,0.030,116958.0,5.061,0.033,0.036,156498.4,4.454,0.027,0.031,190467.1,AAA,111,111,000,666646,31.8,0,0,1.2000,0.6070,1.8070
359.728788,55.366272,0.06,0.06,90,23585490+5521585,5.636,0.017,0.024,194102.0,5.061,0.081,0.082,136304.4,4.832,0.019,0.024,98541.7,AAA,111,111,000,463656,30.9,0,0,0.5750,0.2290,0.8040
162.924687,-2.596624,0.11,0.09,0,10514192-0235478,5.682,0.017,0.024,206362.1,5.061,0.005,0.016,173584.1,4.810,0.011,0.018,100558.8,AEA,111,111,000,772767,23.2,0,0,0.6210,0.2510,0.8720
114.914001,12.043756,0.08,0.07,90,07393936+1202375,6.324,0.023,0.029,89707.8,5.061,0.003,0.015,136304.4,4.257,8.888,8.888,173228.8,AEF,111,111,000,662525,23.6,0,0,1.2630,0.8040,2.0670
101.051183,0.617128,0.07,0.06,0,06441228+0037016,5.885,0.009,0.019,129846.4,5.061,0.025,0.029,131677.0,4.779,0.007,0.016,90119.8,AAA,111,111,000,663656,23.5,0,0,0.8240,0.2820,1.1060
101.078066,2.808039,0.06,0.06,90,06441873+0248289,5.682,0.011,0.020,156541.7,5.061,0.021,0.026,131677.0,4.869,0.015,0.021,82950.7,AAA,111,111,000,774766,24.7,0,0,0.6210,0.1920,0.8130
100.620400,61.451405,0.06,0.06,0,06422889+6127050,5.717,0.005,0.018,156902.6,5.061,0.009,0.017,118716.2,4.906,0.009,0.017,92049.2,AAA,111,111,000,664666,52.0,0,0,0.6560,0.1550,0.8110
99.738101,64.155617,0.06,0.06,90,06385714+6409202,5.669,0.023,0.029,181898.9,5.061,0.001,0.015,136304.4,4.890,0.009,0.017,100096.8,AAA,111,111,000,663566,48.2,0,0,0.6080,0.1710,0.7790
296.766709,56.538284,0.07,0.06,90,19470401+5632178,6.005,0.011,0.020,120345.5,5.061,0.043,0.045,110792.4,4.704,0.007,0.016,136401.8,AAA,111,111,000,666657,21.2,0,0,0.9440,0.3570,1.3010
84.106509,-16.700039,0.06,0.06,0,05362556-1642001,5.780,0.013,0.021,175966.5,5.061,0.015,0.021,156498.4,4.881,0.021,0.026,97503.4,AAA,111,111,000,775766,24.6,0,0,0.7190,0.1800,0.8990
120.551656,-23.898893,0.08,0.07,0,08021239-2353560,5.852,0.015,0.023,138557.5,5.061,0.029,0.033,151185.5,4.560,0.033,0.036,106517.3,AAE,111,111,000,674616,21.3,0,0,0.7910,0.5010,1.2920
208.559419,-74.681374,0.07,0.07,90,13541426-7440529,6.011,0.011,0.020,111694.0,5.061,0.075,0.076,122888.2,4.656,0.015,0.021,94193.3,AEA,111,111,0d0,661546,27.4,0,0,0.9500,0.4050,1.3550
69.121391,23.340836,0.08,0.08,0,04362913+2320270,5.205,0.033,0.037,380566.0,5.062,0.001,0.015,185827.5,4.985,0.013,0.020,105298.0,EEA,111,111,000,162666,33.6,0,0,0.1430,0.0770,0.2200
73.940940,30.551214,0.07,0.07,90,04554582+3033043,5.936,0.007,0.018,157772.0,5.062,0.013,0.020,151046.3,4.230,0.007,0.016,203901.3,AAE,111,111,000,664626,29.9,0,0,0.8740,0.8320,1.7060
32.246184,-76.620995,0.06,0.06,0,02085908-7637155,5.935,0.019,0.026,163467.0,5.062,0.019,0.024,156354.4,4.838,0.017,0.023,91457.6,AAA,111,111,000,664666,21.8,0,0,0.8730,0.2240,1.0970
28.584440,-45.968437,0.06,0.06,0,01542026-4558063,5.687,0.013,0.021,166966.8,5.062,0.015,0.021,156354.4,4.825,0.005,0.016,102664.4,AAA,111,111,000,663666,110.1,0,0,0.6250,0.2370,0.8620
118.250233,-14.058054,0.07,0.07,0,07530005-1403289,5.555,0.013,0.021,240120.9,5.062,0.075,0.076,179518.8,4.785,0.011,0.018,96032.9,AEA,111,111,000,461655,22.0,0,0,0.4930,0.2770,0.7700
6.870959,59.329941,0.08,0.08,0,00272903+5919477,5.825,0.017,0.024,180896.4,5.062,0.286,0.286,151046.3,4.334,0.033,0.036,178986.4,ADA,131,111,000,660536,22.2,0,0,0.7630,0.7280,1.4910
142.614379,-71.826782,0.07,0.06,90,09302745-7149364,5.922,0.019,0.026,139197.0,5.062,0.031,0.034,131555.8,4.782,0.023,0.027,96298.6,AAA,111,111,000,664655,20.7,0,0,0.8600,0.2800,1.1400
104.750596,-13.940506,0.06,0.06,90,06590014-1356258,6.065,0.017,0.024,130746.5,5.062,0.019,0.024,156354.4,4.639,0.019,0.024,106125.6,AAA,111,111,000,665666,21.6,0,0,1.0030,0.4230,1.4260
149.845178,-5.413123,0.08,0.06,90,09592284-0524472,5.866,0.013,0.021,141589.2,5.062,0.053,0.055,122775.0,4.772,0.017,0.023,87623.4,AAA,111,111,000,664656,24.0,0,0,0.8040,0.2900,1.0940
156.632625,-39.387081,0.06,0.06,0,10263183-3923134,5.872,0.013,0.021,126949.2,5.062,0.029,0.033,118606.9,4.797,0.023,0.027,88638.0,AAA,111,111,000,663656,34.6,0,0,0.8100,0.2650,1.0750
294.212934,55.854961,0.06,0.06,90,19365110+5551178,5.905,0.017,0.024,131956.3,5.062,0.035,0.038,118606.9,4.846,0.015,0.021,93976.7,AAA,111,111,000,676756,23.2,0,0,0.8430,0.2160,1.0590
208.717786,-1.107688,0.08,0.07,90,13545226-0106276,5.781,0.009,0.019,153119.3,5.062,0.033,0.036,127089.6,4.806,0.009,0.017,82038.9,AAA,111,111,000,664666,21.3,0,0,0.7190,0.2560,0.9750
214.859763,14.935723,0.10,0.07,0,14192634+1456086,5.760,0.007,0.018,173153.0,5.062,0.011,0.018,140964.6,4.851,0.015,0.021,111178.3,AAA,111,111,0d0,663556,57.2,0,0,0.6980,0.2110,0.9090
262.937513,12.130627,0.07,0.07,90,17314500+1207502,5.950,0.013,0.021,150463.1,5.062,0.019,0.024,145918.4,4.813,0.009,0.017,103805.4,AAA,111,111,000,776656,25.3,0,0,0.8880,0.2490,1.1370
91.025517,42.008682,0.08,0.07,0,06040612+4200312,6.014,0.009,0.019,151995.2,5.062,0.013,0.020,167536.7,4.466,0.005,0.016,169832.2,AAA,111,111,000,664646,41.2,0,0,0.9520,0.5960,1.5480
19.616143,47.765148,0.06,0.06,0,01182787+4745545,5.974,0.017,0.024,147173.6,5.062,0.015,0.021,179518.8,4.787,0.011,0.018,122073.1,AAA,111,111,000,665566,34.6,0,0,0.9120,0.2750,1.1870
260.201458,6.435659,0.07,0.06,90,17204834+0626083,5.630,0.011,0.020,182150.4,5.062,0.039,0.042,127089.6,4.902,0.013,0.020,83295.2,AAA,111,111,000,663655,20.5,0,0,0.5680,0.1600,0.7280
348.721521,-16.239355,0.07,0.07,0,23145316-1614216,5.630,0.025,0.030,216486.1,5.062,0.035,0.038,151046.3,4.854,0.011,0.018,99958.6,AAA,111,111,000,463566,46.4,0,0,0.5680,0.2080,0.7760
337.280321,-36.969997,0.06,0.06,90,22290727-3658119,5.634,0.023,0.029,201293.6,5.062,0.055,0.057,167536.7,4.849,0.015,0.021,111383.3,AAA,111,111,000,463646,31.4,0,0,0.5720,0.2130,0.7850
74.044890,46.691578,0.06,0.06,90,04561077+4641296,6.168,0.021,0.027,136530.6,5.062,0.053,0.055,167536.7,4.652,0.009,0.017,153327.5,AAA,111,111,000,665636,30.2,0,0,1.1060,0.4100,1.5160
45.412549,64.935020,0.06,0.06,90,03013901+6456060,6.123,0.011,0.020,111745.5,5.062,0.033,0.036,122775.0,4.599,0.005,0.016,117983.2,AAA,111,111,000,666656,22.5,0,0,1.0610,0.4630,1.5240
108.652941,-30.654909,0.06,0.06,0,07143670-3039176,5.455,0.009,0.019,229313.7,5.062,0.019,0.024,151046.3,4.912,0.021,0.026,82531.6,AAA,111,111,000,564666,26.2,0,0,0.3930,0.1500,0.5430
186.500765,-68.427673,0.08,0.06,0,12260018-6825396,6.014,0.009,0.019,103951.3,5.062,0.023,0.027,106932.6,4.522,0.003,0.015,99453.5,AAA,111,111,000,664646,22.5,0,0,0.9520,0.5400,1.4920
294.267091,-21.629192,0.06,0.06,0,19370410-2137450,5.787,0.013,0.021,152275.5,5.062,0.019,0.024,131555.8,4.846,0.013,0.020,100697.8,AAA,111,111,ddd,664656,20.4,0,0,0.7250,0.2160,0.9410
280.929581,-63.945873,0.08,0.07,0,18434309-6356451,5.940,0.015,0.023,146700.0,5.062,0.085,0.086,140964.6,4.667,0.001,0.015,118746.3,AEE,111,111,000,662626,27.6,0,0,0.8780,0.3950,1.2730
112.998407,-31.250631,0.08,0.08,0,07315961-3115022,5.830,0.019,0.026,192943.4,5.062,0.075,0.076,179518.8,4.515,0.023,0.027,131953.2,AEE,111,111,00d,661626,26.4,0,0,0.7680,0.5470,1.3150
337.533219,33.257702,0.06,0.06,90,22300797+3315277,5.625,0.007,0.018,182991.1,5.062,0.011,0.018,127089.6,4.927,0.011,0.018,93458.8,AAA,111,111,000,662466,20.8,0,0,0.5630,0.1350,0.6980
8.122815,-81.655289,0.08,0.07,0,00322947-8139190,5.817,0.011,0.020,158719.4,5.063,0.003,0.015,126972.6,4.752,0.011,0.018,98996.5,AEA,111,111,000,562645,24.7,0,0,0.7540,0.3110,1.0650
153.353086,-33.031742,0.06,0.06,90,10132474-3301542,5.326,0.017,0.024,258243.9,5.063,0.027,0.031,156210.4,4.955,0.011,0.018,85000.2,AAA,111,111,000,364656,43.1,0,0,0.2630,0.1080,0.3710
210.265219,21.976290,0.11,0.11,90,14010365+2158346,5.483,0.009,0.019,201479.1,5.063,0.015,0.021,131434.7,4.941,0.009,0.017,74992.9,AAA,111,111,000,664666,105.9,0,0,0.4200,0.1220,0.5420
211.620753,-39.986626,0.06,0.06,90,14062898-3959118,5.731,0.015,0.023,177840.2,5.063,0.019,0.024,161700.0,4.865,0.017,0.023,92346.4,AAA,111,111,000,564656,26.8,0,0,0.6680,0.1980,0.8660
235.530939,-42.660103,0.06,0.06,0,15420742-4239363,5.946,0.017,0.024,131531.6,5.063,0.071,0.073,126972.6,4.624,0.011,0.018,111383.3,AAA,111,111,000,663646,21.1,0,0,0.8830,0.4390,1.3220
83.941032,35.268024,0.06,0.06,0,05354584+3516048,5.974,0.013,0.021,157699.4,5.063,0.021,0.026,161700.0,4.753,0.005,0.016,125956.3,AAA,111,111,000,664666,22.1,0,0,0.9110,0.3100,1.2210
217.160182,6.012362,0.24,0.06,0,14283844+0600445,5.788,0.009,0.019,157481.7,5.063,0.013,0.020,179353.6,4.816,0.007,0.016,96609.5,AAA,111,111,000,674757,24.1,0,0,0.7250,0.2470,0.9720
305.352258,20.910007,0.07,0.06,0,20212454+2054360,5.995,0.009,0.019,134719.4,5.063,0.025,0.029,145784.1,4.688,0.031,0.034,116471.6,AAA,111,111,000,664645,22.7,0,0,0.9320,0.3750,1.3070
104.751775,-32.722263,0.07,0.07,90,06590042-3243201,5.347,0.021,0.027,262198.4,5.063,0.029,0.033,161700.0,4.806,0.013,0.020,94193.3,EAA,111,111,000,263666,24.2,0,0,0.2840,0.2570,0.5410
163.983699,18.153065,0.18,0.07,90,10555608+1809110,5.543,0.015,0.023,197346.8,5.063,0.011,0.018,140834.8,4.972,0.011,0.018,78094.4,AAA,111,111,000,464766,37.3,0,0,0.4800,0.0910,0.5710
323.336107,33.802345,0.08,0.08,0,21332066+3348084,5.311,0.043,0.046,357297.5,5.063,0.210,0.210,185656.4,4.567,0.005,0.016,134778.3,ECA,131,111,000,260656,20.3,0,0,0.2480,0.4960,0.7440
294.661308,-52.466881,0.07,0.06,0,19383871-5228007,5.891,0.013,0.021,124747.0,5.063,0.051,0.053,110588.5,4.670,0.011,0.018,106762.8,AAA,111,111,000,663666,63.6,0,0,0.8280,0.3930,1.2210
129.471128,-12.705892,0.07,0.06,90,08375307-1242212,5.471,0.009,0.019,210877.4,5.063,0.029,0.033,136053.6,4.899,0.013,0.020,80690.1,AAA,111,111,000,565656,30.4,0,0,0.4080,0.1640,0.5720
145.814888,-53.258572,0.06,0.06,90,09431557-5315308,6.068,0.015,0.023,109705.9,5.063,0.005,0.016,136053.6,4.623,0.011,0.018,100512.5,AAA,111,111,000,663656,21.3,0,0,1.0050,0.4400,1.4450
328.398773,-21.930038,0.08,0.07,0,21533570-2155481,5.903,0.027,0.032,168356.5,5.063,0.045,0.047,161700.0,4.738,0.023,0.027,115138.4,AEA,111,111,000,662656,46.8,0,0,0.8400,0.3250,1.1650
324.813365,-13.894821,0.08,0.07,90,21391520-1353413,5.534,0.029,0.034,185707.7,5.063,0.069,0.071,122662.0,4.846,0.019,0.024,84726.6,AEA,111,111,000,362645,40.4,0,0,0.4710,0.2170,0.6880
77.705885,25.104988,0.07,0.07,90,05104941+2506179,6.093,0.017,0.024,146295.2,5.063,0.019,0.024,161700.0,4.653,0.011,0.018,147985.8,AEA,111,111,000,662636,21.4,0,0,1.0300,0.4100,1.4400
105.185493,-6.995444,0.06,0.06,90,07004451-0659435,6.033,0.009,0.019,139389.5,5.063,0.031,0.034,131434.7,4.348,0.017,0.023,143621.7,AAA,111,111,000,673737,22.0,0,0,0.9700,0.7150,1.6850
58.459637,26.895882,0.09,0.06,90,03535031+2653451,5.531,0.023,0.029,206552.3,5.063,0.029,0.033,140834.8,4.915,0.007,0.016,104814.2,AAA,111,111,000,466666,21.9,0,0,0.4680,0.1480,0.6160
35.836823,48.728100,0.08,0.08,90,02232083+4843411,6.613,0.015,0.023,71159.0,5.064,0.035,0.038,118388.6,3.710,0.236,0.236,267559.3,AAD,113,111,000,774707,31.1,0,0,1.5490,1.3540,2.9030
66.774853,-46.947491,0.06,0.06,90,04270596-4656509,5.256,0.037,0.041,285121.5,5.064,0.023,0.027,167228.4,4.950,0.025,0.029,94715.3,AAA,111,111,000,464666,46.6,0,0,0.1920,0.1140,0.3060
214.969540,6.534544,0.08,0.07,90,14195268+0632043,5.948,0.003,0.017,135903.3,5.064,0.007,0.016,173105.1,4.746,0.007,0.016,99545.1,AAA,111,111,000,665655,88.3,0,0,0.8840,0.3180,1.2020
211.973807,8.087987,0.11,0.08,0,14075371+0805167,5.794,0.011,0.020,162117.5,5.064,0.023,0.027,161551.1,4.771,0.005,0.016,93976.7,AAA,111,111,0d0,665666,27.0,0,0,0.7300,0.2930,1.0230
249.913033,-9.554572,0.07,0.07,90,16393912-0933164,5.353,0.033,0.037,289221.1,5.064,0.037,0.040,198751.3,4.977,0.011,0.018,98996.5,EAA,111,111,000,163667,52.4,0,0,0.2890,0.0870,0.3760
