ra,dec,err_maj,err_min,err_ang,designation,j_m,j_cmsig,j_msigcom,j_snr,h_m,h_cmsig,h_msigcom,h_snr,k_m,k_cmsig,k_msigcom,k_snr,ph_qual,rd_flg,bl_flg,cc_flg,ndet,prox,gal_contam,mp_flg,j_h,h_k,j_k
315.001366,42.931274,0.06,0.06,90,21000032+4255525,7.094,0.025,0.030,50679.2,7.004,0.033,0.036,28009.8,6.955,0.025,0.029,15467.5,AAA,111,111,000,777767,13.7,0,0,0.0900,0.0490,0.1390
319.343791,46.433418,0.06,0.06,90,21172250+4626003,7.883,0.013,0.021,21341.8,7.008,0.015,0.021,24305.8,6.697,0.013,0.020,13887.4,AAA,111,111,000,666666,17.8,0,0,0.8750,0.3110,1.1860
316.244583,47.413071,0.06,0.06,0,21045869+4724470,8.470,0.013,0.021,13785.7,7.003,0.007,0.016,23589.0,6.367,0.009,0.017,21608.3,AAA,111,111,000,666645,11.7,0,0,1.4670,0.6360,2.1030
312.703186,47.518688,0.06,0.06,90,20504876+4731072,7.834,0.017,0.024,20836.8,7.009,0.025,0.029,18420.9,6.747,0.009,0.017,15227.2,AAA,111,111,000,666656,11.2,0,0,0.8250,0.2620,1.0870
313.370504,43.999763,0.06,0.06,90,20532892+4359591,8.502,0.021,0.027,11262.4,7.003,0.013,0.020,20545.2,6.477,0.005,0.016,18223.0,AAA,111,111,000,666666,12.5,0,0,1.4990,0.5260,2.0250
159.647790,-51.678383,0.06,0.06,90,10383546-5140421,7.834,0.007,0.018,21569.0,7.002,0.041,0.044,22809.2,6.716,0.019,0.024,15136.3,AAA,111,111,000,666666,27.5,0,0,0.8320,0.2860,1.1180
160.940989,-49.214764,0.06,0.06,90,10434583-4912531,7.935,0.011,0.020,17718.6,7.005,0.031,0.034,19138.6,6.724,0.009,0.017,14022.3,AAA,111,111,000,666666,10.8,0,0,0.9300,0.2810,1.2110
154.631121,-47.897903,0.07,0.06,0,10183146-4753524,7.807,0.013,0.021,22889.2,7.006,0.043,0.045,21208.5,6.747,0.007,0.016,15762.3,AAA,111,111,000,666656,14.5,0,0,0.8010,0.2590,1.0600
156.023152,-46.551842,0.06,0.06,90,10240555-4633066,7.889,0.015,0.023,24368.6,7.007,0.041,0.044,26984.2,6.734,0.015,0.021,17693.8,AAA,111,111,000,666666,14.3,0,0,0.8820,0.2730,1.1550
155.837836,-46.631119,0.06,0.06,90,10232108-4637520,7.930,0.019,0.026,23465.5,7.004,0.039,0.042,26140.3,6.668,0.033,0.036,18164.4,AAA,111,111,000,676655,19.0,0,0,0.9260,0.3360,1.2620
159.700179,-40.672073,0.06,0.06,90,10384804-4040194,7.077,0.005,0.018,48043.0,7.006,0.041,0.044,23523.9,6.947,0.017,0.023,13110.5,AAA,111,111,000,666666,15.8,0,0,0.0710,0.0590,0.1300
161.685170,-39.804497,0.06,0.06,90,10464444-3948161,7.505,0.005,0.018,32391.4,7.007,0.025,0.029,26068.1,6.830,0.009,0.017,14602.3,AAA,111,111,000,666656,36.2,0,0,0.4980,0.1770,0.6750
157.345573,-40.494061,0.06,0.06,0,10292293-4029386,7.687,0.023,0.029,27392.4,7.002,0.041,0.044,22034.9,6.802,0.015,0.021,14983.7,AAA,111,111,000,776755,20.4,0,0,0.6850,0.2000,0.8850
133.428279,-5.923571,0.08,0.06,90,08534278-0555248,7.279,0.015,0.023,42739.6,7.004,0.053,0.055,26140.3,6.928,0.017,0.023,12451.5,AAA,111,111,000,666666,58.5,0,0,0.2750,0.0760,0.3510
135.268625,-5.230069,0.07,0.06,0,09010447-0513482,7.822,0.019,0.026,27773.5,7.006,0.025,0.029,23523.9,6.769,0.019,0.024,14921.8,AAA,111,111,000,666666,31.4,0,0,0.8160,0.2370,1.0530
131.499629,-11.394578,0.07,0.07,90,08455991-1123404,7.485,0.021,0.027,40591.0,7.007,0.069,0.071,28914.1,6.845,0.015,0.021,13913.0,AAA,111,111,000,666666,10.9,0,0,0.4780,0.1620,0.6400
137.954207,-12.182532,0.07,0.06,90,09114900-1210571,7.280,0.027,0.032,44200.8,7.006,0.035,0.038,26092.2,7.009,0.027,0.031,13268.4,AAA,111,111,000,666646,34.1,0,0,0.2740,-0.0030,0.2710
118.241342,-22.942238,0.07,0.06,0,07525792-2256320,7.962,0.009,0.019,25271.4,7.001,0.049,0.051,33381.8,6.643,0.007,0.016,17346.8,AAA,111,111,000,666666,11.5,0,0,0.9610,0.3580,1.3190
251.286814,-52.843151,0.06,0.06,90,16450883-5250353,7.613,0.017,0.024,23835.8,7.006,0.027,0.031,19121.0,6.851,0.015,0.021,15346.9,AAA,111,111,000,666666,13.9,0,0,0.6070,0.1550,0.7620
251.457944,-53.290459,0.06,0.06,90,16454990-5317256,8.038,0.015,0.023,16115.0,7.002,0.031,0.034,19191.5,6.651,0.021,0.026,17824.6,AAA,111,111,000,666666,16.3,0,0,1.0360,0.3510,1.3870
250.178451,-53.484985,0.06,0.06,90,16404282-5329059,7.870,0.017,0.024,19472.9,7.009,0.029,0.033,18420.9,6.700,0.021,0.026,17038.0,AAA,111,111,000,666655,12.3,0,0,0.8610,0.3090,1.1700
256.880723,-54.742397,0.06,0.06,90,17073137-5444326,8.062,0.015,0.023,19392.3,7.009,0.039,0.042,25136.8,6.231,0.017,0.023,25352.5,AAA,111,111,000,666666,12.9,0,0,1.0530,0.7780,1.8310
254.859723,-54.950668,0.06,0.06,90,16592633-5457024,7.945,0.017,0.024,19472.9,7.002,0.033,0.036,19191.5,6.554,0.013,0.020,17572.0,AAA,111,111,000,777766,14.3,0,0,0.9430,0.4480,1.3910
255.305519,-54.475609,0.06,0.06,90,17011332-5428321,7.833,0.011,0.020,21588.9,7.004,0.025,0.029,19156.2,6.745,0.017,0.023,14237.1,AAA,111,111,000,666666,11.6,0,0,0.8290,0.2590,1.0880
256.442061,-54.331387,0.07,0.07,0,17054609-5419529,7.887,0.015,0.023,23584.7,7.007,0.031,0.034,23502.3,6.631,0.029,0.033,17539.6,AAA,111,111,000,676767,16.3,0,0,0.8800,0.3760,1.2560
249.007869,-57.853859,0.06,0.06,90,16360188-5751138,7.954,0.015,0.023,21420.5,7.009,0.023,0.027,23459.0,6.696,0.007,0.016,15959.5,AAA,111,111,000,777767,10.8,0,0,0.9450,0.3130,1.2580
251.398300,-57.182320,0.06,0.06,90,16453559-5710563,7.966,0.015,0.023,19099.9,7.002,0.041,0.044,21286.8,6.686,0.025,0.029,16673.2,AAA,111,111,000,666655,10.1,0,0,0.9640,0.3160,1.2800
255.248938,-56.748425,0.06,0.06,90,17005974-5644543,7.990,0.013,0.021,18682.3,7.009,0.027,0.031,19068.2,6.743,0.009,0.017,14263.3,AAA,111,111,000,666666,17.7,0,0,0.9810,0.2660,1.2470
117.539533,-16.017105,0.07,0.06,0,07500948-1601015,7.709,0.017,0.024,26842.9,7.002,0.059,0.061,22809.2,6.804,0.017,0.023,12584.0,AAA,111,111,000,666767,12.9,0,0,0.7070,0.1980,0.9050
117.072089,-17.654057,0.07,0.06,0,07481730-1739146,7.944,0.013,0.021,20884.8,7.007,0.017,0.023,21933.6,6.735,0.021,0.026,12954.5,AAA,111,111,000,776756,25.8,0,0,0.9370,0.2720,1.2090
116.765815,-11.394261,0.08,0.06,0,07470379-1123393,7.917,0.017,0.024,25446.6,7.003,0.029,0.033,29020.8,6.597,0.015,0.021,18097.6,AAA,111,111,000,666656,18.3,0,0,0.9140,0.4060,1.3200
117.131026,-10.674759,0.09,0.06,0,07483144-1040291,7.488,0.013,0.021,39104.8,7.001,0.063,0.065,30096.1,6.778,0.021,0.026,15857.0,AAA,111,111,000,675677,11.2,0,0,0.4870,0.2230,0.7100
124.748856,-7.629522,0.06,0.06,90,08185972-0737462,7.549,0.015,0.023,36968.3,7.002,0.049,0.051,27108.8,6.925,0.015,0.021,13378.9,AAA,111,111,000,664466,34.8,0,0,0.5470,0.0770,0.6240
124.056674,-7.970723,0.06,0.06,90,08161360-0758146,7.433,0.011,0.020,42582.4,7.003,0.031,0.034,28035.6,6.899,0.023,0.027,14184.7,AAA,111,111,000,666655,24.3,0,0,0.4300,0.1040,0.5340
124.329587,-3.503937,0.06,0.06,90,08171910-0330141,7.600,0.023,0.029,29677.7,7.006,0.053,0.055,24350.6,6.812,0.025,0.029,13855.4,AAA,111,111,000,666666,47.8,0,0,0.5940,0.1940,0.7880
122.433945,-9.053548,0.06,0.06,90,08094414-0903127,7.808,0.013,0.021,28133.9,7.004,0.039,0.042,27058.9,6.803,0.017,0.023,14461.7,AAA,111,111,000,666666,34.2,0,0,0.8040,0.2010,1.0050
112.722445,-22.391781,0.06,0.06,90,07305338-2223304,7.666,0.021,0.027,24323.7,7.007,0.057,0.059,20469.6,6.854,0.015,0.021,12877.2,AAA,111,111,000,666666,16.1,0,0,0.6590,0.1530,0.8120
113.488461,-14.067409,0.06,0.06,0,07335723-1404026,7.736,0.013,0.021,22805.0,7.009,0.035,0.038,23459.0,6.785,0.013,0.020,13256.2,AAA,111,111,000,666666,17.4,0,0,0.7270,0.2240,0.9510
110.024149,-17.794329,0.06,0.06,0,07200579-1747395,8.434,0.017,0.024,12847.8,7.009,0.039,0.042,20432.0,6.426,0.019,0.024,17824.6,AAA,111,111,000,666666,10.7,0,0,1.4250,0.5830,2.0080
272.739429,-25.037409,0.06,0.06,90,18105746-2502146,8.153,0.017,0.024,4479.5,7.002,0.023,0.027,6139.2,6.391,0.013,0.020,9226.1,AAA,111,111,000,667777,10.1,0,0,1.1510,0.6110,1.7620
273.067064,-23.365637,0.06,0.06,0,18121609-2321562,8.470,0.031,0.035,5063.3,7.004,0.039,0.042,5524.7,6.265,0.023,0.027,10009.7,AAA,111,111,000,666666,11.2,0,0,1.4660,0.7390,2.2050
270.097251,-31.067295,0.06,0.06,90,18002334-3104022,8.118,0.021,0.027,4626.3,7.002,0.069,0.071,5347.0,6.378,0.025,0.029,11097.4,AAA,111,111,000,666655,12.3,0,0,1.1160,0.6240,1.7400
270.642029,-32.393448,0.06,0.06,90,18023408-3223364,7.909,0.015,0.023,5608.3,7.004,0.033,0.036,4811.8,6.703,0.007,0.016,9124.7,AAA,111,111,000,666666,11.6,0,0,0.9050,0.3010,1.2060
273.621426,-29.428009,0.06,0.06,90,18142914-2925408,8.030,0.009,0.019,4682.0,7.002,0.023,0.027,8093.0,6.478,0.011,0.018,11225.9,AAA,111,111,000,666666,12.1,0,0,1.0280,0.5240,1.5520
273.812717,-30.175009,0.06,0.06,0,18151505-3010300,7.827,0.019,0.026,20259.6,7.003,0.035,0.038,22014.6,6.704,0.009,0.017,16975.4,AAA,111,111,000,666666,10.1,0,0,0.8240,0.2990,1.1230
274.863614,-29.857065,0.06,0.06,90,18192726-2951254,7.980,0.011,0.020,7420.4,7.005,0.027,0.031,12215.5,6.608,0.015,0.021,13590.0,AAA,111,111,000,556666,15.5,0,0,0.9750,0.3970,1.3720
271.087058,-28.586464,0.06,0.06,90,18042089-2835112,8.175,0.019,0.026,2706.6,7.003,0.057,0.059,3182.1,6.347,0.011,0.018,6347.8,AAA,111,111,000,666666,10.7,0,0,1.1720,0.6560,1.8280
271.358087,-29.570030,0.06,0.06,90,18052594-2934121,7.930,0.017,0.024,3894.3,7.001,0.033,0.036,4202.5,6.682,0.037,0.040,5937.7,AAA,111,111,0dd,666645,10.1,0,0,0.9290,0.3190,1.2480
272.192645,-29.617525,0.06,0.06,0,18084623-2937030,8.102,0.013,0.021,4535.6,7.001,0.023,0.027,6144.8,6.432,0.015,0.021,8009.8,AAA,111,111,000,666655,10.5,0,0,1.1010,0.5690,1.6700
306.443496,-16.530085,0.07,0.06,0,20254643-1631483,7.834,0.015,0.023,23111.6,7.001,0.021,0.026,20583.1,6.522,0.011,0.018,19391.9,AAA,111,111,000,666666,24.5,0,0,0.8330,0.4790,1.3120
331.995658,-23.519257,0.07,0.06,90,22075895-2331093,7.488,0.015,0.023,36494.7,7.009,0.031,0.034,21893.2,6.890,0.017,0.023,14805.4,AAA,111,111,000,666666,24.3,0,0,0.4790,0.1190,0.5980
327.279268,-22.818529,0.07,0.06,90,21490702-2249067,7.316,0.013,0.021,47427.5,7.005,0.035,0.038,27034.0,6.912,0.015,0.021,15546.1,AAA,111,111,000,666655,11.0,0,0,0.3110,0.0930,0.4040
327.177013,-22.125652,0.06,0.06,90,21484248-2207323,7.491,0.033,0.037,41785.9,7.007,0.033,0.036,27932.5,6.827,0.009,0.017,17402.8,AAA,111,111,000,777766,37.1,0,0,0.4840,0.1800,0.6640
329.819297,-22.664103,0.06,0.06,90,21591663-2239507,7.528,0.013,0.021,39014.9,7.005,0.037,0.040,25229.6,6.810,0.017,0.023,17077.3,AAA,111,111,000,666644,26.9,0,0,0.5230,0.1950,0.7180
317.472797,-24.037100,0.07,0.06,90,21095347-2402135,7.715,0.011,0.020,33996.2,7.001,0.035,0.038,30096.1,6.765,0.019,0.024,17800.0,AAA,111,111,000,666666,15.7,0,0,0.7140,0.2360,0.9500
321.534719,-22.469305,0.07,0.06,0,21260833-2228094,7.557,0.017,0.024,37986.6,7.006,0.031,0.034,25206.4,6.860,0.007,0.016,16308.7,AAA,111,111,000,777767,15.1,0,0,0.5510,0.1460,0.6970
320.155723,-21.581047,0.07,0.06,0,21203737-2134517,7.600,0.009,0.019,31800.2,7.007,0.029,0.033,19774.7,6.836,0.023,0.027,16673.2,AAA,111,111,000,666656,32.8,0,0,0.5930,0.1710,0.7640
318.617424,-20.564070,0.07,0.06,0,21142818-2033506,7.783,0.007,0.018,22606.3,7.008,0.029,0.033,19085.8,6.777,0.021,0.026,15332.8,AAA,111,111,000,666666,36.3,0,0,0.7750,0.2310,1.0060
312.179570,-19.480322,0.07,0.06,0,20484309-1928491,7.507,0.017,0.024,34644.2,7.001,0.021,0.026,21306.4,6.929,0.013,0.020,14785.0,AAA,111,111,000,666666,12.3,0,0,0.5060,0.0720,0.5780
312.544939,-19.791069,0.06,0.06,0,20501078-1947278,7.928,0.013,0.021,26075.3,7.007,0.047,0.049,23502.3,6.687,0.013,0.020,21213.9,AAA,111,111,000,666666,47.4,0,0,0.9210,0.3200,1.2410
309.778120,-16.454370,0.06,0.06,90,20390674-1627157,7.494,0.019,0.026,32721.3,7.008,0.035,0.038,24305.8,6.905,0.019,0.024,12286.3,AAA,111,111,000,666666,17.1,0,0,0.4860,0.1030,0.5890
275.566800,-43.886208,0.06,0.06,90,18221603-4353103,7.810,0.045,0.048,26207.8,7.007,0.043,0.045,27932.5,6.712,0.015,0.021,17443.0,AAA,111,111,000,677766,15.4,0,0,0.8030,0.2950,1.0980
294.454185,12.068421,0.11,0.06,0,19374900+1204063,7.904,0.011,0.020,21668.6,7.009,0.007,0.016,21150.0,6.772,0.023,0.027,14880.6,AAA,111,111,000,666666,11.1,0,0,0.8950,0.2370,1.1320
298.114504,14.591000,0.06,0.06,90,19522748+1435276,7.841,0.011,0.020,23770.0,7.002,0.009,0.017,28061.4,6.714,0.009,0.017,13207.5,AAA,111,111,000,666666,13.1,0,0,0.8390,0.2880,1.1270
298.236420,13.480068,0.06,0.06,90,19525674+1328482,7.988,0.013,0.021,20760.1,7.004,0.005,0.016,26140.3,6.709,0.009,0.017,13268.4,AAA,111,111,000,666666,14.2,0,0,0.9840,0.2950,1.2790
297.429251,15.738409,0.07,0.06,90,19494302+1544182,7.948,0.009,0.019,16339.2,7.002,0.027,0.031,17302.5,6.649,0.013,0.020,14515.1,AAA,111,111,000,666666,13.8,0,0,0.9460,0.3530,1.2990
295.932944,13.967251,0.06,0.06,90,19434390+1358021,7.884,0.013,0.021,22071.4,7.004,0.019,0.024,23567.3,6.659,0.011,0.018,13422.1,AAA,111,111,000,665666,13.4,0,0,0.8800,0.3450,1.2250
301.898423,17.473036,0.09,0.06,0,20073562+1728229,7.816,0.013,0.021,22700.2,7.006,0.011,0.018,25206.4,6.739,0.017,0.023,15339.8,AAA,111,111,000,665666,30.5,0,0,0.8100,0.2670,1.0770
301.172284,15.973993,0.06,0.06,0,20044134+1558263,7.533,0.009,0.019,31566.8,7.009,0.031,0.034,22662.6,6.887,0.009,0.017,15368.1,AAA,111,111,0ss,666666,21.8,0,0,0.5240,0.1220,0.6460
303.279568,10.698075,0.07,0.06,0,20130709+1041530,7.602,0.009,0.019,30664.1,7.002,0.033,0.036,24440.5,6.831,0.015,0.021,14093.5,AAA,111,111,000,666666,22.5,0,0,0.6000,0.1710,0.7710
303.387385,10.149501,0.06,0.06,90,20133297+1008582,7.666,0.013,0.021,29924.7,7.006,0.027,0.031,25206.4,6.788,0.019,0.024,15178.2,AAA,111,111,000,666666,20.1,0,0,0.6600,0.2180,0.8780
271.185154,43.041359,0.07,0.06,0,18044443+4302288,7.718,0.005,0.018,27556.9,7.002,0.007,0.016,22809.2,6.851,0.011,0.018,14322.5,AAA,111,111,000,666666,26.9,0,0,0.7160,0.1510,0.8670
270.170927,36.316338,0.07,0.06,0,18004102+3618588,7.633,0.007,0.018,34216.1,7.004,0.019,0.024,28994.1,6.823,0.013,0.020,20759.7,AAA,111,111,000,666656,17.4,0,0,0.6290,0.1810,0.8100
278.412294,36.374043,0.06,0.06,90,18333895+3622265,7.491,0.019,0.026,40367.3,7.003,0.045,0.047,32189.2,6.873,0.007,0.016,16680.9,AAA,111,111,000,665655,37.2,0,0,0.4880,0.1300,0.6180
272.905698,38.270485,0.06,0.06,90,18113736+3816137,7.491,0.015,0.023,43254.4,7.007,0.013,0.020,29930.2,6.899,0.011,0.018,15733.3,AAA,111,111,000,666666,45.4,0,0,0.4840,0.1080,0.5920
271.034300,24.422989,0.07,0.06,90,18040823+2425227,7.881,0.021,0.027,23715.4,7.001,0.025,0.029,23632.5,6.674,0.017,0.023,20740.5,AAA,111,111,000,666666,15.3,0,0,0.8800,0.3270,1.2070
271.040621,25.345390,0.06,0.06,0,18040974+2520434,7.486,0.021,0.027,34121.7,7.005,0.035,0.038,23545.6,6.870,0.013,0.020,17314.9,AAA,111,111,000,776767,22.3,0,0,0.4810,0.1350,0.6160
277.414352,24.807737,0.06,0.06,90,18293944+2448278,7.638,0.015,0.023,28657.0,7.004,0.023,0.027,21994.3,6.854,0.011,0.018,17572.0,AAA,111,111,000,665566,18.3,0,0,0.6340,0.1500,0.7840
279.863978,26.104122,0.06,0.06,0,18392735+2606148,8.003,0.035,0.039,21939.7,7.004,0.029,0.033,23567.3,6.674,0.011,0.018,20740.5,AAA,111,111,000,777777,32.4,0,0,0.9990,0.3300,1.3290
273.882982,28.397160,0.07,0.06,0,18153191+2823497,7.480,0.011,0.020,35516.5,7.004,0.009,0.017,28009.8,6.902,0.011,0.018,11107.6,AAA,111,111,000,677777,20.6,0,0,0.4760,0.1020,0.5780
295.146757,24.193916,0.06,0.06,0,19403522+2411380,8.505,0.019,0.026,10850.0,7.001,0.017,0.023,21306.4,6.284,0.007,0.016,20315.2,AAA,111,111,000,666666,11.6,0,0,1.5040,0.7170,2.2210
296.923933,6.632641,0.08,0.06,0,19474174+0637575,7.903,0.015,0.023,19553.8,7.003,0.049,0.051,18522.9,6.612,0.015,0.021,16657.9,AAA,111,111,000,666645,18.9,0,0,0.9000,0.3910,1.2910
296.725713,8.828959,0.06,0.06,90,19465417+0849442,7.939,0.015,0.023,20981.2,7.002,0.043,0.045,21286.8,6.695,0.013,0.020,17718.2,AAA,111,111,000,666656,10.5,0,0,0.9370,0.3070,1.2440
296.431282,8.127238,0.08,0.06,0,19454350+0807380,7.982,0.025,0.030,19481.8,7.008,0.025,0.029,20450.8,6.633,0.021,0.026,16913.0,AAA,111,111,000,666666,16.2,0,0,0.9740,0.3750,1.3490
295.118119,8.417105,0.07,0.06,0,19402834+0825015,7.849,0.019,0.026,27091.3,7.008,0.015,0.021,24305.8,6.739,0.023,0.027,17014.5,AAA,111,111,000,676666,12.9,0,0,0.8410,0.2690,1.1100
298.401464,4.209863,0.07,0.06,0,19533635+0412355,7.832,0.055,0.058,21608.8,7.003,0.037,0.040,22788.2,6.679,0.017,0.023,17981.3,AAA,111,111,000,666666,11.1,0,0,0.8290,0.3240,1.1530
296.169482,3.318582,0.06,0.06,0,19444067+0319068,7.716,0.005,0.018,26670.4,7.002,0.021,0.026,22034.9,6.760,0.015,0.021,15574.7,AAA,111,111,000,666656,11.3,0,0,0.7140,0.2420,0.9560
297.762826,9.987428,0.07,0.06,0,19510307+0959147,7.935,0.017,0.024,18985.9,7.004,0.027,0.031,18505.9,6.652,0.025,0.029,16055.4,AAA,111,111,000,666656,11.2,0,0,0.9310,0.3520,1.2830
303.397728,1.490180,0.07,0.06,0,20133545+0129246,7.700,0.009,0.019,29002.1,7.002,0.025,0.029,22034.9,6.814,0.015,0.021,15878.9,AAA,111,111,000,666666,14.9,0,0,0.6980,0.1880,0.8860
303.773492,4.975869,0.10,0.06,0,20150563+0458331,7.388,0.013,0.021,34852.2,7.001,0.021,0.026,18557.1,6.855,0.009,0.017,14269.9,AAA,111,111,000,666666,12.7,0,0,0.3870,0.1460,0.5330
301.307306,11.021278,0.10,0.06,0,20051375+1101166,7.428,0.011,0.020,37258.9,7.008,0.041,0.044,24305.8,6.808,0.011,0.018,14395.3,AAA,111,111,000,666666,12.0,0,0,0.4200,0.2000,0.6200
304.319145,7.600942,0.07,0.06,0,20171659+0736033,7.678,0.019,0.026,28591.0,7.006,0.031,0.034,21953.8,6.829,0.009,0.017,15661.0,AAA,111,111,000,666655,14.1,0,0,0.6720,0.1770,0.8490
158.850508,83.102180,0.09,0.08,90,10352412+8306078,7.557,0.015,0.023,31961.7,7.006,0.029,0.033,20488.5,6.888,0.017,0.023,15354.0,AAA,111,111,000,666666,56.5,0,0,0.5510,0.1180,0.6690
91.730280,77.270020,0.07,0.06,0,06065526+7716120,7.572,0.011,0.020,29419.1,7.004,0.009,0.017,20526.3,6.903,0.015,0.021,14132.5,AAA,111,111,000,667766,30.9,0,0,0.5680,0.1010,0.6690
95.477874,77.755615,0.08,0.06,90,06215468+7745202,7.578,0.007,0.018,32451.1,7.001,0.035,0.038,22055.2,6.843,0.009,0.017,16566.1,AAA,111,111,000,666666,22.6,0,0,0.5770,0.1580,0.7350
149.121695,76.143951,0.08,0.06,0,09562920+7608382,7.456,0.015,0.023,33886.8,7.009,0.019,0.024,19738.3,6.920,0.015,0.021,14401.9,AAA,111,111,000,666666,58.4,0,0,0.4470,0.0890,0.5360
161.328260,73.522896,0.09,0.07,90,10451878+7331224,7.617,0.025,0.030,28224.7,7.002,0.013,0.020,19866.0,6.857,0.007,0.016,13292.9,AAA,111,111,000,666666,45.9,0,0,0.6150,0.1450,0.7600
165.729847,73.633133,0.06,0.06,0,11025516+7337592,7.248,0.023,0.029,43977.5,7.008,0.019,0.024,23480.6,6.976,0.007,0.016,12765.0,AAA,111,111,000,664666,50.4,0,0,0.2400,0.0320,0.2720
147.058560,77.445526,0.08,0.06,0,09481405+7726438,7.567,0.013,0.021,28551.6,7.004,0.025,0.029,19156.2,6.849,0.011,0.018,14349.0,AAA,111,111,000,664656,37.8,0,0,0.5630,0.1550,0.7180
152.252217,80.348511,0.10,0.09,0,10090053+8020546,7.580,0.013,0.021,31291.8,7.001,0.041,0.044,19884.3,6.809,0.025,0.029,17693.8,AAA,111,111,000,666666,29.7,0,0,0.5790,0.1920,0.7710
92.566504,49.262325,0.06,0.06,0,06101596+4915443,7.918,0.017,0.024,24560.1,7.007,0.021,0.026,23502.3,6.824,0.007,0.016,17451.0,AAA,111,111,000,666666,20.6,0,0,0.9110,0.1830,1.0940
91.468607,48.249279,0.07,0.06,90,06055246+4814574,6.874,0.009,0.019,62062.6,7.005,0.045,0.047,23545.6,7.017,0.009,0.017,15653.8,AAA,111,111,000,666666,10.2,0,0,-0.1310,-0.0120,-0.1430
94.402687,47.424702,0.06,0.06,0,06173664+4725289,7.693,0.015,0.023,24560.1,7.006,0.009,0.017,19792.9,6.835,0.015,0.021,16122.0,AAA,111,111,000,666666,22.9,0,0,0.6870,0.1710,0.8580
95.375446,53.222263,0.06,0.06,90,06213010+5313201,7.575,0.027,0.032,32540.9,7.004,0.019,0.024,23567.3,6.862,0.013,0.020,16278.7,AAA,111,111,000,666666,44.5,0,0,0.5710,0.1420,0.7130
92.132249,51.474136,0.06,0.06,90,06083173+5128268,7.844,0.023,0.029,26292.4,7.004,0.057,0.059,23567.3,6.802,0.025,0.029,17808.2,AAA,111,111,000,666666,16.9,0,0,0.8400,0.2020,1.0420
96.365388,51.321003,0.07,0.06,90,06252769+5119156,7.756,0.007,0.018,27544.2,7.005,0.039,0.042,22746.3,6.844,0.013,0.020,16550.8,AAA,111,111,000,666655,13.4,0,0,0.7510,0.1610,0.9120
114.273939,54.385170,0.10,0.09,0,07370574+5423066,7.222,0.027,0.032,48264.7,7.008,0.039,0.042,22683.5,6.976,0.009,0.017,17418.9,AAA,111,111,000,777777,99.1,0,0,0.2140,0.0320,0.2460
109.214044,61.084862,0.06,0.06,0,07165137+6105055,7.718,0.013,0.021,25717.6,7.005,0.019,0.024,22746.3,6.847,0.009,0.017,14375.4,AAA,111,111,000,663566,47.6,0,0,0.7130,0.1580,0.8710
97.691557,55.746368,0.06,0.06,90,06304597+5544469,7.484,0.011,0.020,36629.4,7.005,0.037,0.040,21974.0,6.887,0.021,0.026,17045.9,AAA,111,111,ss0,566656,29.5,0,0,0.4790,0.1180,0.5970
100.988662,57.588646,0.06,0.06,90,06435727+5735191,7.846,0.019,0.026,30132.1,7.006,0.011,0.018,25206.4,6.852,0.015,0.021,18863.4,AAA,111,111,000,666666,23.0,0,0,0.8400,0.1540,0.9940
106.722274,55.189487,0.06,0.06,0,07065334+5511221,7.259,0.045,0.048,42056.2,7.005,0.039,0.042,21228.0,6.924,0.007,0.016,15375.2,AAA,111,111,000,666666,11.1,0,0,0.2540,0.0810,0.3350
107.703477,56.646591,0.08,0.06,90,07104883+5638477,7.525,0.011,0.020,30720.6,7.007,0.037,0.040,21189.0,6.908,0.015,0.021,15073.7,AAA,111,111,000,665566,14.4,0,0,0.5180,0.0990,0.6170
231.337327,-64.478188,0.06,0.06,90,15252095-6428414,7.947,0.015,0.023,18139.7,7.007,0.029,0.033,21189.0,6.620,0.011,0.018,15431.9,AAA,111,111,000,666666,11.2,0,0,0.9400,0.3870,1.3270
232.114847,-66.692207,0.17,0.06,0,15282756-6641319,7.904,0.013,0.021,20222.3,7.007,0.021,0.026,20469.6,6.704,0.021,0.026,14785.0,AAA,111,111,000,666666,14.1,0,0,0.8970,0.3030,1.2000
217.236253,-66.959618,0.07,0.06,0,14285670-6657346,7.952,0.013,0.021,22994.8,7.006,0.035,0.038,26092.2,6.642,0.019,0.024,19935.2,AAA,111,111,000,666666,13.5,0,0,0.9460,0.3640,1.3100
214.785201,-67.134644,0.06,0.06,0,14190844-6708047,7.990,0.019,0.026,18682.3,7.002,0.019,0.024,25299.4,6.615,0.029,0.033,16048.0,AAA,111,111,000,666656,10.1,0,0,0.9880,0.3870,1.3750
219.127512,-64.146553,0.06,0.06,90,14363060-6408475,7.165,0.017,0.024,32466.1,7.001,0.027,0.031,19884.3,6.870,0.005,0.016,11841.9,AAA,111,111,000,665744,10.4,0,0,0.1640,0.1310,0.2950
220.397230,-64.205353,0.06,0.06,90,14413533-6412192,8.029,0.021,0.027,15164.6,7.005,0.045,0.047,20507.4,6.501,0.021,0.026,16070.1,AAA,111,111,000,666666,14.4,0,0,1.0240,0.5040,1.5280
216.413801,-64.313065,0.06,0.06,90,14253931-6418470,7.985,0.017,0.024,16921.2,7.005,0.045,0.047,21228.0,6.681,0.023,0.027,14588.8,AAA,111,111,000,666655,15.1,0,0,0.9800,0.3240,1.3040
