ra,dec,h_m,prox
334.705818,-27.521982,11.030,78.4
43.005453,18.909670,11.030,76.5
47.898812,13.596715,11.030,76.9
31.681197,-8.841362,11.030,75.3
226.981481,33.834900,11.030,83.4
50.187546,-48.657379,11.030,121.2
13.544674,-33.934864,11.030,118.8
193.605227,27.188744,11.030,86.8
347.903701,6.660026,11.030,81.0
55.758095,-21.863956,11.030,85.7
29.194302,-14.281437,11.030,90.3
46.368827,21.570681,11.030,84.1
39.260686,10.608882,11.030,112.1
169.698103,25.220041,11.030,94.4
27.037675,-18.178204,11.030,128.1
142.639952,19.752275,11.030,91.6
233.279079,67.349586,11.030,75.6
171.905565,-7.820885,11.030,101.3
334.443207,5.697103,11.031,79.2
30.067753,7.161595,11.031,88.4
3.061182,10.170004,11.031,82.5
216.975932,61.901497,11.031,78.1
180.814360,33.370983,11.031,121.3
53.978825,-51.965633,11.031,77.6
11.049195,21.878435,11.031,89.4
55.619496,-3.376443,11.031,94.4
26.057429,-28.355022,11.031,77.5
205.906678,-6.282455,11.031,77.2
50.196028,-46.277542,11.031,108.2
21.630764,-36.042023,11.031,75.8
205.639923,23.845451,11.031,105.4
136.437337,65.612167,11.031,78.4
33.430016,22.388828,11.031,91.8
40.642805,-14.792448,11.031,83.7
35.392035,23.779301,11.031,77.4
253.095468,34.255299,11.031,80.0
27.177184,-7.771099,11.031,100.0
139.239013,45.249908,11.031,92.6
132.494764,42.881744,11.031,93.3
170.570421,2.220150,11.031,87.2
175.260422,6.612175,11.031,89.0
357.462096,10.634592,11.031,97.0
169.902442,37.626812,11.031,99.7
152.013538,27.098700,11.031,102.8
154.892253,44.536900,11.031,79.7
196.170507,39.939384,11.031,88.8
146.643740,19.474661,11.031,91.7
56.337668,5.653163,11.031,93.3
213.880686,31.759254,11.031,89.1
58.303764,2.622485,11.031,81.3
170.940030,64.623390,11.031,80.6
211.075893,31.304434,11.031,75.2
254.211782,47.376514,11.031,87.2
152.900280,32.267643,11.031,86.7
148.423584,36.199539,11.031,123.9
131.993074,4.024213,11.031,87.7
154.075087,0.343220,11.031,87.9
239.759102,39.929558,11.031,80.2
184.297343,60.071289,11.031,114.4
216.735422,21.145929,11.031,80.1
8.483196,-20.685766,11.031,77.7
341.773635,-15.730969,11.031,84.0
241.529727,49.835972,11.031,80.5
15.921078,-14.924143,11.031,96.7
160.260077,6.529064,11.031,78.5
49.881378,5.278367,11.031,87.9
172.275726,66.288551,11.031,84.6
205.673371,11.561271,11.031,88.3
219.260656,48.501194,11.031,132.9
26.177368,4.140473,11.031,77.5
27.049437,-9.888504,11.031,94.5
184.234263,35.604141,11.031,83.4
187.298120,-4.500452,11.031,105.0
185.977033,-7.817282,11.031,82.4
44.490613,-4.578845,11.032,77.3
132.917398,25.203613,11.032,103.4
36.930946,1.460479,11.032,92.7
124.627333,42.451740,11.032,88.9
338.431559,-21.581308,11.032,78.5
8.282794,9.248140,11.032,116.6
159.043477,53.796925,11.032,78.5
191.001290,4.998981,11.032,104.0
244.320909,73.655785,11.032,79.0
159.254960,61.550350,11.032,97.8
44.047019,-3.707051,11.032,107.3
204.619762,9.645018,11.032,102.0
40.192456,-31.896357,11.032,75.4
332.497350,-2.862718,11.032,75.5
183.214577,41.600117,11.032,100.8
43.230941,-27.886848,11.032,96.0
224.026246,47.905277,11.032,81.2
191.541003,32.147934,11.032,84.7
58.923045,-17.486355,11.032,78.3
170.224082,-18.898991,11.032,80.2
1.601972,-22.186165,11.032,89.7
339.163326,-16.436579,11.032,85.8
341.751866,-29.945217,11.032,78.0
39.938598,-23.043892,11.032,79.2
195.807669,21.545242,11.032,102.5
21.789561,16.698322,11.032,79.2
39.177150,11.866746,11.032,83.2
225.044941,34.699810,11.032,86.3
9.126135,-32.075058,11.032,87.8
171.108180,64.632027,11.032,104.7
1.332500,-44.461494,11.032,125.3
209.413885,54.333981,11.032,82.3
10.177598,10.475446,11.032,103.6
55.829882,-32.510509,11.032,109.6
163.013957,17.098862,11.032,92.1
174.914899,55.278816,11.032,112.4
182.264508,28.313848,11.032,82.0
186.083362,64.976875,11.032,86.8
206.937573,23.116753,11.032,103.2
345.456716,-27.158785,11.033,91.7
238.014264,70.990372,11.033,93.2
163.423072,6.897878,11.033,80.8
14.693535,-3.156635,11.033,85.9
136.692903,29.999857,11.033,80.2
39.362822,-34.094990,11.033,92.5
52.341957,-69.429901,11.033,80.7
63.170169,-42.714558,11.033,103.7
50.484404,2.189761,11.033,86.0
136.214091,62.517906,11.033,96.9
27.507555,2.741496,11.033,82.5
186.718632,-15.122609,11.033,75.9
60.166418,-53.417488,11.033,86.3
5.791034,-20.016054,11.033,94.4
146.753783,7.796761,11.033,82.6
37.647358,-41.052158,11.033,107.1
172.340811,45.594849,11.033,77.2
235.195703,17.439512,11.033,112.9
154.571055,27.487762,11.033,84.0
203.718407,-23.689611,11.033,91.1
223.143819,16.132782,11.033,84.0
122.756313,40.188290,11.033,79.8
161.570404,36.468613,11.033,80.8
335.279109,18.602339,11.033,81.9
131.342914,35.423161,11.033,90.2
46.847342,-45.067005,11.033,81.1
352.601806,-29.700970,11.033,76.1
263.748538,61.422985,11.033,87.1
209.437542,32.562813,11.033,75.4
188.745241,0.264802,11.033,91.6
166.541876,61.556057,11.033,102.2
42.414564,-21.689907,11.033,96.2
229.482063,38.582184,11.033,113.5
350.294375,-25.874741,11.033,86.5
235.959063,33.192383,11.033,87.6
355.685469,-6.034092,11.033,115.5
48.893813,26.599365,11.033,81.8
13.850720,3.151371,11.033,78.1
356.517581,-62.479881,11.033,96.1
20.376334,-3.846641,11.033,82.3
43.074073,-5.964022,11.033,75.2
153.894709,43.325275,11.033,105.4
25.906494,25.893557,11.033,88.5
24.005354,-57.783951,11.033,89.2
356.459315,16.632036,11.033,87.4
351.863344,1.740595,11.033,78.1
162.834106,28.594479,11.033,89.4
5.085080,-24.633728,11.033,84.1
133.484790,64.722626,11.033,93.4
138.424480,-9.844503,11.033,79.8
351.993307,-21.748049,11.033,90.2
234.791934,13.503856,11.033,77.3
27.539262,-3.756760,11.033,78.8
21.363527,-17.594473,11.034,87.8
30.508924,-16.070597,11.034,82.2
47.002117,-12.442575,11.034,91.4
254.016362,74.906090,11.034,84.0
156.167543,19.223530,11.034,80.9
226.630395,40.257816,11.034,99.1
36.308893,-10.321651,11.034,78.7
205.959071,15.785223,11.034,101.2
14.651063,14.468159,11.034,100.5
14.565679,11.836440,11.034,106.7
173.250929,12.576401,11.034,88.1
345.827857,-41.989346,11.034,79.4
176.644486,11.419723,11.034,79.2
149.923270,32.529572,11.034,105.4
235.851233,28.616146,11.034,75.9
61.728262,-41.326355,11.034,84.5
199.421964,29.347530,11.034,93.3
61.716593,-49.813908,11.034,78.7
192.126320,25.280407,11.034,86.1
141.380324,8.115867,11.034,102.9
50.704023,5.921170,11.034,79.5
321.274574,-22.592207,11.034,79.6
209.920358,64.794769,11.034,80.3
208.574971,25.454103,11.034,95.0
58.843799,-46.919846,11.034,83.6
208.562538,1.252403,11.034,85.4
173.350377,14.438784,11.034,104.4
190.480731,-8.302656,11.034,98.6
176.032164,23.523003,11.034,89.8
355.168667,-29.855192,11.034,75.2
3.395265,5.460711,11.034,103.6
320.258393,-58.486664,11.034,80.2
239.542824,22.468084,11.034,75.1
348.198920,-1.923003,11.034,89.8
18.179364,-35.381557,11.034,79.1
346.581798,9.436676,11.034,87.7
17.825671,-2.282216,11.034,88.1
211.285529,8.367219,11.034,106.7
354.358228,5.934843,11.034,85.6
6.639650,9.628962,11.034,75.7
221.280164,0.638374,11.034,99.4
331.425181,-6.645478,11.034,85.9
68.191376,-8.246604,11.034,95.8
156.710002,36.740162,11.034,96.3
200.071890,-8.041019,11.034,110.6
140.261431,66.210236,11.034,92.6
50.936231,-7.867566,11.034,104.3
197.715393,41.781216,11.034,84.8
213.823866,29.727753,11.034,94.1
219.592888,21.046740,11.034,108.7
58.551113,-32.175941,11.034,122.7
122.856171,66.737267,11.034,78.9
213.862653,16.866049,11.034,86.4
356.732596,-38.313725,11.034,76.4
28.652913,-33.211353,11.034,94.0
341.536986,3.650621,11.034,77.8
68.754585,0.806983,11.035,79.3
131.991714,66.857964,11.035,81.4
231.250203,21.541882,11.035,87.2
140.341389,1.720983,11.035,82.2
133.751316,50.220829,11.035,96.0
335.773733,10.666816,11.035,76.9
244.698471,17.454472,11.035,82.5
178.744126,16.615873,11.035,96.2
56.120558,-30.195169,11.035,78.4
35.778707,-23.916620,11.035,82.1
198.600733,27.192278,11.035,83.7
237.384997,33.379154,11.035,78.0
170.654747,15.596948,11.035,110.2
65.038434,-14.503077,11.035,77.0
359.446667,10.980024,11.035,93.7
355.553913,16.662342,11.035,89.9
176.494058,40.372372,11.035,79.1
347.088897,-6.452632,11.035,79.7
340.692113,-65.941177,11.035,79.3
211.711768,37.377728,11.035,77.2
68.011139,-40.519318,11.035,91.1
2.584129,-31.355444,11.035,76.2
16.849979,-22.051620,11.035,81.3
6.164488,-23.628996,11.035,92.2
35.538708,-17.902529,11.035,82.2
169.996712,81.455444,11.035,77.9
44.088436,-23.658270,11.035,117.4
344.573882,7.088791,11.035,94.0
40.797291,-32.526627,11.035,94.6
203.090733,-6.356973,11.035,88.1
176.971142,64.515778,11.035,78.6
135.286353,29.104952,11.035,76.2
186.607113,-14.927977,11.035,77.3
22.334666,-57.006401,11.035,76.5
186.525348,-10.861374,11.035,78.6
49.233294,-27.773714,11.035,88.1
45.875788,-31.445547,11.035,83.0
155.277793,7.832192,11.035,115.5
48.856955,-27.540396,11.035,89.1
3.967091,-11.210250,11.035,81.2
36.435754,15.251581,11.035,78.8
196.496668,-5.117432,11.035,75.7
167.253159,57.176121,11.035,77.5
343.856067,-14.944820,11.035,75.6
9.791097,-40.362663,11.035,98.1
63.538270,-22.719406,11.035,77.4
166.336329,9.780082,11.035,76.0
214.184431,57.194733,11.035,86.8
194.695469,20.601662,11.035,84.5
2.998556,-18.771519,11.035,81.2
220.147737,37.194252,11.035,80.2
176.839224,55.975414,11.035,91.3
43.562282,7.212061,11.035,83.3
340.085252,3.434641,11.035,82.2
138.143044,69.607445,11.035,76.1
346.772068,-1.495203,11.035,115.1
54.813536,-39.542713,11.035,109.7
44.740352,-14.808334,11.035,85.2
130.756332,22.762341,11.035,89.8
184.141692,-17.517359,11.036,88.3
114.129071,49.748215,11.036,86.3
170.995128,7.535320,11.036,93.1
345.634279,-29.917791,11.036,98.8
356.489990,-5.325475,11.036,107.7
28.147581,-12.702170,11.036,77.0
170.932323,38.883339,11.036,76.2
182.686773,5.015445,11.036,88.7
67.939027,-7.457310,11.036,105.6
336.574670,-31.650406,11.036,78.9
29.027107,8.284651,11.036,92.8
348.308410,-1.402240,11.036,86.4
131.274603,30.319349,11.036,90.0
347.487868,-1.153771,11.036,83.2
38.569462,-8.397319,11.036,123.5
356.911133,-34.990154,11.036,85.0
185.444136,29.182898,11.036,77.3
342.023494,-50.927155,11.036,84.9
23.273964,3.508468,11.036,81.7
61.882162,-54.976521,11.036,78.6
187.762477,-18.756430,11.036,81.1
67.757104,-11.577069,11.036,105.6
3.822444,-57.965553,11.036,75.2
16.748070,-34.563030,11.036,87.8
4.226530,7.169547,11.036,89.4
29.619323,-19.248379,11.036,79.6
54.540424,-19.975882,11.036,90.0
190.435688,36.163101,11.036,92.8
25.335612,-34.760609,11.036,111.3
213.099127,7.445269,11.036,83.5
17.676870,-24.221363,11.036,100.6
52.913037,-62.587578,11.036,80.6
139.490655,78.032097,11.036,87.7
151.168025,49.814209,11.036,96.2
155.298598,10.933527,11.036,100.5
28.009760,-34.278648,11.036,113.3
64.804522,-34.791954,11.036,84.2
193.110659,41.672089,11.036,95.4
164.528572,43.318626,11.036,77.0
49.947454,-31.468388,11.036,111.5
49.644107,-29.376179,11.036,95.4
160.190447,19.872919,11.036,94.4
193.093270,50.642773,11.036,140.9
36.393575,-37.958893,11.036,98.3
182.822008,79.039383,11.036,82.8
236.314022,75.279411,11.036,106.6
47.392126,-38.311905,11.036,79.6
203.457056,-21.451521,11.036,92.2
27.910344,-58.280884,11.036,81.2
204.470990,-10.575748,11.036,90.2
357.694059,-15.966122,11.036,81.3
349.409373,-16.764875,11.036,86.3
316.222022,8.932746,11.036,78.0
14.880690,-10.929540,11.036,88.3
40.593715,-10.656285,11.036,85.7
66.543347,-43.187714,11.036,83.7
12.581654,7.145778,11.036,138.1
172.440602,9.755596,11.037,129.0
226.167325,21.268375,11.037,100.3
359.413212,9.323560,11.037,77.7
32.952703,-12.526650,11.037,99.9
209.011931,32.071091,11.037,89.4
7.188604,-18.647165,11.037,79.0
207.252413,54.121292,11.037,93.5
342.752740,-15.671347,11.037,81.1
218.277415,33.332565,11.037,76.9
2.419663,-54.593929,11.037,104.4
3.319549,-8.276647,11.037,112.2
13.898072,-38.929665,11.037,78.8
226.216761,58.893791,11.037,76.1
147.285044,5.500071,11.037,89.6
5.090621,-31.486719,11.037,113.9
345.230835,-32.390446,11.037,96.2
227.856209,61.754211,11.037,97.7
128.023725,36.285389,11.037,78.6
342.563172,1.862894,11.037,76.5
166.361656,20.407715,11.037,86.8
356.382059,-14.929648,11.037,75.3
19.783267,-14.537052,11.037,75.4
20.331983,-2.673652,11.037,85.1
19.956548,-14.462368,11.037,78.9
65.465005,-5.385988,11.037,82.3
4.926443,18.414318,11.037,76.1
170.275514,-19.698135,11.037,76.3
85.377348,-43.373516,11.037,104.2
21.759283,-40.085659,11.037,109.7
30.993431,-5.645886,11.037,111.4
192.105726,32.431351,11.037,128.3
43.493340,-2.010347,11.037,80.3
152.439997,40.694370,11.037,82.6
30.170059,-27.146029,11.037,84.7
208.552118,0.374059,11.037,76.0
15.605209,-26.490547,11.037,108.1
19.788626,32.914536,11.037,78.0
53.106078,-46.270485,11.037,82.4
353.795845,-34.992901,11.037,101.6
39.273399,15.230990,11.037,79.4
228.964044,54.375572,11.037,78.0
60.620378,-53.098598,11.037,103.4
167.735422,-0.914293,11.037,93.8
23.468699,-1.929188,11.037,81.1
345.791684,-4.132260,11.037,105.0
61.044471,13.604784,11.037,78.4
38.027321,-42.647743,11.037,75.4
10.918349,11.607984,11.037,76.6
210.858622,68.146362,11.037,107.9
359.794926,-34.637840,11.037,77.7
153.463853,3.779758,11.037,93.9
58.744810,4.911934,11.037,82.0
138.846841,64.668358,11.037,76.7
350.446028,-54.108807,11.037,100.7
186.372044,56.137405,11.037,83.3
172.719102,-8.223625,11.037,91.6
147.150881,13.815232,11.037,98.2
11.317638,-15.522902,11.037,77.1
242.151344,34.299892,11.037,84.5
147.965234,-25.239115,11.037,79.0
350.075591,-66.326416,11.037,100.7
29.842628,10.961148,11.038,87.1
319.633362,-50.478828,11.038,90.7
180.760196,10.591855,11.038,83.3
178.028593,-24.988073,11.038,80.1
12.264345,23.205439,11.038,86.0
355.326261,-14.819803,11.038,88.9
359.276820,-19.397923,11.038,77.0
205.035227,46.684200,11.038,107.0
230.168574,11.634525,11.038,104.1
19.654592,-6.594693,11.038,103.7
121.384214,48.282269,11.038,80.7
138.107175,39.572170,11.038,90.8
185.329719,-6.589948,11.038,76.8
229.103656,35.484978,11.038,86.2
178.463866,39.405098,11.038,75.9
166.426362,34.697876,11.038,118.5
147.360260,77.263435,11.038,90.6
7.601327,-4.328055,11.038,84.4
156.555958,35.479374,11.038,90.8
163.379209,39.904297,11.038,78.6
314.001380,-37.217960,11.038,83.2
241.723830,54.517864,11.038,79.8
350.211957,-28.676260,11.038,77.2
30.257423,-34.278866,11.038,99.3
28.935819,-41.228043,11.038,82.3
17.610477,-38.126999,11.038,127.4
85.388311,-29.329456,11.038,100.0
47.611143,-25.790150,11.038,78.8
53.633341,-25.765467,11.038,97.2
47.944213,-28.234013,11.038,92.3
41.667409,-34.724667,11.038,84.4
207.035829,-14.000541,11.038,84.9
172.420590,-10.093844,11.038,87.2
40.733207,-21.030287,11.038,76.0
164.199157,-0.923887,11.038,90.5
11.914231,-49.552876,11.038,76.9
38.048026,-48.132339,11.038,81.4
34.752036,-48.761967,11.038,87.4
138.688538,64.409775,11.038,89.8
46.269432,23.552452,11.038,83.8
333.747941,-51.272160,11.038,77.0
190.389183,32.210197,11.038,105.1
21.525964,3.733887,11.038,79.2
198.728147,30.388636,11.038,102.2
194.883142,26.777397,11.038,77.6
193.797364,7.237244,11.038,85.0
190.148445,21.367519,11.038,101.5
183.948878,1.459880,11.038,86.2
198.413627,2.727423,11.038,94.4
153.810716,19.467739,11.039,104.5
15.188556,-34.208611,11.039,76.6
70.051325,-39.036915,11.039,103.4
215.546088,70.727676,11.039,85.2
184.686885,2.706091,11.039,103.6
165.416505,31.772100,11.039,90.6
9.033184,-64.172478,11.039,75.3
167.482359,9.859891,11.039,109.2
35.791427,-14.579287,11.039,78.2
212.877316,13.575825,11.039,77.1
58.409381,-20.832289,11.039,80.3
348.469935,-42.386578,11.039,114.0
137.119255,46.626877,11.039,76.8
208.237568,19.259216,11.039,75.6
20.057378,-24.024387,11.039,94.4
220.877555,47.407974,11.039,83.0
174.147846,-5.368670,11.039,81.9
58.510213,0.542213,11.039,81.3
251.283571,63.124393,11.039,78.4
194.450998,4.664676,11.039,116.9
8.060169,-6.011157,11.039,90.5
4.681256,-8.923131,11.039,92.9
230.824283,52.427696,11.039,76.7
192.940188,56.228729,11.039,76.2
49.974092,-42.081017,11.039,78.8
55.630165,-27.241711,11.039,135.6
16.244729,-57.825176,11.039,91.3
25.845633,-45.879272,11.039,77.9
38.727740,-64.997269,11.039,100.6
144.826373,70.391235,11.039,87.4
358.859371,-30.223446,11.039,77.4
359.627314,25.797812,11.039,75.4
155.522308,55.482349,11.039,81.8
358.710659,16.638594,11.039,93.6
1.803126,-10.228060,11.039,76.4
63.092472,-35.944736,11.039,76.6
156.732157,37.861122,11.039,88.9
152.556450,41.003639,11.039,77.5
151.246729,43.999874,11.039,93.3
187.638983,33.799316,11.039,89.4
64.506257,-40.363289,11.039,122.1
5.286651,-12.589231,11.039,104.8
339.132708,-7.432842,11.039,84.0
69.037743,-46.694149,11.039,75.8
342.735660,-12.848403,11.039,101.4
152.994056,-18.395172,11.039,76.7
190.802173,51.178818,11.039,77.2
217.847004,7.425268,11.039,96.7
187.069388,4.130054,11.039,97.7
36.125326,18.558872,11.039,81.8
9.597786,12.016294,11.039,101.6
212.793879,42.898895,11.039,98.0
18.242688,10.638366,11.039,91.6
353.836850,-16.034382,11.039,82.6
354.720726,-49.376942,11.039,98.5
209.958693,36.764645,11.039,80.1
32.043755,16.802134,11.039,94.7
357.799922,-51.363823,11.039,144.3
197.185690,7.382825,11.039,108.5
212.005210,49.145252,11.039,103.9
257.060668,70.740257,11.039,79.5
334.750587,0.091662,11.040,78.2
35.009785,-15.385565,11.040,76.9
177.908509,63.178974,11.040,106.4
20.036497,-52.667233,11.040,84.0
178.965309,45.739456,11.040,75.6
31.000832,-47.872871,11.040,78.5
29.956301,-0.919207,11.040,96.1
354.435679,1.788102,11.040,78.3
165.828984,-5.663647,11.040,92.6
188.343863,25.077932,11.040,76.5
171.507153,15.843651,11.040,85.9
10.372510,2.058556,11.040,88.7
157.037745,33.205879,11.040,89.3
30.241556,-20.288162,11.040,103.9
5.414899,-47.852013,11.040,79.0
171.606837,25.798098,11.040,109.8
156.201743,36.306740,11.040,77.5
166.644929,27.610117,11.040,83.3
169.302622,-11.872840,11.040,94.9
202.315571,48.885017,11.040,105.8
15.829042,-43.432766,11.040,116.3
72.005630,-41.306927,11.040,91.1
336.874000,-8.219052,11.040,79.9
152.601980,13.555205,11.040,107.8
10.376466,-46.014523,11.040,110.6
247.616371,34.224102,11.040,89.2
197.428817,10.126585,11.040,90.7
140.164176,-5.901541,11.040,81.1
161.417634,-30.697598,11.040,79.9
339.172525,-25.988323,11.040,88.8
167.837783,62.580254,11.040,102.9
130.499636,51.003860,11.040,77.1
334.393250,10.646481,11.040,75.2
188.121751,40.928730,11.040,82.5
48.684444,-30.864895,11.040,84.9
333.280159,-0.797021,11.040,84.9
23.438381,14.391624,11.040,91.2
138.575581,25.825535,11.040,80.7
234.328163,75.378891,11.040,91.8
77.684573,-24.925997,11.040,97.0
172.748064,-2.700455,11.040,98.9
352.232552,-65.755341,11.040,76.3
35.735506,-27.462154,11.040,81.4
203.963398,79.740120,11.040,91.7
221.627144,25.345409,11.040,95.6
325.295576,-5.546657,11.040,83.2
38.926153,-30.482483,11.040,78.8
32.329093,-7.010546,11.040,100.1
122.993991,32.821671,11.040,79.7
36.098783,-23.737320,11.040,79.0
147.016587,70.778381,11.040,89.7
42.597589,-34.155903,11.040,96.3
340.252095,12.227773,11.040,97.5
158.321975,-12.497976,11.040,80.3
213.598426,68.393677,11.040,92.9
331.789916,-24.505680,11.040,90.9
59.878919,-24.359648,11.040,88.6
233.072327,53.758854,11.041,100.2
53.344541,-42.459824,11.041,81.3
215.453098,49.829494,11.041,88.9
56.412932,17.165462,11.041,76.8
339.044476,-9.361587,11.041,84.7
173.189781,20.856997,11.041,81.5
172.557730,42.515392,11.041,76.7
36.549538,7.138124,11.041,82.7
57.851151,-65.975983,11.041,80.5
51.226053,-36.720303,11.041,100.6
339.110832,-4.596498,11.041,90.6
44.342805,-39.272728,11.041,105.2
156.279971,35.537872,11.041,82.6
34.319609,-51.882973,11.041,99.2
357.125496,-61.265266,11.041,97.2
157.865885,49.424984,11.041,87.9
159.630829,47.460140,11.041,125.5
206.499439,-17.837362,11.041,80.7
15.706403,22.569111,11.041,92.7
182.999736,0.376964,11.041,85.4
182.336785,1.626534,11.041,123.7
116.779966,58.274452,11.041,84.0
31.426193,33.074562,11.041,76.7
181.527159,46.414379,11.041,83.9
24.818876,8.395602,11.041,86.7
202.894846,44.865513,11.041,89.8
110.527817,82.708771,11.041,79.8
218.980091,35.389301,11.041,75.1
182.634831,-4.634118,11.041,83.9
189.016641,-0.769683,11.041,75.1
80.170166,-52.428192,11.041,80.3
48.892867,0.121460,11.041,95.0
163.581044,-2.061325,11.041,75.2
145.363900,30.392130,11.041,78.9
224.211290,41.523590,11.041,84.6
15.860287,-15.634707,11.041,87.4
147.576286,28.053289,11.041,78.5
60.687892,1.295249,11.041,82.9
21.222734,-14.013908,11.041,78.6
195.398382,67.564606,11.041,99.1
187.222049,60.249008,11.041,89.8
21.240214,-16.783331,11.041,99.2
186.690819,-27.560373,11.041,90.3
178.861872,24.476906,11.041,80.0
25.946173,-9.198595,11.041,105.4
215.202302,50.678696,11.041,86.7
233.579900,79.653992,11.041,103.3
230.692832,2.971757,11.041,75.9
170.472147,77.949776,11.041,82.9
20.014364,8.095608,11.041,89.6
31.035252,-38.660988,11.042,78.2
47.206275,16.723059,11.042,89.4
58.955342,-2.085189,11.042,78.6
79.575834,-31.798988,11.042,83.9
150.881064,48.282772,11.042,98.3
26.167532,-40.975632,11.042,97.0
0.862056,12.482696,11.042,76.2
53.756561,-68.468452,11.042,84.0
167.014224,42.977867,11.042,121.4
170.409461,48.995319,11.042,104.3
347.048311,-2.671191,11.042,82.9
203.261972,-0.928513,11.042,80.7
174.440065,38.849171,11.042,99.6
36.630479,4.262669,11.042,137.4
261.363755,68.237221,11.042,78.0
353.663448,-44.162899,11.042,78.5
38.097051,-27.905045,11.042,79.9
240.136349,48.837242,11.042,75.7
218.760770,7.864675,11.042,81.4
8.332801,-23.238361,11.042,78.8
176.972530,30.374130,11.042,88.9
44.358795,-43.041821,11.042,97.8
56.771401,-29.536354,11.042,83.4
56.612898,-33.039402,11.042,106.4
251.617303,27.380047,11.042,101.4
151.705988,13.728053,11.042,92.4
350.888213,-12.810142,11.042,75.5
185.275520,-9.581634,11.042,76.7
176.197223,18.300186,11.042,97.7
76.957085,-37.778477,11.042,78.4
200.980580,-11.982710,11.042,99.1
4.106194,-46.190315,11.042,140.9
349.224679,-30.898403,11.042,78.3
36.986473,-20.140415,11.042,80.2
39.054459,-17.862247,11.042,96.8
165.812087,-9.227809,11.042,78.2
158.290013,62.206070,11.042,117.3
355.849812,18.083857,11.042,77.2
15.882702,-4.745834,11.042,77.3
160.930731,63.407097,11.042,90.1
13.459079,-43.367107,11.042,108.8
351.450935,-78.022659,11.042,77.5
163.038170,3.755283,11.042,83.1
154.507240,61.149349,11.042,78.7
150.611709,-2.752667,11.042,108.7
39.272266,-19.730293,11.042,89.4
195.790305,33.191189,11.042,85.1
333.655919,2.857617,11.042,91.9
182.449500,35.878544,11.042,88.4
225.862862,27.390352,11.042,78.6
9.257645,-48.687424,11.042,96.6
31.887316,-45.414242,11.043,79.7
36.973341,-39.106693,11.043,84.5
166.671247,-18.983181,11.043,75.1
50.504014,-15.324425,11.043,97.6
38.016424,-12.863266,11.043,94.2
352.277396,-44.594723,11.043,82.3
56.910913,-24.760658,11.043,98.0
158.818624,-14.004723,11.043,79.8
34.107642,-23.707165,11.043,88.4
14.430278,17.817236,11.043,90.1
151.468871,10.224141,11.043,103.8
172.884324,1.387135,11.043,82.5
209.669798,30.867516,11.043,84.5
240.149939,43.319321,11.043,85.1
204.749408,46.142311,11.043,161.2
175.526064,32.194901,11.043,83.4
175.160874,30.661106,11.043,94.7
343.270118,-69.340302,11.043,79.6
149.325086,23.324175,11.043,94.5
349.193764,29.280781,11.043,90.2
171.896063,39.872429,11.043,77.2
159.898410,21.820856,11.043,88.1
7.691677,-32.204765,11.043,80.2
179.211084,19.698908,11.043,80.9
339.265809,11.634408,11.043,81.0
178.034068,2.997611,11.043,109.7
142.209813,-12.837446,11.043,75.3
200.998037,-0.274243,11.043,77.4
27.153382,-12.972317,11.043,78.3
344.387845,-15.743915,11.043,94.3
51.308158,-57.555824,11.043,109.2
7.788789,-32.107536,11.043,78.3
124.935659,55.392525,11.043,95.9
11.531478,-8.789219,11.043,86.9
224.334177,0.036856,11.043,87.3
210.593793,19.051632,11.043,81.1
22.857437,-45.017624,11.043,78.7
28.474929,-27.592421,11.043,88.3
69.198030,-29.437092,11.043,75.8
2.607030,-14.273290,11.043,77.3
81.389045,-22.380028,11.043,75.5
52.936496,-44.308590,11.043,78.8
354.546176,-6.793931,11.043,107.3
355.376691,-11.245604,11.043,103.9
209.172854,43.716324,11.043,93.9
22.725274,21.310846,11.043,125.3
345.487039,-6.387803,11.043,110.0
59.915898,-17.261950,11.043,77.1
237.198534,67.339836,11.043,80.5
42.933726,-45.753155,11.043,90.6
44.033186,-70.806519,11.043,104.1
225.821511,23.925154,11.044,82.5
184.769724,70.438019,11.044,88.1
66.915183,2.767275,11.044,76.2
194.040399,46.601254,11.044,94.5
204.888557,26.670527,11.044,83.4
217.692350,12.203499,11.044,85.7
7.630967,-44.265251,11.044,100.0
6.084806,11.810718,11.044,88.1
206.696906,48.510963,11.044,82.4
27.631521,12.449917,11.044,93.5
211.429036,21.107277,11.044,96.5
11.391317,-41.389954,11.044,119.6
147.220253,37.277493,11.044,83.0
53.562234,-33.906830,11.044,86.0
59.098314,-23.918291,11.044,118.4
22.649279,-39.920738,11.044,78.0
23.554330,-32.867115,11.044,82.3
170.074319,57.067970,11.044,109.0
348.363103,10.657240,11.044,77.0
348.096091,7.143294,11.044,78.1
62.461916,-30.322643,11.044,76.6
357.264824,7.800428,11.044,124.2
20.908253,15.311519,11.044,109.9
162.475842,33.266701,11.044,121.7
52.851254,-17.166351,11.044,145.3
145.326047,46.515327,11.044,112.8
45.888598,-4.031608,11.044,106.7
167.684334,29.363586,11.044,76.6
152.347264,23.948689,11.044,87.3
58.760555,-26.140444,11.044,83.3
36.091020,-14.438556,11.044,110.8
225.694906,35.113850,11.044,75.5
182.784176,-18.246510,11.044,86.4
182.258133,-1.682991,11.044,81.0
180.068263,-4.510549,11.044,76.0
137.138206,2.605450,11.044,83.7
0.628379,9.832985,11.044,78.8
46.668717,32.858875,11.044,79.0
133.019641,0.948192,11.044,78.4
